origin,destination,ln_lshare_mean_0215,ln_emp_mean_0215,ln_apl_mean_0215,prod_res_mean_0215,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,nobs,n_siren
FALSE,FALSE,-0.21197581776807775,2.050411169657487,3.895229935563414,0.0630223715570228,2.41265345289235,2.412062059941117,2.411680111514734,2.4129231646167995,432716,432716
FALSE,TRUE,-0.22099490774736302,3.602677451970728,4.11353928400605,0.2955282582722754,2.4663773180490516,2.4668772974167483,2.4653660691885584,2.467720971816036,2490,2490
TRUE,FALSE,-0.10039496329101494,3.9820216820457843,3.815030645770011,0.05425607119045554,2.515298330289512,2.5033775360536112,2.511347402184076,2.505276981700417,6487,6487
TRUE,TRUE,-0.21812372147141407,6.290272136231604,4.077858763228998,0.2806546395384975,2.5102244976688834,2.503866838006412,2.5072190277716695,2.505024125295527,340,340
