origin,destination,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,ln_lshare_ma3,ln_emp_ma3,ln_apl_ma3,prod_res_ma3,tfp_cd_ma3,tfp_tl_ma3,mean_sx_eqtp_ma3,mean_age_eqtp_ma3,mean_tenure_eqtp_ma3,mean_sbr_eqtp_ma3,dads_eqtp_ma3,nobs,n_siren
FALSE,FALSE,2.419003617755343,2.418523660644138,2.418057660584094,2.4193873928204876,-0.2592692355895848,2.551494478974764,3.935057229506654,0.1371517375475514,-0.14839662978323462,-0.0537525687607878,0.6303138803801375,38.40054151883514,3.059336464401283,26007.860985868847,2.9654500273581914,297821,1412764
FALSE,TRUE,2.4814802316722737,2.4813990974482794,2.480387887560468,2.4822689516400565,-0.2711278419868742,4.198122448126595,4.047820640641018,0.27551372208604724,-0.11032485784830103,-0.04753692722955181,0.6578400963570751,39.00745384341798,2.9212899638080723,29437.086120223375,27.48955400653396,2256,13498
TRUE,FALSE,2.515343903841649,2.5062553683726425,2.5120383840880245,2.5077904686806685,-0.19873318558040343,4.448299496086345,3.9323299041752646,0.17154583352357625,-0.1597727826959863,-0.06345281934316938,0.6609483535830032,38.63897183687021,2.9071881980984506,31350.128587396895,23.94752508979374,5566,30277
TRUE,TRUE,2.5110690684385704,2.5056005672669746,2.508253594807216,2.506777287584915,-0.2626099290606199,6.504591731088921,4.04285585829741,0.2985483935097017,-0.15326779186315115,-0.06910849487292708,0.6441544611582259,38.56899823240591,3.056304972032666,33847.83577576298,304.098359139909,337,2485
