origin,destination,ln_lshare_mean_0215,ln_emp_mean_0215,ln_apl_mean_0215,prod_res_mean_0215,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,nobs,n_siren
FALSE,FALSE,-0.3194754688348537,0.9617177564800792,3.7423991380392305,-0.07361765340099072,2.349993008274302,2.3494868923451397,2.349088708841223,2.3503120836432867,1930777,1930777
FALSE,TRUE,-0.21465580907000356,3.7339790820030685,4.102214925742931,0.28034352527718487,2.477607176902943,2.476784065326074,2.4771374671286464,2.4776929715859968,8254,8254
TRUE,FALSE,-0.030135012536806966,4.144682476914496,3.6922849154398536,0.0031329631583456386,2.534940151536418,2.5205386812803385,2.5250010497110873,2.5266463267943755,3562,3562
TRUE,TRUE,-0.16126888992295407,5.67219702367818,3.960636308797163,0.19541150223892442,2.523095437384379,2.514632620842628,2.5164576745500753,2.516464405849349,459,459
