origin,destination,ln_lshare_mean_0215,ln_emp_mean_0215,ln_apl_mean_0215,prod_res_mean_0215,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,nobs,n_siren
FALSE,FALSE,-0.2115801313910202,2.0399536857875296,3.892781515714793,0.060472869939373175,2.412291610354685,2.411650634045161,2.4113412023896594,2.4124840234218654,430939,430939
FALSE,TRUE,-0.21997583568033247,3.9179488466125285,4.131609790238931,0.3112411020463986,2.485114180824443,2.484282808331722,2.4845560321480975,2.485150168134027,7352,7352
TRUE,FALSE,-0.03940254476415474,4.1676210516009595,3.704459418891766,0.00508291345765568,2.5361562218440117,2.5215525988530127,2.5259054805064984,2.5279695757394283,3292,3292
TRUE,TRUE,-0.1686929786666405,5.702853113129228,3.9634582391013513,0.19764438415767138,2.5225058380762735,2.5141881206300525,2.5159877936045327,2.5159396759668984,450,450
