origin,destination,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,ln_lshare_ma3,ln_emp_ma3,ln_apl_ma3,prod_res_ma3,tfp_cd_ma3,tfp_tl_ma3,mean_sx_eqtp_ma3,mean_age_eqtp_ma3,mean_tenure_eqtp_ma3,mean_sbr_eqtp_ma3,dads_eqtp_ma3,nobs,n_siren
FALSE,FALSE,2.4184716781103184,2.4179523327064145,2.4175494470748156,2.4187872290328767,-0.2586895218463081,2.536376296844817,3.9331896697053383,0.1349106284527138,-0.14962148775758738,-0.05395852625297195,0.6295839270226474,38.38992389479801,3.059828288444753,25998.058219803133,2.8563276244460925,296791,1403918
FALSE,TRUE,2.4944428747101237,2.492899997477036,2.4934610191049282,2.493864451789364,-0.2791757003755793,4.496714485321126,4.074245232416271,0.2926122547386867,-0.10446278771640974,-0.046076113552872486,0.6820333654718497,38.96890144319216,3.0033230425443,30616.447002106088,38.50410167674153,6177,39561
TRUE,FALSE,2.5333813570542207,2.5212701841622662,2.5249753881483765,2.5265923399065615,-0.13717573781932668,4.395351792672603,3.8354521295000246,0.1391646704773204,-0.1450348682823139,-0.07265488162783632,0.6525925540819529,38.85391795818385,2.6694226007261097,29696.53278132125,13.15702064671172,2567,12370
TRUE,TRUE,2.5249820065686084,2.5161779888783853,2.518470322916827,2.517840216854426,-0.21885829262696613,5.997327827070027,3.9523750915842326,0.22574723313784018,-0.1119878191564268,-0.06769115461999052,0.6418400428964808,39.2308515011044,3.018776737123024,30206.598818695787,108.72938719581549,445,3175
