variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.043018776493039014,0.002763182011835227,15.56856418027532,2.8869915128684525e-7,fe0215_god2,sir+an,FALSE,30401,1459024,0.007352170447557427,0.0066960469289946145,le5_panelsize0-moving_wpanel,FALSE,FALSE
originTRUE,0.07397414681737394,0.0030102260758690094,24.57428277908285,8.031437234647649e-9,fe0215_god2,sir+an,FALSE,30401,1459024,0.007352170447557427,0.0066960469289946145,le5_panelsize0-moving_wpanel,FALSE,FALSE
destinationTRUE,0.028923228682786108,0.002224029569872937,13.004875957849135,1.1589953422729304e-6,fe0215_god2,sir+an,FALSE,30402,1459024,0.17425292319137575,0.0048108809019522525,le5_panelsize0-moving_wpanel,FALSE,TRUE
originTRUE,0.059216565936741405,0.0023119915751701747,25.612794861669318,5.789079461485206e-9,fe0215_god2,sir+an,FALSE,30402,1459024,0.17425292319137575,0.0048108809019522525,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.007702207868056839,0.007571126512979078,-1.0173133225092792,0.3387803551230977,fe0215_god2,sir+an,TRUE,30403,1459024,0.013022683399079305,0.012322383090049072,le5_panelsize0-moving_wpanel,FALSE,FALSE
originTRUE,0.03323360388318527,0.005883780235048989,5.648342146638412,4.82350261031587e-4,fe0215_god2,sir+an,TRUE,30403,1459024,0.013022683399079305,0.012322383090049072,le5_panelsize0-moving_wpanel,FALSE,FALSE
destinationTRUE,0.0073829217476131664,0.004757292266253264,1.5519167909832432,0.1592828612251453,fe0215_god2,sir+an,TRUE,30404,1459024,0.23861617310414907,0.02285068150042735,le5_panelsize0-moving_wpanel,FALSE,TRUE
originTRUE,0.037237148180697,0.003778124329435619,9.855988033686423,9.458089455919617e-6,fe0215_god2,sir+an,TRUE,30404,1459024,0.23861617310414907,0.02285068150042735,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.017975494490699753,0.0023780475328195193,-7.55892985426881,6.552887780957308e-5,fe0215_god2,sir+an,FALSE,30405,1459024,0.21480568668815303,0.21428668645436622,le5_panelsize0-moving_wpanel,TRUE,FALSE
originTRUE,0.024590577957677204,0.0024656371227272053,9.973315915392256,8.659180970574644e-6,fe0215_god2,sir+an,FALSE,30405,1459024,0.21480568668815303,0.21428668645436622,le5_panelsize0-moving_wpanel,TRUE,FALSE
ln_apl_ma3,0.12229529656374245,0.0020970388827596365,58.31808726541385,8.300771312688581e-12,fe0215_god2,sir+an,FALSE,30405,1459024,0.21480568668815303,0.21428668645436622,le5_panelsize0-moving_wpanel,TRUE,FALSE
ln_emp_ma3,0.0341603333509459,6.263024084751308e-4,54.54287399934585,1.416168914291644e-11,fe0215_god2,sir+an,FALSE,30405,1459024,0.21480568668815303,0.21428668645436622,le5_panelsize0-moving_wpanel,TRUE,FALSE
destinationTRUE,-0.01945125473943806,0.001962128054966155,-9.913346221316619,9.05769356549465e-6,fe0215_god2,sir+an,FALSE,30406,1459024,0.3032673874889178,0.1602989167438692,le5_panelsize0-moving_wpanel,TRUE,TRUE
originTRUE,0.021716344838785692,0.0024116367506695994,9.00481585079348,1.8458444054594343e-5,fe0215_god2,sir+an,FALSE,30406,1459024,0.3032673874889178,0.1602989167438692,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_apl_ma3,0.10222022460326854,0.0020165919776139536,50.68959201365874,2.5410149529146228e-11,fe0215_god2,sir+an,FALSE,30406,1459024,0.3032673874889178,0.1602989167438692,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_emp_ma3,0.03217532646878957,5.905314512812516e-4,54.48537313123644,1.4281404252645421e-11,fe0215_god2,sir+an,FALSE,30406,1459024,0.3032673874889178,0.1602989167438692,le5_panelsize0-moving_wpanel,TRUE,TRUE
destinationTRUE,0.043732848100935896,0.0027324721891380105,16.004864852707584,2.3286708320214338e-7,fe0215_mlo_le,sir+an,FALSE,30407,1459024,0.006143911756793186,0.005536537103814743,le5_panelsize0-moving_wpanel,FALSE,FALSE
