variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.0021767428837309623,0.013226309601365473,0.16457673752822458,0.8695965914419869,ln_lshare_mean_0215,minmax_year,FALSE,31001,442003,0.026597940667998476,8.815941144710848e-4,le5_panelsize10-fixed_wpanel,FALSE,FALSE
originTRUE,0.08480080146103794,0.008875151891680727,9.55485635581374,6.648343413138248e-16,ln_lshare_mean_0215,minmax_year,FALSE,31001,442003,0.026597940667998476,8.815941144710848e-4,le5_panelsize10-fixed_wpanel,FALSE,FALSE
destinationTRUE,-0.011687056620051829,0.010293037909736314,-1.1354331658486263,0.25880380350929505,ln_lshare_mean_0215,minmax_year,FALSE,31002,442003,0.0685492395460765,8.04276869085685e-4,le5_panelsize10-fixed_wpanel,FALSE,TRUE
originTRUE,0.07992150701250128,0.004033988482190725,19.81203153289584,4.360296825241963e-37,ln_lshare_mean_0215,minmax_year,FALSE,31002,442003,0.0685492395460765,8.04276869085685e-4,le5_panelsize10-fixed_wpanel,FALSE,TRUE
destinationTRUE,-0.009557249381426386,0.023585560923801447,-0.4052161155845844,0.6861510030106384,ln_lshare_mean_0215,minmax_year,TRUE,31003,442003,0.03281766363212191,1.1474389009524799e-4,le5_panelsize10-fixed_wpanel,FALSE,FALSE
originTRUE,-0.004877712209065555,0.03322770131040613,-0.14679655879589754,0.8835767892405509,ln_lshare_mean_0215,minmax_year,TRUE,31003,442003,0.03281766363212191,1.1474389009524799e-4,le5_panelsize10-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.01830113490771567,0.01215547959008373,1.5055872351301942,0.13520440634312553,ln_lshare_mean_0215,minmax_year,TRUE,31004,442003,0.1691885230479545,0.002120571552750472,le5_panelsize10-fixed_wpanel,FALSE,TRUE
originTRUE,0.0404069102614499,0.010830888775818018,3.7307104797960693,3.1141832019944106e-4,ln_lshare_mean_0215,minmax_year,TRUE,31004,442003,0.1691885230479545,0.002120571552750472,le5_panelsize10-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.038342504519547634,0.01286381817536205,2.9806472694852504,0.0035818610392036243,ln_lshare_mean_0215,minmax_year,FALSE,31005,442003,0.3656176858712167,0.34885791504356933,le5_panelsize10-fixed_wpanel,TRUE,FALSE
originTRUE,0.061844456006835996,0.00389702721253473,15.869649513330117,1.5342149157249548e-29,ln_lshare_mean_0215,minmax_year,FALSE,31005,442003,0.3656176858712167,0.34885791504356933,le5_panelsize10-fixed_wpanel,TRUE,FALSE
ln_apl_mean_0215,-0.378962354748996,0.01430306673442545,-26.495181892487953,4.7668850225039035e-48,ln_lshare_mean_0215,minmax_year,FALSE,31005,442003,0.3656176858712167,0.34885791504356933,le5_panelsize10-fixed_wpanel,TRUE,FALSE
ln_emp_mean_0215,0.015037135190518861,0.003636923120918012,4.13457603874873,7.221154940476076e-5,ln_lshare_mean_0215,minmax_year,FALSE,31005,442003,0.3656176858712167,0.34885791504356933,le5_panelsize10-fixed_wpanel,TRUE,FALSE
destinationTRUE,-4.7640191909402094e-4,0.006065192347640167,-0.07854687729390453,0.9375439729828207,ln_lshare_mean_0215,minmax_year,FALSE,31006,442003,0.4607044590515522,0.42148117657163275,le5_panelsize10-fixed_wpanel,TRUE,TRUE
originTRUE,0.06261469480176482,0.0031530349481572345,19.858547663215553,3.5936189480514667e-37,ln_lshare_mean_0215,minmax_year,FALSE,31006,442003,0.4607044590515522,0.42148117657163275,le5_panelsize10-fixed_wpanel,TRUE,TRUE
ln_apl_mean_0215,-0.45295357330597497,0.0060739111578753426,-74.57362505519728,4.118747352123922e-92,ln_lshare_mean_0215,minmax_year,FALSE,31006,442003,0.4607044590515522,0.42148117657163275,le5_panelsize10-fixed_wpanel,TRUE,TRUE
ln_emp_mean_0215,0.008732760545071164,0.0022857000646876267,3.8206065091329555,2.2683381303001868e-4,ln_lshare_mean_0215,minmax_year,FALSE,31006,442003,0.4607044590515522,0.42148117657163275,le5_panelsize10-fixed_wpanel,TRUE,TRUE
destinationTRUE,1.6267255714008455,0.12638373290389987,12.871320810232604,3.0060687894778633e-23,ln_emp_mean_0215,minmax_year,FALSE,31007,442033,0.14420926512420074,0.05228597796728096,le5_panelsize10-fixed_wpanel,FALSE,FALSE
originTRUE,1.7960767382485043,0.12087427310371421,14.859048928529315,1.8054453487802806e-27,ln_emp_mean_0215,minmax_year,FALSE,31007,442033,0.14420926512420074,0.05228597796728096,le5_panelsize10-fixed_wpanel,FALSE,FALSE
destinationTRUE,1.4693191651186674,0.12130350365153406,12.112751246984166,1.3611056666633511e-21,ln_emp_mean_0215,minmax_year,FALSE,31008,442033,0.22131857808545208,0.04525213914670834,le5_panelsize10-fixed_wpanel,FALSE,TRUE
originTRUE,1.5891292509203607,0.11958681427062809,13.288498908618132,3.77572547872506e-24,ln_emp_mean_0215,minmax_year,FALSE,31008,442033,0.22131857808545208,0.04525213914670834,le5_panelsize10-fixed_wpanel,FALSE,TRUE
destinationTRUE,3.7809873175330395,0.11839573134762627,31.93516585856915,1.4516140330076346e-55,ln_emp_mean_0215,minmax_year,TRUE,31009,442033,0.4816479520442801,0.4373590156198103,le5_panelsize10-fixed_wpanel,FALSE,FALSE
originTRUE,1.7004459366297704,0.09951706059787747,17.086979121105973,5.816786812070743e-32,ln_emp_mean_0215,minmax_year,TRUE,31009,442033,0.4816479520442801,0.4373590156198103,le5_panelsize10-fixed_wpanel,FALSE,FALSE
destinationTRUE,2.410406188249422,0.12223030369224605,19.720201254824595,6.392246985482458e-37,ln_emp_mean_0215,minmax_year,TRUE,31010,442033,0.6245757117805836,0.35829121640632067,le5_panelsize10-fixed_wpanel,FALSE,TRUE
originTRUE,2.0000767920424636,0.08614997527198891,23.21622015244821,6.1505948734518715e-43,ln_emp_mean_0215,minmax_year,TRUE,31010,442033,0.6245757117805836,0.35829121640632067,le5_panelsize10-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.1600198550390274,0.018230583150348856,8.777549994936136,3.575344075867447e-14,ln_apl_mean_0215,minmax_year,FALSE,31011,442033,0.07460329983181668,5.608909752374824e-4,le5_panelsize10-fixed_wpanel,FALSE,FALSE
originTRUE,0.010709124158713591,0.013999758470988314,0.7649506368917792,0.4460332865905621,ln_apl_mean_0215,minmax_year,FALSE,31011,442033,0.07460329983181668,5.608909752374824e-4,le5_panelsize10-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.0531361500856115,0.01052220364741771,5.04990702196225,1.8936508336512278e-6,ln_apl_mean_0215,minmax_year,FALSE,31012,442033,0.24908026279440865,7.539107247978016e-5,le5_panelsize10-fixed_wpanel,FALSE,TRUE
originTRUE,-0.007541195652981673,0.004169141654061934,-1.8088125275461426,0.07336943688215838,ln_apl_mean_0215,minmax_year,FALSE,31012,442033,0.24908026279440865,7.539107247978016e-5,le5_panelsize10-fixed_wpanel,FALSE,TRUE
