variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.009521521945546146,0.018780136429730417,0.5069996153208364,0.6132284187826735,ln_lshare_mean_0215,minmax_year,FALSE,31801,442003,0.02666854307028721,9.540617643493121e-4,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.11692059634188341,0.004140459497792989,28.23855574585531,1.4063261855710227e-50,ln_lshare_mean_0215,minmax_year,FALSE,31801,442003,0.02666854307028721,9.540617643493121e-4,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,-0.0012913115537326802,0.013109946032041483,-0.09849861704820435,0.9217259670005831,ln_lshare_mean_0215,minmax_year,FALSE,31802,442003,0.06849212002255534,7.430030089605744e-4,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,0.10307153029859414,0.0088338766041302,11.66775753358429,1.3015080340474264e-20,ln_lshare_mean_0215,minmax_year,FALSE,31802,442003,0.06849212002255534,7.430030089605744e-4,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,-0.06324965381621625,0.012642281210112722,-5.003025384819161,2.3047801474210406e-6,ln_lshare_mean_0215,minmax_year,TRUE,31803,442003,0.03749547255009533,0.004950721546124415,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.06613619150979444,0.01372067864830515,4.820183695357076,4.911464968894337e-6,ln_lshare_mean_0215,minmax_year,TRUE,31803,442003,0.03749547255009533,0.004950721546124415,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,-0.03856548090093241,0.005352402788266552,-7.205265079353709,9.52262232542292e-11,ln_lshare_mean_0215,minmax_year,TRUE,31804,442003,0.17180949390961853,0.005268593670847865,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,0.1004841738327743,0.01653710088487199,6.076287163773454,2.0479136479850148e-8,ln_lshare_mean_0215,minmax_year,TRUE,31804,442003,0.17180949390961853,0.005268593670847865,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.05025545071538129,0.015687251951754293,3.2035853615369048,0.001802000616440947,ln_lshare_mean_0215,minmax_year,FALSE,31805,442003,0.36573568313206783,0.3489790296786064,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
originTRUE,0.06748632636669485,0.007797367548782687,8.655014137076392,6.679398917634619e-14,ln_lshare_mean_0215,minmax_year,FALSE,31805,442003,0.36573568313206783,0.3489790296786064,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_apl_mean_0215,-0.3791998047225447,0.014191216621821618,-26.72073965381199,2.207655654031223e-48,ln_lshare_mean_0215,minmax_year,FALSE,31805,442003,0.36573568313206783,0.3489790296786064,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_emp_mean_0215,0.0145023423963691,0.003363927114257381,4.311134547149852,3.700971432469144e-5,ln_lshare_mean_0215,minmax_year,FALSE,31805,442003,0.36573568313206783,0.3489790296786064,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
destinationTRUE,0.01987461540470717,0.004654208515677323,4.2702460230909605,4.327221758821169e-5,ln_lshare_mean_0215,minmax_year,FALSE,31806,442003,0.46057114118197584,0.4213381624148427,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
originTRUE,0.0629989452031955,0.006937999608934002,9.080275115909823,7.600780528316038e-15,ln_lshare_mean_0215,minmax_year,FALSE,31806,442003,0.46057114118197584,0.4213381624148427,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_apl_mean_0215,-0.4529777234173824,0.006077341153092736,-74.53551018554614,4.3394609873608936e-92,ln_lshare_mean_0215,minmax_year,FALSE,31806,442003,0.46057114118197584,0.4213381624148427,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_emp_mean_0215,0.008718112412517066,0.0022085449949020074,3.947446138811352,1.4384964019444039e-4,ln_lshare_mean_0215,minmax_year,FALSE,31806,442003,0.46057114118197584,0.4213381624148427,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
destinationTRUE,1.8661626800535978,0.1322716935604179,14.10855663688307,6.736402912644516e-26,ln_emp_mean_0215,minmax_year,FALSE,31807,442033,0.16299796916030873,0.07309283827224378,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,1.9048334078754108,0.037523202168650634,50.76414852106718,3.2742744050448546e-75,ln_emp_mean_0215,minmax_year,FALSE,31807,442033,0.16299796916030873,0.07309283827224378,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
