variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.011280255220535836,0.006805522203417423,1.6575150125689702,0.100429020389716,ln_lshare_mean_0215,minmax_year,FALSE,31006,661415,0.4426534222304057,0.40369699023086925,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
originTRUE,0.05412576610838988,0.008444916170715308,6.409272160223856,4.35390486512559e-9,ln_lshare_mean_0215,minmax_year,FALSE,31006,661415,0.4426534222304057,0.40369699023086925,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_apl_mean_0215,-0.4503024039693588,0.006397273443894974,-70.38973836566107,1.4874611588189501e-89,ln_lshare_mean_0215,minmax_year,FALSE,31006,661415,0.4426534222304057,0.40369699023086925,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_emp_mean_0215,0.018102407703030638,0.0033446991704346356,5.412267824576365,4.0151779273457206e-7,ln_lshare_mean_0215,minmax_year,FALSE,31006,661415,0.4426534222304057,0.40369699023086925,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
destinationTRUE,1.9705872286789012,0.1467494146348446,13.428245922358858,1.8917063055691182e-24,ln_emp_mean_0215,minmax_year,FALSE,31007,661478,0.17740129850326924,0.06423871583112617,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,2.135488993906569,0.06520307950787957,32.75135177700468,1.330858101840733e-56,ln_emp_mean_0215,minmax_year,FALSE,31007,661478,0.17740129850326924,0.06423871583112617,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,1.7473900059443104,0.1430073947127471,12.218878677247556,7.961080234560058e-22,ln_emp_mean_0215,minmax_year,FALSE,31008,661478,0.24476669176349186,0.054725025925858595,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,1.8992219444619776,0.04944407770915732,38.41151524018075,2.9538485023904157e-63,ln_emp_mean_0215,minmax_year,FALSE,31008,661478,0.24476669176349186,0.054725025925858595,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,3.9479543478063737,0.0954985218694141,41.34047596260031,2.2572025111879655e-66,ln_emp_mean_0215,minmax_year,TRUE,31009,661478,0.4921436890947869,0.43390771925382343,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.849676877131242,0.10955839880961882,7.755470017481157,6.2682106552756464e-12,ln_emp_mean_0215,minmax_year,TRUE,31009,661478,0.4921436890947869,0.43390771925382343,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,3.046837637782156,0.14772774760284826,20.62468078761536,1.5445763042632412e-38,ln_emp_mean_0215,minmax_year,TRUE,31010,661478,0.6147850353198554,0.34112289034050636,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,0.9724321805590102,0.07813930345972342,12.444853454065486,2.5487452106879062e-22,ln_emp_mean_0215,minmax_year,TRUE,31010,661478,0.6147850353198554,0.34112289034050636,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.18559492362203336,0.011526165705630087,16.102052353054184,5.2168386635242316e-30,ln_apl_mean_0215,minmax_year,FALSE,31011,661478,0.1037748203340565,0.00126427416223307,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,-0.03250512757260061,0.013589472619270956,-2.3919344394944178,0.018555518690967426,ln_apl_mean_0215,minmax_year,FALSE,31011,661478,0.1037748203340565,0.00126427416223307,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
