origin,destination,ln_lshare_mean_0215,ln_emp_mean_0215,ln_apl_mean_0215,prod_res_mean_0215,year_cre,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,n_siren,nobs
FALSE,FALSE,-0.3204697020002386,0.9559338733248954,3.742796347773544,-0.07197861145158417,1998.5303696704284,2.3496667044488486,2.349162180453334,2.348757972180626,2.3499908331349917,1922651,1922651
FALSE,TRUE,-0.21423249601948532,3.347102150059746,4.067608284046959,0.230027673995716,1996.6117183653373,2.4567595129067756,2.455790119760087,2.4557874508966613,2.456704296581096,11246,11246
TRUE,FALSE,-0.02037830885356923,3.1513692426505515,3.5632193782040735,-0.08040378596051713,1993.6777763803295,2.482062307708709,2.4757826105436265,2.478818650903373,2.477947711768795,8816,8816
TRUE,TRUE,-0.14817873567770773,5.010283062145575,3.890583580521902,0.11772014992110622,1990.1073825503356,2.509026661735017,2.500512625967155,2.504234765483215,2.50281481475605,339,339
