origin,destination,ln_lshare_mean_0215,ln_emp_mean_0215,ln_apl_mean_0215,prod_res_mean_0215,year_cre,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,n_siren,nobs
FALSE,FALSE,-0.20113059528882563,1.7615857732776334,3.851223527403543,0.0204859278803054,1997.8453424065362,2.4008596225818617,2.400331698405239,2.399880856433333,2.4011914597418906,645254,645254
FALSE,TRUE,-0.21139715793103298,3.1647154747165707,4.050114743122387,0.21345914410713615,1996.1521088435375,2.445255865342003,2.4462854177431073,2.44438323866025,2.4472107754748436,4084,4084
TRUE,FALSE,-0.08544582857886093,2.848698474578146,3.714168234345995,-0.024706795087656493,1993.3430298451076,2.468210992480101,2.458352941575986,2.4654237564752117,2.4598489012591536,11670,11670
TRUE,TRUE,-0.20214761372980844,5.592270382209162,4.015930900117126,0.19377799003746898,1987.2519083969466,2.4939306472210174,2.486924312469807,2.4909344822802444,2.488404829958652,470,470
