variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.05255533722893149,0.0027395824128461006,19.18370368509292,1.8903616605708126e-11,fe0215_god2,sir+an,FALSE,30401,3028791,0.01040074201633101,0.007684004974920944,le5_panelsize10-moving_wpanel,FALSE,FALSE
originTRUE,0.09386582547167208,0.0018796467359162696,49.93801424389216,3.548381367450954e-17,fe0215_god2,sir+an,FALSE,30401,3028791,0.01040074201633101,0.007684004974920944,le5_panelsize10-moving_wpanel,FALSE,FALSE
destinationTRUE,0.03289268434660596,0.0024452878805268823,13.451456823774313,3.567955273337149e-8,fe0215_god2,sir+an,FALSE,30402,2292587,0.17007463886971164,0.005652886134843715,le5_panelsize10-moving_wpanel,FALSE,TRUE
originTRUE,0.07536856700488553,0.0017126269492073185,44.00757972410135,1.0180191594330139e-13,fe0215_god2,sir+an,FALSE,30402,2292587,0.17007463886971164,0.005652886134843715,le5_panelsize10-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.008810889564477953,0.009599742323023085,-0.9178256319804309,0.3742519119648683,fe0215_god2,sir+an,TRUE,30403,3028791,0.015718757780963766,0.01152387134167554,le5_panelsize10-moving_wpanel,FALSE,FALSE
originTRUE,0.03391365153093362,0.0059515897385661745,5.69825089104746,5.50266876803966e-5,fe0215_god2,sir+an,TRUE,30403,3028791,0.015718757780963766,0.01152387134167554,le5_panelsize10-moving_wpanel,FALSE,FALSE
destinationTRUE,0.006007682238091189,0.005785992873103563,1.0383148354741603,0.3214091516686127,fe0215_god2,sir+an,TRUE,30404,2292587,0.23508548878452284,0.02154873866222551,le5_panelsize10-moving_wpanel,FALSE,TRUE
originTRUE,0.0388969683468658,0.004162221314101577,9.34524269891251,1.4481786528613463e-6,fe0215_god2,sir+an,TRUE,30404,2292587,0.23508548878452284,0.02154873866222551,le5_panelsize10-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.024633950835668064,0.002730843509017953,-9.020638038877136,3.2960039049719974e-7,fe0215_god2,sir+an,FALSE,30405,3028791,0.19493792127205767,0.19272779232110104,le5_panelsize10-moving_wpanel,TRUE,FALSE
originTRUE,0.027735470637173187,0.002826820252286299,9.811543770687601,1.1817711378329429e-7,fe0215_god2,sir+an,FALSE,30405,3028791,0.19493792127205767,0.19272779232110104,le5_panelsize10-moving_wpanel,TRUE,FALSE
