origin,destination,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,year_cre,ln_lshare_ma3,ln_emp_ma3,ln_apl_ma3,prod_res_ma3,tfp_cd_ma3,tfp_tl_ma3,mean_sx_eqtp_ma3,mean_age_eqtp_ma3,mean_tenure_eqtp_ma3,mean_sbr_eqtp_ma3,dads_eqtp_ma3,age_firm,n_siren,nobs
FALSE,FALSE,2.4157483686509997,2.415065638110062,2.414760214408897,2.415940061288727,1992.4617300256018,-0.232928425382243,2.3926910688917484,3.91317683122338,0.09037106823309664,-0.15949304946470486,-0.06223347380023539,0.6240280727067644,38.28483137307285,4.710834933874972,24757.51474320339,2.5466773343961044,15.43510463906248,514026,2893656
FALSE,TRUE,2.4772002461989295,2.4759678875258784,2.4762196645012615,2.4768587059818414,1990.8605082417582,-0.2500734751117295,4.146732880795179,4.059698750271452,0.23916302126527714,-0.12044893302872733,-0.05393402441306512,0.6902896651135563,39.22953538101937,4.583634376317449,29214.986502604945,31.93288987661985,17.53662087912088,9677,86941
TRUE,FALSE,2.4870008672687614,2.480014433818371,2.483316600687249,2.4824047878268756,1990.2949669966997,-0.10422755254284001,3.5076516302144403,3.6540537860206452,0.0026697624190609877,-0.16863120834973314,-0.08283690123681747,0.6894278392577018,37.79782024304576,4.082066264394724,25451.71725302995,6.6510895891442106,14.895859117161717,8227,44639
TRUE,TRUE,2.519474005598559,2.5103601169317917,2.5146247967050717,2.512623642466742,1986.715179453408,-0.1914397055312802,5.43584957894861,3.9066589521026165,0.14489826445833903,-0.12651616737930818,-0.07219240119411756,0.654531977583871,39.03193985054046,4.550060957863026,29563.729065387797,83.85126579430388,20.425749094501153,336,3555
