variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.02107999140405277,0.015679554688551218,1.3444253885248925,0.18173597497874316,ln_lshare_mean_0215,minmax_year,FALSE,31001,661415,0.03672093477793825,8.343272781431432e-4,panelpanSIZE3-fixed_wpanel,FALSE,FALSE
originTRUE,0.09320817941518535,0.004766994593010149,19.55281836313736,1.2871875478849878e-36,ln_lshare_mean_0215,minmax_year,FALSE,31001,661415,0.03672093477793825,8.343272781431432e-4,panelpanSIZE3-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.008206126747846203,0.012260752524927756,0.6693004145677066,0.5047869968541558,ln_lshare_mean_0215,minmax_year,FALSE,31002,661415,0.06588836496254402,5.974708550792185e-4,panelpanSIZE3-fixed_wpanel,FALSE,TRUE
originTRUE,0.0801502451045681,0.003919378762956174,20.449731947854698,3.149025205188658e-38,ln_lshare_mean_0215,minmax_year,FALSE,31002,661415,0.06588836496254402,5.974708550792185e-4,panelpanSIZE3-fixed_wpanel,FALSE,TRUE
destinationTRUE,-0.05393740828366657,0.014022910240892635,-3.8463776318255287,2.0694629481902532e-4,ln_lshare_mean_0215,minmax_year,TRUE,31003,661415,0.04636325636280181,0.005037372561731757,panelpanSIZE3-fixed_wpanel,FALSE,FALSE
originTRUE,0.09543263528208423,0.014194960180295233,6.7229942225945285,9.83299992478391e-10,ln_lshare_mean_0215,minmax_year,TRUE,31003,661415,0.04636325636280181,0.005037372561731757,panelpanSIZE3-fixed_wpanel,FALSE,FALSE
destinationTRUE,-0.030258463657994686,0.0042744483712502754,-7.078916629689948,1.7643124098882395e-10,ln_lshare_mean_0215,minmax_year,TRUE,31004,661415,0.16064846919134101,0.0031641603134808793,panelpanSIZE3-fixed_wpanel,FALSE,TRUE
originTRUE,0.08738616247950233,0.012585829558919338,6.9432183290273,3.408351606779585e-10,ln_lshare_mean_0215,minmax_year,TRUE,31004,661415,0.16064846919134101,0.0031641603134808793,panelpanSIZE3-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.038966819915017506,0.019049967187573746,2.045505880998865,0.043329250820736444,ln_lshare_mean_0215,minmax_year,FALSE,31005,661415,0.3737258284799815,0.35039421442126906,panelpanSIZE3-fixed_wpanel,TRUE,FALSE
originTRUE,0.04384198533898336,0.005231881635702537,8.379773930626444,2.7063346770526464e-13,ln_lshare_mean_0215,minmax_year,FALSE,31005,661415,0.3737258284799815,0.35039421442126906,panelpanSIZE3-fixed_wpanel,TRUE,FALSE
ln_apl_mean_0215,-0.39086574775119476,0.008108016013120695,-48.207323113161245,5.688623300823778e-73,ln_lshare_mean_0215,minmax_year,FALSE,31005,661415,0.3737258284799815,0.35039421442126906,panelpanSIZE3-fixed_wpanel,TRUE,FALSE
ln_emp_mean_0215,0.025018212825396322,0.004359376983876135,5.73894226581694,9.475553014594242e-8,ln_lshare_mean_0215,minmax_year,FALSE,31005,661415,0.3737258284799815,0.35039421442126906,panelpanSIZE3-fixed_wpanel,TRUE,FALSE
destinationTRUE,0.009154498811929576,0.008396898446013549,1.0902238333340448,0.27813413947663557,ln_lshare_mean_0215,minmax_year,FALSE,31006,661415,0.4426811330845867,0.4037266379696559,panelpanSIZE3-fixed_wpanel,TRUE,TRUE
originTRUE,0.04121582947598154,0.0045007487729656044,9.157549455670656,5.114915280110581e-15,ln_lshare_mean_0215,minmax_year,FALSE,31006,661415,0.4426811330845867,0.4037266379696559,panelpanSIZE3-fixed_wpanel,TRUE,TRUE
ln_apl_mean_0215,-0.4502522693043237,0.006395468422997827,-70.40176567602711,1.4617931253100297e-89,ln_lshare_mean_0215,minmax_year,FALSE,31006,661415,0.4426811330845867,0.4037266379696559,panelpanSIZE3-fixed_wpanel,TRUE,TRUE
ln_emp_mean_0215,0.0181547553392096,0.0030792769363499548,5.895785184144393,4.6709666150046763e-8,ln_lshare_mean_0215,minmax_year,FALSE,31006,661415,0.4426811330845867,0.4037266379696559,panelpanSIZE3-fixed_wpanel,TRUE,TRUE
