variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
originTRUE,-0.031993671973830844,0.0027794546598880325,-11.510773115154782,1.7822856498306653e-7,tfp_tl_ma3,sir+an,FALSE,30462,1914708,0.30175203036053,0.18666980547912138,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_apl_ma3,0.12741118023589248,0.0011499037581667376,110.80160346551168,4.046368772353776e-18,tfp_tl_ma3,sir+an,FALSE,30462,1914708,0.30175203036053,0.18666980547912138,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_emp_ma3,0.00904467039606769,0.001123193191102044,8.052639980120718,6.136977372326238e-6,tfp_tl_ma3,sir+an,FALSE,30462,1914708,0.30175203036053,0.18666980547912138,le5_panelsize0-moving_wpanel,TRUE,TRUE
destinationTRUE,0.014291903166815497,0.005315400354874393,2.688772662948965,0.017640141252559968,mean_sx_eqtp_ma3,sir+an,FALSE,30463,3028791,7.592775744558189e-4,9.390503554418395e-5,le5_panelsize0-moving_wpanel,FALSE,FALSE
originTRUE,0.021442412283986745,0.005295285781391533,4.0493399542926944,0.0011947954785663357,mean_sx_eqtp_ma3,sir+an,FALSE,30463,3028791,7.592775744558189e-4,9.390503554418395e-5,le5_panelsize0-moving_wpanel,FALSE,FALSE
destinationTRUE,0.0031013267670510266,0.004058746915219993,0.7641094238769327,0.46087862185137063,mean_sx_eqtp_ma3,sir+an,FALSE,30464,2292587,0.24708970312994327,7.104560583059971e-6,le5_panelsize0-moving_wpanel,FALSE,TRUE
originTRUE,-0.0056047936153668905,0.00387926211796947,-1.4448092046692165,0.17638845989153024,mean_sx_eqtp_ma3,sir+an,FALSE,30464,2292587,0.24708970312994327,7.104560583059971e-6,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.030619060899066644,0.012950237956815807,-2.364362801762388,0.03304562620060808,mean_sx_eqtp_ma3,sir+an,TRUE,30465,3028791,0.003868442533098704,0.00303407317936788,le5_panelsize0-moving_wpanel,FALSE,FALSE
originTRUE,-0.014219778726579188,0.009615661902740241,-1.4788143416863357,0.16133538407924047,mean_sx_eqtp_ma3,sir+an,TRUE,30465,3028791,0.003868442533098704,0.00303407317936788,le5_panelsize0-moving_wpanel,FALSE,FALSE
destinationTRUE,0.008068837019547536,0.0066388781624048265,1.2153916402985667,0.24965871974752377,mean_sx_eqtp_ma3,sir+an,TRUE,30466,2292587,0.4235178217436478,5.003253785824668e-4,le5_panelsize0-moving_wpanel,FALSE,TRUE
originTRUE,0.00755010952537733,0.0051960631211200635,1.453044227790256,0.17413629923688895,mean_sx_eqtp_ma3,sir+an,TRUE,30466,2292587,0.4235178217436478,5.003253785824668e-4,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.02890631222386975,0.005593389316449752,-5.167942116751713,1.4272022458745054e-4,mean_sx_eqtp_ma3,sir+an,FALSE,30467,3028791,0.007609476997268438,0.006948665856305936,le5_panelsize0-moving_wpanel,TRUE,FALSE
originTRUE,-0.010910920965087723,0.0050701892530766015,-2.1519750882014814,0.04933515725713493,mean_sx_eqtp_ma3,sir+an,FALSE,30467,3028791,0.007609476997268438,0.006948665856305936,le5_panelsize0-moving_wpanel,TRUE,FALSE
ln_apl_ma3,0.018474750256804635,0.0032141033826061163,5.748026139042426,5.041712986157437e-5,mean_sx_eqtp_ma3,sir+an,FALSE,30467,3028791,0.007609476997268438,0.006948665856305936,le5_panelsize0-moving_wpanel,TRUE,FALSE
ln_emp_ma3,0.026156304948369454,9.62146475265389e-4,27.185366907003175,1.6212223132255187e-13,mean_sx_eqtp_ma3,sir+an,FALSE,30467,3028791,0.007609476997268438,0.006948665856305936,le5_panelsize0-moving_wpanel,TRUE,FALSE
destinationTRUE,-0.01478120241668664,0.004113350892647079,-3.5934698503619376,0.0042179012771539695,mean_sx_eqtp_ma3,sir+an,FALSE,30468,2292587,0.24832813089597605,0.0016519472100938737,le5_panelsize0-moving_wpanel,TRUE,TRUE
originTRUE,-0.01927532829081171,0.003728603161612285,-5.169584280048958,3.087018047519377e-4,mean_sx_eqtp_ma3,sir+an,FALSE,30468,2292587,0.24832813089597605,0.0016519472100938737,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_apl_ma3,0.0025362275095388966,0.002760684570135385,0.9186951443041966,0.37795972826686386,mean_sx_eqtp_ma3,sir+an,FALSE,30468,2292587,0.24832813089597605,0.0016519472100938737,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_emp_ma3,0.012351413183232305,7.037779232349791e-4,17.550157195124726,2.160584963032361e-9,mean_sx_eqtp_ma3,sir+an,FALSE,30468,2292587,0.24832813089597605,0.0016519472100938737,le5_panelsize0-moving_wpanel,TRUE,TRUE
destinationTRUE,0.7648346530268318,0.21042990310419366,3.6346291175552485,0.002706076430375126,mean_age_eqtp_ma3,sir+an,FALSE,30469,3025530,0.0019803730345168136,8.173663372623707e-5,le5_panelsize0-moving_wpanel,FALSE,FALSE
originTRUE,-0.023609634147095677,0.21281505411249196,-0.11093968067980686,0.913238935520177,mean_age_eqtp_ma3,sir+an,FALSE,30469,3025530,0.0019803730345168136,8.173663372623707e-5,le5_panelsize0-moving_wpanel,FALSE,FALSE
destinationTRUE,0.2807849451431304,0.19469837799346668,1.4421534890884014,0.1771200196641794,mean_age_eqtp_ma3,sir+an,FALSE,30470,2291621,0.05152948356818765,1.413751015481024e-4,le5_panelsize0-moving_wpanel,FALSE,TRUE
originTRUE,-0.6832799330636529,0.20444873922555395,-3.34205990045181,0.006569344611225491,mean_age_eqtp_ma3,sir+an,FALSE,30470,2291621,0.05152948356818765,1.413751015481024e-4,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,0.22952196802966823,0.5917376407559531,0.38787792464317583,0.703940009729215,mean_age_eqtp_ma3,sir+an,TRUE,30471,3025530,0.01980742518404177,1.728512105004798e-4,le5_panelsize0-moving_wpanel,FALSE,FALSE
originTRUE,-0.11127378645562669,0.38357606471661865,-0.29009575072895755,0.7759954192567743,mean_age_eqtp_ma3,sir+an,TRUE,30471,3025530,0.01980742518404177,1.728512105004798e-4,le5_panelsize0-moving_wpanel,FALSE,FALSE
