origin,destination,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,year_cre,ln_lshare_ma3,ln_emp_ma3,ln_apl_ma3,prod_res_ma3,tfp_cd_ma3,tfp_tl_ma3,mean_sx_eqtp_ma3,mean_age_eqtp_ma3,mean_tenure_eqtp_ma3,mean_sbr_eqtp_ma3,dads_eqtp_ma3,age_firm,n_siren,nobs
FALSE,FALSE,2.4156751922454376,2.415021356607465,2.414728587215899,2.4158708048865103,1992.4575499430694,-0.23187168229372704,2.3933916097197074,3.910401010219557,0.08911864713633913,-0.15980907419659857,-0.062440023878315744,0.6253571781652928,38.27467659915038,4.701145178918613,24723.99582464192,2.5219521281120567,15.421472908810925,521084,2927450
FALSE,TRUE,2.492883386288653,2.4914613614685153,2.491968990302871,2.492419189127895,1990.3405550232442,-0.2623679700124288,4.411285646089327,4.100021957176024,0.2782275724015139,-0.10881936959951628,-0.04919630082191664,0.6817578289506845,39.243138242868575,4.609612178779571,30503.443307370777,36.63376693979067,17.95294368146492,7275,68660
TRUE,FALSE,2.533479634160831,2.519171650774086,2.52333682068258,2.5255861561922734,1989.4671463400132,-0.1332789281797282,4.417571888104022,3.7211983543869946,0.07831697932089067,-0.14778934552275855,-0.0811960598338047,0.6660329850798218,38.62719622218372,4.112500079699925,27864.539314682082,11.219832575498561,15.158827377058929,3427,21533
TRUE,TRUE,2.524404547262711,2.516498460443357,2.5186902049911524,2.5184129527345602,1986.9244781783682,-0.2353765137729408,5.8853243399182364,3.874020006523308,0.23882329720330422,-0.11721911164934141,-0.0651794199547544,0.654734148109378,38.63033618778685,3.7838319481791514,29144.988121087295,91.60108228028979,18.078937381404174,453,3215
