origin,destination,ln_lshare_mean_0215,ln_emp_mean_0215,ln_apl_mean_0215,prod_res_mean_0215,year_cre,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,n_siren,nobs
FALSE,FALSE,-0.31956101611732785,0.9648208249428106,3.7432499073734786,-0.07108951956840714,1998.5304847942155,2.3501052869197543,2.349612197334221,2.349195956212422,2.3504437232363653,1932243,1932243
FALSE,TRUE,-0.21989095153055452,3.3452655862467253,4.067290545811478,0.23520604612372714,1995.5071236041586,2.456675729735313,2.4573984651435357,2.455965283421526,2.458095692896599,2930,2930
TRUE,FALSE,-0.07998108289635711,3.824332987328618,3.766979218080721,0.01606346812412333,1990.8378252064185,2.510245959059055,2.498781323971399,2.506503419760801,2.500668980851344,7527,7527
TRUE,TRUE,-0.20858186423179115,6.2330046861773045,4.057013723904854,0.22833070811469408,1986.1010452961673,2.5085416615686635,2.5022125860506836,2.5056219175457954,2.503341391682625,352,352
