variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
destinationTRUE,0.13483468269919152,0.020020926454645982,6.734687478356042,9.297864462610073e-10,ln_lshare_mean_0215,minmax_year,FALSE,30801,1941522,0.02878349578560846,0.0010334662006360462,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,0.2943810196283598,0.027036481226198568,10.888288944313588,6.9923308934673585e-19,ln_lshare_mean_0215,minmax_year,FALSE,30801,1941522,0.02878349578560846,0.0010334662006360462,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,0.08034636357240794,0.014522613223281,5.5325004072687,2.3712708412644695e-7,ln_lshare_mean_0215,minmax_year,FALSE,30802,1941522,0.060143603977360294,5.820396849616216e-4,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,0.2365945179622555,0.019173071760773833,12.339938060749555,4.322691152532616e-22,ln_lshare_mean_0215,minmax_year,FALSE,30802,1941522,0.060143603977360294,5.820396849616216e-4,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,-0.03147978596554211,0.008227796596837002,-3.826028705868085,2.225040145979354e-4,ln_lshare_mean_0215,minmax_year,TRUE,30803,1941522,0.035938600725929803,0.0017642942124874716,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,0.07401436145353048,0.015003016658578922,4.93329862506072,3.081294422023073e-6,ln_lshare_mean_0215,minmax_year,TRUE,30803,1941522,0.035938600725929803,0.0017642942124874716,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,-0.023531474013191174,0.012704252246864035,-1.852251793803903,0.06682579741136381,ln_lshare_mean_0215,minmax_year,TRUE,30804,1941522,0.14563383011436248,0.003503940348888346,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,0.11248195721295622,0.014605311372345529,7.701441916940951,8.206661587809083e-12,ln_lshare_mean_0215,minmax_year,TRUE,30804,1941522,0.14563383011436248,0.003503940348888346,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,-0.1235079064434973,0.03563076868933681,-3.4663273060527433,7.682060736723196e-4,ln_lshare_mean_0215,minmax_year,FALSE,30805,1941522,0.3362158948216254,0.3172499603705484,panelpanSIZE2-fixed_all,TRUE,FALSE
originTRUE,-0.08601155255553783,0.012021899199154142,-7.1545727618136725,1.2200635623983654e-10,ln_lshare_mean_0215,minmax_year,FALSE,30805,1941522,0.3362158948216254,0.3172499603705484,panelpanSIZE2-fixed_all,TRUE,FALSE
ln_apl_mean_0215,-0.3850112897854765,0.012884824509429418,-29.880988251234324,7.452130516635441e-53,ln_lshare_mean_0215,minmax_year,FALSE,30805,1941522,0.3362158948216254,0.3172499603705484,panelpanSIZE2-fixed_all,TRUE,FALSE
ln_emp_mean_0215,0.12951965491441694,0.00593617146743915,21.81871861769037,1.3172663275229695e-40,ln_lshare_mean_0215,minmax_year,FALSE,30805,1941522,0.3362158948216254,0.3172499603705484,panelpanSIZE2-fixed_all,TRUE,FALSE
destinationTRUE,-0.14075436320229653,0.02394613776218436,-5.87795679621351,5.064257512919462e-8,ln_lshare_mean_0215,minmax_year,FALSE,30806,1941522,0.3755523066427985,0.3359791531349523,panelpanSIZE2-fixed_all,TRUE,TRUE
originTRUE,-0.07928275797837059,0.011324332047827958,-7.0010979582303285,2.5750616150521165e-10,ln_lshare_mean_0215,minmax_year,FALSE,30806,1941522,0.3755523066427985,0.3359791531349523,panelpanSIZE2-fixed_all,TRUE,TRUE
ln_apl_mean_0215,-0.41651264597303844,0.011267359167018131,-36.96630592838971,1.2173866157190594e-61,ln_lshare_mean_0215,minmax_year,FALSE,30806,1941522,0.3755523066427985,0.3359791531349523,panelpanSIZE2-fixed_all,TRUE,TRUE
ln_emp_mean_0215,0.11666544499757868,0.0051239513626943995,22.768648010005865,3.349398852532515e-42,ln_lshare_mean_0215,minmax_year,FALSE,30806,1941522,0.3755523066427985,0.3359791531349523,panelpanSIZE2-fixed_all,TRUE,TRUE
destinationTRUE,2.5564665327165716,0.1674452387174626,15.267478205398273,2.5896024396706753e-28,ln_emp_mean_0215,minmax_year,FALSE,30807,1943052,0.1374390018160464,0.0459896522716029,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,2.886581860214059,0.13518901128112545,21.35219299896657,8.30628468629008e-40,ln_emp_mean_0215,minmax_year,FALSE,30807,1943052,0.1374390018160464,0.0459896522716029,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,2.2604998622765624,0.15071350542090464,14.998654937814358,9.275577156349633e-28,ln_emp_mean_0215,minmax_year,FALSE,30808,1943052,0.2043086139376834,0.03899858353064889,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,2.571391462471235,0.12647922296423256,20.330544434151104,5.126955684168596e-38,ln_emp_mean_0215,minmax_year,FALSE,30808,1943052,0.2043086139376834,0.03899858353064889,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,4.505317736556942,0.09462965542282754,47.609998329024066,1.967748478471604e-72,ln_emp_mean_0215,minmax_year,TRUE,30809,1943052,0.5212092172646542,0.4309892393039022,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,1.0045299213365084,0.28784193961868115,3.489866426926042,7.101436287140652e-4,ln_emp_mean_0215,minmax_year,TRUE,30809,1943052,0.5212092172646542,0.4309892393039022,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,3.6402909309096225,0.1448140163189021,25.13769746495504,5.4429072771486235e-46,ln_emp_mean_0215,minmax_year,TRUE,30810,1943052,0.6200089983551667,0.3484895263657285,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,1.0639797767010404,0.10379685521826253,10.250597423820974,1.852959674409019e-17,ln_emp_mean_0215,minmax_year,TRUE,30810,1943052,0.6200089983551667,0.3484895263657285,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,0.18930946587036296,0.00809393172102983,23.389061385147958,3.2154975102255315e-43,ln_apl_mean_0215,minmax_year,FALSE,30811,1943052,0.13412286134772478,3.5577250118756787e-4,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,-0.01649074765242547,0.01247453177059133,-1.321953236858345,0.1890840408879717,ln_apl_mean_0215,minmax_year,FALSE,30811,1943052,0.13412286134772478,3.5577250118756787e-4,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,0.10281044642770995,0.011312781342567146,9.087990239929782,7.306165905304211e-15,ln_apl_mean_0215,minmax_year,FALSE,30812,1943052,0.20516582700639685,1.1698929250769652e-4,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,-0.037570041347596686,0.012420933224787068,-3.0247357962300576,0.003135341744570184,ln_apl_mean_0215,minmax_year,FALSE,30812,1943052,0.20516582700639685,1.1698929250769652e-4,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,0.19044649075178935,0.014140435465206637,13.468219647152594,1.5529518271663532e-24,ln_apl_mean_0215,minmax_year,TRUE,30813,1943052,0.1483924566435958,0.013470476173642165,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,-0.13107434600246698,0.033397495599183175,-3.9246758971254345,1.5621542311095583e-4,ln_apl_mean_0215,minmax_year,TRUE,30813,1943052,0.1483924566435958,0.013470476173642165,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,0.13717820800437672,0.01485525740454487,9.234320501400934,3.4499813125678384e-15,ln_apl_mean_0215,minmax_year,TRUE,30814,1943052,0.34183209677292936,0.008757384256038003,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,-0.12923624981466442,0.040397076173815494,-3.1991486031960044,0.0018274111270754224,ln_apl_mean_0215,minmax_year,TRUE,30814,1943052,0.34183209677292936,0.008757384256038003,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,0.23964431879759196,0.021829362415090172,10.978072297335215,4.412422606097718e-19,prod_res_mean_0215,minmax_year,FALSE,30815,1943052,0.05060811205581761,6.045159595045035e-4,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,0.032463934423582766,0.016108162120596726,2.0153717215245,0.04644542824768534,prod_res_mean_0215,minmax_year,FALSE,30815,1943052,0.05060811205581761,6.045159595045035e-4,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,0.12461484874794496,0.006178031957040292,20.17063841923604,9.886406795234475e-38,prod_res_mean_0215,minmax_year,FALSE,30816,1943052,0.1632842699879723,1.791169326811337e-4,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,-0.006907402335493095,0.0131568134047699,-0.525005723117489,0.6006966331257638,prod_res_mean_0215,minmax_year,FALSE,30816,1943052,0.1632842699879723,1.791169326811337e-4,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,0.17078267231467342,0.011303642155578244,15.108641087898713,5.497652402362267e-28,prod_res_mean_0215,minmax_year,TRUE,30817,1943052,0.060508119089673684,0.011976765144422585,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,-0.09731912184815097,0.029126557250067665,-3.3412504269767376,0.0011593520145212997,prod_res_mean_0215,minmax_year,TRUE,30817,1943052,0.060508119089673684,0.011976765144422585,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,0.11517831755879372,0.014528686896470664,7.9276481336226645,2.648203706533201e-12,prod_res_mean_0215,minmax_year,TRUE,30818,1943052,0.2721798171264306,0.006425277021114728,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,-0.08536600136463283,0.03334867365648114,-2.559801995244941,0.01191065128437369,prod_res_mean_0215,minmax_year,TRUE,30818,1943052,0.2721798171264306,0.006425277021114728,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,-0.0255301736714832,0.005848022168261642,-4.365608223929184,3.0009037661498777e-5,prod_res_mean_0215,minmax_year,FALSE,30819,1943052,0.8845275106858786,0.8784456810544898,panelpanSIZE2-fixed_all,TRUE,FALSE
originTRUE,-0.05449231622625606,0.02174436141057939,-2.5060435299674357,0.013758789962616882,prod_res_mean_0215,minmax_year,FALSE,30819,1943052,0.8845275106858786,0.8784456810544898,panelpanSIZE2-fixed_all,TRUE,FALSE
ln_apl_mean_0215,0.9227539985185481,0.007280291097841628,126.7468547778419,8.477960142571253e-116,prod_res_mean_0215,minmax_year,FALSE,30819,1943052,0.8845275106858786,0.8784456810544898,panelpanSIZE2-fixed_all,TRUE,FALSE
ln_emp_mean_0215,0.03539589692325511,0.00787996820952264,4.491883213498314,1.8344766571505938e-5,prod_res_mean_0215,minmax_year,FALSE,30819,1943052,0.8845275106858786,0.8784456810544898,panelpanSIZE2-fixed_all,TRUE,FALSE
destinationTRUE,-0.04003096573069049,0.005036624003427016,-7.947975807495785,2.391403744944555e-12,prod_res_mean_0215,minmax_year,FALSE,30820,1943052,0.8975528605862838,0.8775823308653824,panelpanSIZE2-fixed_all,TRUE,TRUE
originTRUE,-0.054287845115598705,0.020919961455333876,-2.595026058317959,0.010824021934013122,prod_res_mean_0215,minmax_year,FALSE,30820,1943052,0.8975528605862838,0.8775823308653824,panelpanSIZE2-fixed_all,TRUE,TRUE
ln_apl_mean_0215,0.9054443624274738,0.007249646500757212,124.89496726949402,3.8796037359356944e-115,prod_res_mean_0215,minmax_year,FALSE,30820,1943052,0.8975528605862838,0.8775823308653824,panelpanSIZE2-fixed_all,TRUE,TRUE
ln_emp_mean_0215,0.03165524429183044,0.007051234123246105,4.4893197046842115,1.853051842931476e-5,prod_res_mean_0215,minmax_year,FALSE,30820,1943052,0.8975528605862838,0.8775823308653824,panelpanSIZE2-fixed_all,TRUE,TRUE
destinationTRUE,-1.6642554127993758,0.678477289515952,-2.452927221759641,0.01583310828864401,year_cre,minmax_year,FALSE,30821,1921207,0.47805641991035763,1.506066814350726e-4,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,-0.7100061388804185,0.45378075528861167,-1.5646457691420683,0.12070384543661701,year_cre,minmax_year,FALSE,30821,1921207,0.47805641991035763,1.506066814350726e-4,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,-1.7111322292636986,0.5871428996853302,-2.9143369189693895,0.00436483256672657,year_cre,minmax_year,FALSE,30822,1921207,0.4860766118118066,1.5769069591398122e-4,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,-0.668454033609351,0.3899114348641932,-1.7143740189157946,0.08943873220623874,year_cre,minmax_year,FALSE,30822,1921207,0.4860766118118066,1.5769069591398122e-4,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,-6.712059914603341,1.2420319890985545,-5.404095847382191,4.160634903983125e-7,year_cre,minmax_year,TRUE,30823,1921207,0.32952420883215483,0.03259134507654993,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,-2.0309328452884947,0.837831041294408,-2.4240362855866535,0.01707480841189424,year_cre,minmax_year,TRUE,30823,1921207,0.32952420883215483,0.03259134507654993,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,-7.780853498088611,1.5237768264709983,-5.10629467709437,1.493138123289007e-6,year_cre,minmax_year,TRUE,30824,1921207,0.38014720441589667,0.03621953516234899,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,-1.1197402086375274,0.9073430430324976,-1.2340869500637397,0.21995196215281337,year_cre,minmax_year,TRUE,30824,1921207,0.38014720441589667,0.03621953516234899,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,0.452012053115626,0.17446807720977356,2.59080090951048,0.01094946943841781,year_cre,minmax_year,FALSE,30825,1921207,0.48280336295945536,0.009243980580090794,panelpanSIZE2-fixed_all,TRUE,FALSE
originTRUE,1.6588889257489015,0.35671400556032834,4.650473207922155,9.771873266797089e-6,year_cre,minmax_year,FALSE,30825,1921207,0.48280336295945536,0.009243980580090794,panelpanSIZE2-fixed_all,TRUE,FALSE
ln_apl_mean_0215,-0.5187754353841263,0.13269209061149365,-3.9096183728315643,1.6494326974409896e-4,year_cre,minmax_year,FALSE,30825,1921207,0.48280336295945536,0.009243980580090794,panelpanSIZE2-fixed_all,TRUE,FALSE
ln_emp_mean_0215,-0.816365902703963,0.2738081750700713,-2.981524939841711,0.0035724270168508146,year_cre,minmax_year,FALSE,30825,1921207,0.48280336295945536,0.009243980580090794,panelpanSIZE2-fixed_all,TRUE,FALSE
destinationTRUE,0.18504771071050463,0.17852881321080083,1.0365145400479783,0.3023661973702818,year_cre,minmax_year,FALSE,30826,1921207,0.49087170914065825,0.009486593207082228,panelpanSIZE2-fixed_all,TRUE,TRUE
originTRUE,1.504013230806597,0.3429660718626409,4.385312000800358,2.7806248069313065e-5,year_cre,minmax_year,FALSE,30826,1921207,0.49087170914065825,0.009486593207082228,panelpanSIZE2-fixed_all,TRUE,TRUE
ln_apl_mean_0215,-0.6475732241710155,0.14897318889894293,-4.346911205682129,3.2254203006924123e-05,year_cre,minmax_year,FALSE,30826,1921207,0.49087170914065825,0.009486593207082228,panelpanSIZE2-fixed_all,TRUE,TRUE
ln_emp_mean_0215,-0.8338563596977833,0.26647787238208354,-3.1291767389307896,0.00227498515703546,year_cre,minmax_year,FALSE,30826,1921207,0.49087170914065825,0.009486593207082228,panelpanSIZE2-fixed_all,TRUE,TRUE
destinationTRUE,0.12181489682948547,0.006177649520547071,19.718648075505904,6.433797817548489e-37,fe0215_god2,minmax_year,FALSE,30827,1943052,0.003899377675306348,0.0022294971935259422,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,0.17054058109150425,0.004982393728006084,34.228643981485035,1.9909572267097947e-58,fe0215_god2,minmax_year,FALSE,30827,1943052,0.003899377675306348,0.0022294971935259422,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,0.07653936101581461,0.005442877339323441,14.062297612852062,8.43771943145891e-26,fe0215_god2,minmax_year,FALSE,30828,1943052,0.09468545265863604,0.001174108134817664,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,0.13016265062353732,0.005457591001589987,23.849836051403702,5.797831591991044e-44,fe0215_god2,minmax_year,FALSE,30828,1943052,0.09468545265863604,0.001174108134817664,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,0.04876153680853966,0.0066178787104799975,7.368152083434446,4.279757783428857e-11,fe0215_god2,minmax_year,TRUE,30829,1943052,0.04093735701973289,0.017217291748009345,panelpanSIZE2-fixed_all,FALSE,FALSE
originTRUE,0.03644810688411587,0.01845987178274334,1.9744507065421923,0.050981966638524896,fe0215_god2,minmax_year,TRUE,30829,1943052,0.04093735701973289,0.017217291748009345,panelpanSIZE2-fixed_all,FALSE,FALSE
destinationTRUE,0.043058011615090076,0.003964448726074533,10.861033800713248,8.041655235705781e-19,fe0215_god2,minmax_year,TRUE,30830,1943052,0.19658702822754115,0.015974388283870766,panelpanSIZE2-fixed_all,FALSE,TRUE
originTRUE,0.044177862467732185,0.018391550935173848,2.4020737904839775,0.018075967317161636,fe0215_god2,minmax_year,TRUE,30830,1943052,0.19658702822754115,0.015974388283870766,panelpanSIZE2-fixed_all,FALSE,TRUE
destinationTRUE,-0.0214219805816961,0.004434819803157986,-4.830406089203838,4.710000942680736e-6,fe0215_god2,minmax_year,FALSE,30831,1943052,0.07434633943514068,0.07279455747052499,panelpanSIZE2-fixed_all,TRUE,FALSE
originTRUE,0.023021867330735357,0.0043917802863570115,5.242035309064159,8.378782362219709e-7,fe0215_god2,minmax_year,FALSE,30831,1943052,0.07434633943514068,0.07279455747052499,panelpanSIZE2-fixed_all,TRUE,FALSE
ln_apl_mean_0215,0.06173525640156288,0.0077436336362643665,7.972388584145983,2.1155332692655537e-12,fe0215_god2,minmax_year,FALSE,30831,1943052,0.07434633943514068,0.07279455747052499,panelpanSIZE2-fixed_all,TRUE,FALSE
ln_emp_mean_0215,0.051457669135470105,8.500186996029871e-4,60.5371024890442,6.635406166067208e-83,fe0215_god2,minmax_year,FALSE,30831,1943052,0.07434633943514068,0.07279455747052499,panelpanSIZE2-fixed_all,TRUE,FALSE
destinationTRUE,-0.03143583554377659,0.002828778077467374,-11.11286735222486,2.2119227598674117e-19,fe0215_god2,minmax_year,FALSE,30832,1943052,0.1401208399498196,0.051302587089043894,panelpanSIZE2-fixed_all,TRUE,TRUE
originTRUE,0.01488305134671962,0.003173482982241388,4.689816025485009,8.341891330897936e-6,fe0215_god2,minmax_year,FALSE,30832,1943052,0.1401208399498196,0.051302587089043894,panelpanSIZE2-fixed_all,TRUE,TRUE
ln_apl_mean_0215,0.048832874986666074,0.005782768733308085,8.444549183749007,1.9482887755921363e-13,fe0215_god2,minmax_year,FALSE,30832,1943052,0.1401208399498196,0.051302587089043894,panelpanSIZE2-fixed_all,TRUE,TRUE
ln_emp_mean_0215,0.04554508876553404,6.10702019091557e-4,74.57825149044723,4.0927396582339505e-92,fe0215_god2,minmax_year,FALSE,30832,1943052,0.1401208399498196,0.051302587089043894,panelpanSIZE2-fixed_all,TRUE,TRUE
