origin,destination,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,year_cre,ln_lshare_ma3,ln_emp_ma3,ln_apl_ma3,prod_res_ma3,tfp_cd_ma3,tfp_tl_ma3,mean_sx_eqtp_ma3,mean_age_eqtp_ma3,mean_tenure_eqtp_ma3,mean_sbr_eqtp_ma3,dads_eqtp_ma3,age_firm,n_siren,nobs
FALSE,FALSE,2.4156751922454376,2.415021356607465,2.414728587215899,2.4158708048865103,1992.4575499430694,-0.23187168229372704,2.3933916097197074,3.910401010219557,0.08911864713633913,-0.15980907419659857,-0.062440023878315744,0.6253571781652928,38.27467659915038,4.701145178918613,24723.99582464192,2.5219521281120567,15.421472908810925,521084,2927450
FALSE,TRUE,2.492883386288653,2.4914613614685153,2.491968990302871,2.492419189127895,1990.3405550232442,-0.2623679700124288,4.411285646089327,4.100021957176024,0.2782275724015139,-0.10881936959951628,-0.04919630082191664,0.6817578289506845,39.243138242868575,4.609612178779571,30503.443307370777,36.63376693979067,17.95294368146492,7275,68660
TRUE,FALSE,2.5340418568903744,2.520569519977639,2.524603200066028,2.526452929608595,1989.5859828266418,-0.11491173322444034,4.353493206985348,3.77549351866813,0.0704012420173083,-0.14632890695932813,-0.08077414445292529,0.6541700506166329,39.0437286388813,4.55760663629847,28762.123381804,11.40172325698038,16.35892318403342,3452,27349
TRUE,TRUE,2.5235866954786297,2.5148029757100483,2.5171589064848487,2.5165079999309863,1986.7085242896426,-0.21382774200537596,5.921164920526222,3.9528222276386997,0.1896572875867487,-0.11810466629521955,-0.06814738847650581,0.6446025052294502,39.44923998374109,4.675688658572791,30327.490597604006,99.49096787100783,20.650091659028416,455,5332
