origin,destination,fe0215_god2,fe0215_mlo_le,fe0215_mlo,fe0215_le,year_cre,ln_lshare_ma3,ln_emp_ma3,ln_apl_ma3,prod_res_ma3,tfp_cd_ma3,tfp_tl_ma3,mean_sx_eqtp_ma3,mean_age_eqtp_ma3,mean_tenure_eqtp_ma3,mean_sbr_eqtp_ma3,dads_eqtp_ma3,age_firm,n_siren,nobs
FALSE,FALSE,2.4161292258353253,2.415567046188601,2.4151513942152136,2.4164499909769264,1992.472029832886,-0.2330071502297789,2.4086999806044354,3.9137626091571214,0.0918616973313295,-0.1583395120761948,-0.06200078028954989,0.6259897416970989,38.29864224260798,4.699171349051654,24752.072886524336,2.5944418475067184,15.430648567030554,516945,2912848
FALSE,TRUE,2.462779225294875,2.4629732227353274,2.4617897533246693,2.46392540064725,1991.8757130930846,-0.2473879463952347,3.8447847797704293,4.0455733774888705,0.22070812313222749,-0.12991846386570166,-0.05520762442472141,0.6465861383048134,39.17168220914977,4.4262231468698525,27698.315532805565,22.666401180433287,16.61353833310143,3940,34265
TRUE,FALSE,2.490581357033117,2.480571058634292,2.4875881990553292,2.4820143471993497,1989.448797780518,-0.16522716278753982,3.667284147763557,3.8397551112369106,0.08668298865099729,-0.1751615382077954,-0.07654906658364322,0.6547556173025357,38.16533024475699,4.752418816461401,28898.777961503216,14.366735543174546,16.872795930949444,10913,76180
TRUE,TRUE,2.5013075111648653,2.4952114709250144,2.498372951738615,2.496669875964029,1984.8275316455697,-0.2387618194772647,5.957857302548062,4.003939722623632,0.21551648653704575,-0.174209825855475,-0.0706366302112786,0.6169074117688066,38.57268699186595,4.867814941985601,31162.567544894115,238.6573060782509,22.71586799276673,468,5498
