distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-5,TRUE,0.002096783561215286,0.0016025904187360407,-8.729608046298455e-6,3.352083543824881e-5,-0.2604233436359278,0.7945418354226896,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-4,TRUE,0.00210386743950968,0.0014972037590359891,-8.695095958012878e-6,1.677759052381317e-5,-0.5182565366386519,0.6042891236903681,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-3,TRUE,0.002027884227351072,0.001450397348400386,-9.131427311093075e-6,6.851315056073899e-6,-1.3327992124661947,0.18262373772863874,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-2,TRUE,0.0020449698403958655,0.001448853489941355,0,NA,NA,NA,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-1,TRUE,0.002046581832478717,0.001448853489941355,-1.2496591056825792e-6,7.799128885759931e-7,-1.6023060062057368,0.10911503654425304,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
0,TRUE,0.0019907759981066015,0.001448992746351223,-8.010500746583612e-6,7.4765891913168996e-6,-1.0714111129559964,0.28400678636729826,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
1,TRUE,2.4763173292041235e-4,0.0013596116333798038,-2.4977089196359865e-4,2.0409654544620393e-4,-1.2237879451488982,0.2210569530871382,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
2,TRUE,2.6775070974569763e-4,0.001209159589000995,-2.5700092627317135e-4,2.346484698510135e-4,-1.0952593316988184,0.2734256537664143,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
3,TRUE,3.7754086316511707e-4,0.001089832084735,-2.374373474609661e-4,2.679508210661536e-4,-0.8861228583522269,0.37556959511543,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
4,TRUE,2.847821248211587e-4,0.0010931942570005563,-6.0785343209730514e-5,2.5979961815150466e-4,-0.2339701021973133,0.8150122957643122,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
5,TRUE,1.6956497028693912e-4,9.375683074462487e-4,-3.0229521033867134e-4,2.7216602396446e-4,-1.1107014973263,0.2667197530826984,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
6,TRUE,1.1707629407727366e-4,8.366206935454822e-4,-1.498655774562829e-4,1.9653368736964694e-4,-0.7625439661873888,0.4457508330666453,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-5,FALSE,0.002096783561215286,0.0016025904187360407,-0.00395057159864437,19.72847189238691,-2.0024721733105292e-4,0.9998402292624937,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-4,FALSE,0.00210386743950968,0.0014972037590359891,-0.0019718943154405305,9.864236733090605,-1.999033852082652e-4,0.9998405035949507,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-2,FALSE,0.0020449698403958655,0.001448853489941355,0.0019743362242859875,9.864236504956379,2.0015094156491115e-4,0.9998403060777932,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-1,FALSE,0.002046581832478717,0.001448853489941355,0.003950864421168133,19.728472748326602,2.0026205127831047e-4,0.9998402174269703,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
0,FALSE,0.0019907759981066015,0.001448992746351223,0.005924994944711777,29.592708892079823,2.0021806608916225e-4,0.9998402525213206,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
1,FALSE,2.4763173292041235e-4,0.0013596116333798038,0.007903566788871951,39.456949238367905,2.0030861334779856e-4,0.9998401802766108,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
2,FALSE,2.6775070974569763e-4,0.001209159589000995,0.0098749730595835,49.32118672117844,2.0021766944515148e-4,0.99984025283779,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
3,FALSE,3.7754086316511707e-4,0.001089832084735,0.011841026735329665,59.1854227330935,2.0006660742677705e-4,0.9998403733652563,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
4,FALSE,2.847821248211587e-4,0.0010931942570005563,0.013807772035658266,69.04965996987222,1.999687187696924e-4,0.9998404514674291,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
5,FALSE,1.6956497028693912e-4,9.375683074462487e-4,0.015768193490159878,78.91389892880473,1.998151618941775e-4,0.9998405739854608,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
6,FALSE,1.1707629407727366e-4,8.366206935454822e-4,0.017729387751443455,88.77814195813924,1.997044245395813e-4,0.9998406623391907,none,hhi_comp_sirzecs1_ma3_dlag4,21001,73349,11375,21165,0.9956853749412369,0.9948567532006605,0.0017497637689044554,0.0013928460331763537,le5_panelsize10-election,NA
-5,TRUE,0.0023426598610417335,0.0016713832700446809,-1.7000719349988356e-5,3.6531955548386496e-5,-0.4653657077697617,0.6416782754639829,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-4,TRUE,0.0023567540003230484,0.0015631850163296576,-8.950537294556029e-6,1.7938709795825157e-5,-0.49895100575399637,0.6178233096601523,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-3,TRUE,0.0022683673806702873,0.0014968646899808256,-7.054325259254869e-6,6.007144639714715e-6,-1.1743225246512268,0.2402898393925612,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-2,TRUE,0.00228475839033659,0.0014952541013980834,0,NA,NA,NA,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-1,TRUE,0.0022865008913161376,0.0014952541013980834,-8.617947906314576e-7,7.651859939947088e-7,-1.126255312296551,0.26008063831715106,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
0,TRUE,0.002223751012101185,0.001495414683203685,-9.178248258655858e-6,6.657349613249546e-6,-1.3786640017206226,0.16802481284821438,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
1,TRUE,3.084418683986827e-4,0.0013956090298582662,-2.6516560435086665e-4,1.7725230906904708e-4,-1.4959782794568488,0.13468637097893535,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
2,TRUE,3.375151827010375e-4,0.0012876635562047581,-2.1897298865754768e-4,1.9968336687166128e-4,-1.0966010443838523,0.2728384702684496,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
3,TRUE,3.9282529647918985e-4,0.0011959633131015826,-2.40777864159972e-4,2.2057262984635312e-4,-1.0916035426865676,0.2750299457025288,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
4,TRUE,3.5412865797590216e-4,0.0011307689945975973,-2.8495482582827632e-5,2.57054167560229e-4,-0.1108539995802675,0.9117340309945627,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
5,TRUE,2.270970546253166e-4,0.0010398933361962322,-2.8164615725277144e-4,2.3949584182049902e-4,-1.175996021942894,0.2396204672449353,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
6,TRUE,1.8318429733351144e-4,8.25676137544404e-4,-1.3610497886807217e-4,1.7254765992161505e-4,-0.7887964341556526,0.430247025879799,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-5,FALSE,0.0023426598610417335,0.0016713832700446809,-0.005067343516961206,16.43606743112277,-3.0830632316376723e-4,0.9997540124210711,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-4,FALSE,0.0023567540003230484,0.0015631850163296576,-0.002531209797126896,8.218034462390541,-3.080067148307618e-4,0.9997542514687994,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-2,FALSE,0.00228475839033659,0.0014952541013980834,0.0025317058762222722,8.218034209831396,3.080670889874786e-4,0.9997542032982265,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-1,FALSE,0.0022865008913161376,0.0014952541013980834,0.0050665498443743726,16.436068005001946,3.082580239283801e-4,0.9997540509574576,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
0,FALSE,0.002223751012101185,0.001495414683203685,0.007599118784435519,24.654101929514532,3.0822938942011403e-4,0.9997540738039988,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
1,FALSE,3.084418683986827e-4,0.0013956090298582662,0.010139790500584615,32.87214064742087,3.084615209377968e-4,0.9997538885938233,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
2,FALSE,3.375151827010375e-4,0.0012876635562047581,0.012670246551736911,41.09017561162421,3.0835221225368914e-4,0.9997539758076612,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
3,FALSE,3.9282529647918985e-4,0.0011959633131015826,0.015195754650859258,49.30820977755503,3.081789973599148e-4,0.999754114010182,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
4,FALSE,3.5412865797590216e-4,0.0011307689945975973,0.017718665969063692,57.52624386457737,3.080101320499081e-4,0.9997542487423114,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
5,FALSE,2.270970546253166e-4,0.0010398933361962322,0.020237650170716732,65.7442795181967,3.07823742522197e-4,0.9997543974564433,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
6,FALSE,1.8318429733351144e-4,8.25676137544404e-4,0.022756283195028242,73.96231867575592,3.0767401025905795e-4,0.999754516922938,none,hhi_comp_sirze_eqtp_ma3_dlag4,21002,73349,11375,21165,0.9956610777739802,0.9948277897737059,0.0019472597674646819,0.0015904126451179446,le5_panelsize10-election,NA
-5,TRUE,0.7849392890930176,0.6618924176898496,4.136788634525765e-14,1.6088989688964846e-8,2.571192296408217e-6,0.9999979557988855,none,mean_sx_eqtp_ma3_dlag4,21003,478,11375,21165,0.9999999999999889,0.9999999999999859,4.1722181265413383e-13,-0.05305039787754473,le5_panelsize10-election,NA
-4,TRUE,0.7030425851161664,0.667387014398208,5.745692760791833e-14,8.968897140752571e-9,6.4062422286958215e-6,0.9999949067802039,none,mean_sx_eqtp_ma3_dlag4,21003,478,11375,21165,0.9999999999999889,0.9999999999999859,4.1722181265413383e-13,-0.05305039787754473,le5_panelsize10-election,NA
