distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
3,TRUE,0.5827056367539288,0.49982957098730124,0.03597964364478444,0.023426229592506995,1.5358700170979593,0.12459559098098201,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
4,TRUE,0.5637144165443589,0.5004659300679679,0.02065372253620326,0.023684054691033917,0.8720518004893035,0.38319688053872636,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
5,TRUE,0.5596211765881847,0.50954583046014,0.0260298888044866,0.024260528839756514,1.0729316321345221,0.28332251973126255,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
6,TRUE,0.5405566800134632,0.5209408508691676,0.010349220507395488,0.024385968705618627,0.4243924296110076,0.6712869498257708,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
7,TRUE,0.5590861946776293,0.5141818400924519,0.026148159961342596,0.025393856880018554,1.0297041558077604,0.30316884187680415,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
8,TRUE,0.5753263338498797,0.5068836218659665,0.044165209819105176,0.02574391860567184,1.7155589440596972,0.08626759735029611,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-5,FALSE,0.5288353499983758,0.5054531726044109,0.0522501647671758,1312.4284665200287,3.981181915820508e-5,0.9999682353999206,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-4,FALSE,0.5218889186179672,0.5087137873467633,0.029606636239763562,656.2143002661653,4.51173286344947e-5,0.99996400230055,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-2,FALSE,0.4931902216139548,0.48394990712935426,-0.02167964945957668,656.2142545980785,-3.3037455842612174e-5,0.999973640451636,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-1,FALSE,0.4938707111591105,0.48296472060337636,-0.039064960293306264,1312.4282056785958,-2.9765407451836638e-5,0.9999762511162764,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
0,FALSE,0.515576757732815,0.48296472060337636,-0.05581465781050649,1968.6421828107902,-2.8351855049054865e-5,0.9999773789453409,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
1,FALSE,0.5694612281185506,0.48470147192113805,-0.07105967549267153,2624.8564092987117,-2.7071833430940586e-5,0.9999784002343863,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
2,FALSE,0.6074172009484882,0.49070773085959146,-0.0810247552817768,3281.0711900589854,-2.469460447163299e-5,0.9999802969507079,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
3,FALSE,0.5827056367539288,0.49982957098730124,-0.08623455518998574,3937.285686255643,-2.1902031516538177e-5,0.9999825250569583,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
4,FALSE,0.5637144165443589,0.5004659300679679,-0.1044218795703725,4593.499968459526,-2.2732530812532338e-5,0.9999818624276546,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
5,FALSE,0.5596211765881847,0.50954583046014,-0.11672674441686118,5249.714280095961,-2.223487568826841e-5,0.9999822594910478,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
6,FALSE,0.5405566800134632,0.5209408508691676,-0.12884605765475346,5905.9284360308575,-2.1816393315687693e-5,0.9999825933849891,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
7,FALSE,0.5590861946776293,0.5141818400924519,-0.1415817782806415,6562.142508712849,-2.157554153885824e-5,0.999982785553057,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
8,FALSE,0.5753263338498797,0.5068836218659665,-0.16559019112238818,7218.35689258806,-2.2940150173569168e-5,0.9999816967746875,hhi_zecs1_ma3_dlag4_q4:3,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-5,TRUE,0.5610824271294026,0.5086005015193826,0.011247406221135445,0.007000388779720927,1.6066830821907332,0.10814918302379796,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-4,TRUE,0.5558120156540906,0.5135313187512522,-0.003304986512761327,0.005619321162673376,-0.5881469339597222,0.5564443058222185,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-3,TRUE,0.5488957104173389,0.5008310698337952,0.0019918408392297577,0.0014220516920237121,1.4006810374067222,0.16133431628706446,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-2,TRUE,0.5483937863279228,0.5037085288591073,0,NA,NA,NA,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-1,TRUE,0.5462173645546337,0.5039013539720033,1.2493159088401186e-4,6.048625251681845e-4,0.20654543087997412,0.8363682474492353,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
0,TRUE,0.5748562829362022,0.5039013539720033,0.022627316907127222,0.005285278066638935,4.2811970575309015,1.8727816167463656e-5,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
1,TRUE,0.643791907347639,0.5099128253917132,0.09279425956201345,0.018584719623193087,4.9930405969756695,6.023815224909594e-7,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
2,TRUE,0.6353089807670254,0.5077424974870364,0.0940703439112894,0.022086349757182985,4.259207381278365,2.0665452323232912e-5,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
3,TRUE,0.6124983327817464,0.5116689659513237,0.07422658141169436,0.023237614126853292,3.1942427912992333,0.0014054625797827246,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
4,TRUE,0.6057560097663961,0.5157373435172787,0.06680110853592687,0.02380166626897886,2.8065727744023516,0.005014912604997166,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
5,TRUE,0.6068888791069585,0.514381859116905,0.06774842247981938,0.024539364603644927,2.760805895917796,0.0057743067310089945,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
6,TRUE,0.6095198417008904,0.5131334923066249,0.0727405705617551,0.02509604606509377,2.8984872905110883,0.003756199242466377,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
7,TRUE,0.604716921464743,0.5082893521919798,0.05384373950075086,0.026246160424610032,2.05149014673642,0.040240045086212775,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
8,TRUE,0.5781251679126842,0.5196283260729873,0.05393495188987178,0.02726082119731064,1.9784786195359596,0.047896671386786126,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-5,FALSE,0.5610824271294026,0.5086005015193826,0.03851557176168417,1312.4282208760656,2.9346802475776123e-5,0.9999765851080389,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-4,FALSE,0.5558120156540906,0.5135313187512522,0.024486461239114743,656.214239328252,3.731473621203472e-5,0.999970227743973,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
-2,FALSE,0.5483937863279228,0.5037085288591073,-0.016476278120146445,656.213957814793,-2.510808848841438e-5,0.9999799670447977,hhi_zecs1_ma3_dlag4_q4:4,shinscrit_sup10cgt_siren0912,21914,102758,14051,25998,0.9007347282703867,0.8862321094925174,0.010982725348128719,0.009835501491208043,panelpanSIZE2-acco_alt,NA
