distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-2,FALSE,0.6733745589475955,0.6516092329124432,0.014239448610445727,1013.9062131588428,1.4044147698910407e-5,0.9999887946785835,age_cl_q4:4,participation_siren0912,20922,55100,10782,19360,0.9065470659162599,0.8860527293128859,0.15687865450366878,0.1555353024295858,le5_panelsize10-acco_isin,NA
-1,FALSE,0.6733745589475955,0.6516092329124432,0.029442669103669283,2027.8125191125725,1.451942367756671e-5,0.9999884154729375,age_cl_q4:4,participation_siren0912,20922,55100,10782,19360,0.9065470659162599,0.8860527293128859,0.15687865450366878,0.1555353024295858,le5_panelsize10-acco_isin,NA
0,FALSE,0.6492648242998628,0.6516147533013844,0.04511183246923536,3041.7189302367324,1.483103255228266e-5,0.9999881668513997,age_cl_q4:4,participation_siren0912,20922,55100,10782,19360,0.9065470659162599,0.8860527293128859,0.15687865450366878,0.1555353024295858,le5_panelsize10-acco_isin,NA
1,FALSE,0.27727693367836087,0.6604925015645025,0.05957997111077182,4055.625411650456,1.4690698736529877e-5,0.9999882788187149,age_cl_q4:4,participation_siren0912,20922,55100,10782,19360,0.9065470659162599,0.8860527293128859,0.15687865450366878,0.1555353024295858,le5_panelsize10-acco_isin,NA
2,FALSE,0.3401243108359569,0.6559401477411452,0.07454334009199867,5069.531976319801,1.470418579864901e-5,0.999988268057872,age_cl_q4:4,participation_siren0912,20922,55100,10782,19360,0.9065470659162599,0.8860527293128859,0.15687865450366878,0.1555353024295858,le5_panelsize10-acco_isin,NA
3,FALSE,0.35214273060361545,0.6355784943597192,0.08556221704618874,6083.438766484266,1.4064778216817124e-5,0.9999887782182337,age_cl_q4:4,participation_siren0912,20922,55100,10782,19360,0.9065470659162599,0.8860527293128859,0.15687865450366878,0.1555353024295858,le5_panelsize10-acco_isin,NA
4,FALSE,0.4238989615151959,0.6393271077476028,0.10032305596931715,7097.3454430532165,1.4135292804088036e-5,0.9999887219571753,age_cl_q4:4,participation_siren0912,20922,55100,10782,19360,0.9065470659162599,0.8860527293128859,0.15687865450366878,0.1555353024295858,le5_panelsize10-acco_isin,NA
-5,TRUE,0.6203011589661602,0.5966136205085485,0.0030444047769255436,0.00493993040452428,0.6162849529493974,0.5377208499643495,sx:0,participation_siren0912,20923,55100,10782,19360,0.9064304151327739,0.8860013143924976,0.1558262448978045,0.1551542657892654,le5_panelsize10-acco_isin,NA
-4,TRUE,0.6219908252393609,0.5996142288734861,2.2988671595681066e-4,0.0037751832819559166,0.06089418679500686,0.951444726705664,sx:0,participation_siren0912,20923,55100,10782,19360,0.9064304151327739,0.8860013143924976,0.1558262448978045,0.1551542657892654,le5_panelsize10-acco_isin,NA
-3,TRUE,0.6241118978381544,0.6036380486248114,-0.0010191022105814564,0.0018404591871418045,-0.5537217112453884,0.5797820067832014,sx:0,participation_siren0912,20923,55100,10782,19360,0.9064304151327739,0.8860013143924976,0.1558262448978045,0.1551542657892654,le5_panelsize10-acco_isin,NA
-2,TRUE,0.6301631116160091,0.6033493816206346,0,NA,NA,NA,sx:0,participation_siren0912,20923,55100,10782,19360,0.9064304151327739,0.8860013143924976,0.1558262448978045,0.1551542657892654,le5_panelsize10-acco_isin,NA
-1,TRUE,0.6312265405659853,0.6033493816206346,1.0387940267485106e-4,7.325673596204568e-5,1.4180184430913083,0.15621732599920915,sx:0,participation_siren0912,20923,55100,10782,19360,0.9064304151327739,0.8860013143924976,0.1558262448978045,0.1551542657892654,le5_panelsize10-acco_isin,NA
0,TRUE,0.6174111816588315,0.6033190049063246,-0.007282451945526104,0.0021707520498045487,-3.354805974354282,7.972352673119076e-4,sx:0,participation_siren0912,20923,55100,10782,19360,0.9064304151327739,0.8860013143924976,0.1558262448978045,0.1551542657892654,le5_panelsize10-acco_isin,NA
