distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-5,TRUE,0.0011311633891950628,0.0010672293983901384,7.862230142255822e-6,1.713167588187884e-5,0.4589294238616874,0.6462918940270916,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-4,TRUE,0.0010838795241240138,0.001026168221263959,-4.072928846903817e-6,1.0676757227862134e-5,-0.3814762066777238,0.7028556481781727,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-3,TRUE,9.988351571750848e-4,0.001030354969866164,-1.1099048232107268e-5,6.187134834068958e-6,-1.7938914424478445,0.07285182948137431,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-2,TRUE,0.0010439121829053867,0.0010308112848767647,0,NA,NA,NA,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-1,TRUE,0.0010445947660193311,0.0010308112848767647,1.3250869756891614e-8,9.168843680573238e-8,0.14452062024971907,0.8850914319709808,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
0,TRUE,0.0012133835120149198,0.0010309587876415503,5.931823529701673e-6,6.004893003399145e-6,0.9878316776575186,0.32325197308956777,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
1,TRUE,3.4071281259924686e-4,0.001015529194493656,-1.4239565832972474e-4,1.0985873716314389e-4,-1.2961705368801248,0.19493786719368905,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
2,TRUE,4.224359089434972e-4,9.006210823405078e-4,-1.1130942431802165e-4,1.33379269573632e-4,-0.8345331675142612,0.4039946868488937,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
3,TRUE,5.673209535197787e-4,7.478345507425364e-4,-5.364517061518267e-5,2.0526732711394192e-4,-0.26134295881099845,0.7938318426823339,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
4,TRUE,7.298743996762483e-4,7.638484721667244e-4,2.903495036090535e-4,4.336109060818376e-4,0.6696083966906827,0.5031183804535004,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-5,FALSE,0.0011311633891950628,0.0010672293983901384,-0.002170986449894275,3.326261874775945,-6.526805560192133e-4,0.9994792454943338,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-4,FALSE,0.0010838795241240138,0.001026168221263959,-0.00108668725397,1.6631303156579835,-6.533987407595745e-4,0.9994786724760589,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-2,FALSE,0.0010439121829053867,0.0010308112848767647,0.001085591155310629,1.6631296990978002,6.527399251540821e-4,0.9994791981254643,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-1,FALSE,0.0010445947660193311,0.0010308112848767647,0.0021684986148633625,3.3262602410118998,6.519329390185272e-4,0.9994798419957353,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
0,FALSE,0.0012133835120149198,0.0010309587876415503,0.0032500410247147133,4.989390529947688,6.513903863021099e-4,0.9994802748824347,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
1,FALSE,3.4071281259924686e-4,0.001015529194493656,0.004344848917701652,6.6525224625930175,6.531130021931739e-4,0.9994789004583748,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
2,FALSE,4.224359089434972e-4,9.006210823405078e-4,0.005444522370470245,8.315657623503155,6.547314255798593e-4,0.999477609166421,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
3,FALSE,5.673209535197787e-4,7.478345507425364e-4,0.006498330325043455,9.978784295014204,6.512146302521318e-4,0.9994804151129674,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
4,FALSE,7.298743996762483e-4,7.638484721667244e-4,0.007571630202680177,11.641914740423418,6.503767096309104e-4,0.9994810836649465,none,hhi_comp_sirzecs1_ma3_dlag4,20601,87588,11573,21784,0.9932131337572541,0.9918867547414508,8.364153184863277e-4,5.909473853604741e-4,le5_panelsize10-acco_alt,NA
-5,TRUE,0.0013089535854111985,0.0011237933210183023,-5.853400171006479e-6,2.013486075127256e-5,-0.2907097418409777,0.7712775787386666,none,hhi_comp_sirze_eqtp_ma3_dlag4,20602,87588,11573,21784,0.9918901303475584,0.9903051925363268,0.0010130610031989784,7.676364672222213e-4,le5_panelsize10-acco_alt,NA
