distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-5,TRUE,0.0020347711258324173,0.0024469614256948857,-3.5670382000823714e-4,2.8162171655865146e-4,-1.2666062275561367,0.2053146437175512,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
-4,TRUE,0.002026495733949229,0.0023441730824399743,-2.2453623611233317e-4,2.501277274268202e-4,-0.8976863078005842,0.36936637793180926,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
-3,TRUE,0.001984126269771232,0.0022086796266177944,-1.1040355813743246e-4,2.3296984240097314e-4,-0.47389635070196234,0.6355803164355809,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
-2,TRUE,0.0020725006471039855,0.0022071254168772782,0,NA,NA,NA,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
-1,TRUE,0.0020741092206911353,0.0022068835991857555,-3.2153480734096786e-5,2.3787489797452789e-4,-0.13516970898518196,0.8924794037882229,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
0,TRUE,0.0019813123875107733,0.0022085757498888324,-1.6273590227569568e-4,2.3892666291941273e-4,-0.681112355930676,0.495810299837968,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
1,TRUE,2.6767609112892093e-4,0.002259983530024541,-0.001985024199991151,1.475233098661125e-4,-13.455664747440228,4.77843973085369e-41,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
2,TRUE,3.445164961731921e-4,0.002106971590866511,-0.0017636240692895967,1.6056885630755659e-4,-10.983599870148655,5.773887032406271e-28,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
3,TRUE,3.9017855262525863e-4,0.0021159758050875795,-0.0017321716106392247,1.9136412562268803e-4,-9.051704989129162,1.5673417602037602e-19,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
4,TRUE,3.37354560283548e-4,0.002328835117711602,-0.002020202176660022,2.471593535715953e-4,-8.173682878948075,3.214238707802024e-16,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
5,TRUE,2.727727971413951e-4,0.0021111713078861088,-0.0018359324824466778,2.472454983743986e-4,-7.42554462879063,1.179948035598463e-13,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
6,TRUE,4.542556495951405e-4,0.002051644124766822,-0.0015974247285572086,3.847118920452482e-4,-4.15226241139779,3.3091814106274926e-5,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
-5,FALSE,0.0020347711258324173,0.0024469614256948857,-4.343334192716142e-5,1.4851753069406966e-4,-0.29244589325033615,0.7699495319987357,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
-4,FALSE,0.002026495733949229,0.0023441730824399743,-3.661528350650715e-5,7.082396631946872e-5,-0.5169900163645879,0.6051703056558665,none,hhi_comp_sirzecs1_ma3_dlag4,21601,100847,17176,32578,0.001931274037348607,0.0016144708232036509,0.0012557410370602762,0.0010377914100523356,le5_panelsize20-election,NA
