distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-5,TRUE,1.42919186866673e-4,5.410770206788787e-4,8.102735193480847e-6,1.44592363979147e-5,0.5603847236808036,0.5752258084852886,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
-4,TRUE,1.4304605030917596e-4,7.649637474477879e-4,2.46535198448362e-6,1.027835951271017e-5,0.23985850868856817,0.8104433774773255,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
-3,TRUE,6.195183240706472e-4,0.0010548820087472992,4.718320783713858e-7,2.2116465726178903e-6,0.21333972806192347,0.8310650227307086,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
-2,TRUE,6.206466405051294e-4,0.001054761103017386,0,NA,NA,NA,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
-1,TRUE,6.191487582620236e-4,0.0010700000198186354,-1.606519381345878e-6,2.1354670278494136e-6,-0.7523035291084648,0.4518809010855148,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
0,TRUE,8.02953142107659e-4,0.0010700000198186354,5.649317457407481e-5,2.377580494470938e-5,2.3760783159791923,0.017510812471579987,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
1,TRUE,4.0050963303484043e-4,0.0011257559085399143,1.3147399824736306e-4,7.11886710524967e-5,1.8468387779062503,0.06479111036123462,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
2,TRUE,3.949878036078152e-4,0.0011959342880563093,1.12786826088845e-4,7.594920699355558e-5,1.4850296738241802,0.1375579572216038,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
3,TRUE,4.4646153659916267e-4,0.0012435458892750796,8.231951677352956e-5,9.349218331893334e-5,0.8804962495389583,0.3786053002384657,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
4,TRUE,5.293315654147896e-4,0.0012624914868999955,1.033309741883777e-4,9.462864376509989e-5,1.091962962555819,0.27486773653046986,none,hhi_comp_sirzecs1_ma3_dlag4,22801,117723,18609,34907,0.9950313399336205,0.9942930678160038,7.283354044433921e-4,4.845939624434914e-4,panelpanSIZE3-election,NA
