distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-5,TRUE,0.00033086678604700963,3.196570441345256e-4,1.2441258746353175e-5,1.0965951323716093e-5,1.1345352882833275,0.25658590389808145,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-4,TRUE,3.0603402726083514e-4,3.1598277541843305e-4,-1.4818123808667345e-6,4.794520321844899e-6,-0.3090637397270522,0.7572767877692195,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-3,TRUE,1.0872460361383316e-4,3.0102295383364934e-4,-6.667722643289184e-7,5.404641989290334e-7,-1.2337029273172453,0.21733049427476636,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-2,TRUE,1.0912236060206225e-4,2.9838095175272334e-4,0,NA,NA,NA,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-1,TRUE,1.0844209006458623e-4,2.9958895095194316e-4,-1.3753758537853164e-8,1.7091214535395266e-7,-0.0804726809166759,0.9358622602402799,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
0,TRUE,1.768063986641735e-4,2.9958895095194316e-4,4.208093538430524e-5,2.1436484257245146e-5,1.963052097504405,0.04965622414685275,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
1,TRUE,4.201424285400251e-4,3.294437380401885e-4,2.778955370835421e-4,6.441566743669456e-5,4.314098543753319,1.6114996372142756e-5,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
2,TRUE,4.2260431550204634e-4,3.651634646534128e-4,2.31172957519132e-4,6.998275517809822e-5,3.3032846010538295,9.575453611002926e-4,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
3,TRUE,4.998114675291182e-4,4.0216806704098274e-4,2.788673360887003e-4,8.589518842700401e-5,3.2466002018924387,0.0011701608478001085,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
4,TRUE,5.733862787312347e-4,4.1913987903913425e-4,3.537205344795504e-4,8.751384573656242e-5,4.041880819000157,5.3255091920911825e-5,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
5,TRUE,5.689963116214681e-4,4.184277793477075e-4,3.444348917265464e-4,8.955762278830528e-5,3.8459584008914067,0.00012051540720086938,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
6,TRUE,5.525155494843491e-4,4.1935437020697595e-4,3.244429397240569e-4,8.827443472981965e-5,3.6753896042163845,2.382090527235356e-4,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
7,TRUE,5.936440461572085e-4,4.5225378618644815e-4,3.7939623017856284e-4,1.0460692817487612e-4,3.626874785428256,2.877024255007179e-4,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
8,TRUE,5.251212532687668e-4,4.243068930191337e-4,3.2253606966482936e-4,1.0482421041785211e-4,3.0769234357132804,0.002094778800933171,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-5,FALSE,0.00033086678604700963,3.196570441345256e-4,-0.04824433985569403,6.3578038299944835,-0.007588208309933949,0.9939456319241577,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-4,FALSE,3.0603402726083514e-4,3.1598277541843305e-4,-0.02411805926391279,3.1789009817496385,-0.007586917429129368,0.9939466618533896,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-2,FALSE,1.0912236060206225e-4,2.9838095175272334e-4,0.024124868072309756,3.1789012845872944,0.007589058581113444,0.9939449535353145,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-1,FALSE,1.0844209006458623e-4,2.9958895095194316e-4,0.04824921212577177,6.357801651054902,0.007588977255647184,0.9939450184208359,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
0,FALSE,1.768063986641735e-4,2.9958895095194316e-4,0.07237276781070316,9.536703099259158,0.007588866619568487,0.9939451066918289,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
1,FALSE,4.201424285400251e-4,3.294437380401885e-4,0.09650698171651906,12.715607669909472,0.0075896476379100275,0.993944483556364,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
2,FALSE,4.2260431550204634e-4,3.651634646534128e-4,0.12065784922603695,15.894517113199573,0.007591161679635858,0.9939432755782203,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
3,FALSE,4.998114675291182e-4,4.0216806704098274e-4,0.1447927586417419,19.073423066327965,0.007591335762763928,0.9939431366860028,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
4,FALSE,5.733862787312347e-4,4.1913987903913425e-4,0.16892588663861888,22.252330803305355,0.0075913794438795,0.9939431018350263,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
5,FALSE,5.689963116214681e-4,4.184277793477075e-4,0.1930634723468952,25.43123854128916,0.007591587489277996,0.993942935846013,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
6,FALSE,5.525155494843491e-4,4.1935437020697595e-4,0.2171981701057293,28.61014630909983,0.007591648352970729,0.9939428872859181,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
7,FALSE,5.936440461572085e-4,4.5225378618644815e-4,0.24133321646687222,31.789054571685362,0.007591707891867558,0.9939428397828116,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
8,FALSE,5.251212532687668e-4,4.243068930191337e-4,0.2654717212789653,34.96796334636218,0.007591855397737457,0.993942722095259,none,hhi_comp_sirzecs1_ma3_dlag4,22401,133215,17531,32603,0.9402994527152537,0.9311081097184692,0.0046206637153237695,0.004396481122108109,panelpanSIZE3-acco_alt,NA
-5,TRUE,3.799219520501321e-4,3.770800162399799e-4,1.5819394295814917e-5,1.2309224660327166e-5,1.285165778702625,0.19875167835062116,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
-4,TRUE,3.6089559065668087e-4,3.704024453601819e-4,5.019226638803916e-6,7.3235133660550206e-6,0.6853577494742306,0.49312744229953054,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
-3,TRUE,1.292465980345329e-4,3.526437752930051e-4,-3.5536665202606126e-7,5.236298156681212e-7,-0.67866007891975,0.49736240459043624,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
-2,TRUE,1.295437753898482e-4,3.504068784208255e-4,0,NA,NA,NA,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
-1,TRUE,1.287063514859788e-4,3.507585058283403e-4,1.7220901774369642e-7,2.3998782043039925e-7,0.7175739895251897,0.47302975326302577,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
0,TRUE,1.9737735645487844e-4,3.507585058283403e-4,5.233075474623132e-5,2.493299263322922e-5,2.098855741708598,0.03584417196778571,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
1,TRUE,4.8297905420866395e-4,3.7297933750038827e-4,3.348757715157963e-4,7.242859557957615e-5,4.62352982045432,3.8001073764407162e-6,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
2,TRUE,5.577405419503359e-4,4.0887632168566386e-4,3.391299475496128e-4,1.0212080947662464e-4,3.320870146718131,8.992421332950466e-4,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
3,TRUE,6.397923111120578e-4,4.4030621509017403e-4,3.880968583857866e-4,1.1516019237043017e-4,3.3700608725749115,0.00075316909905255385,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
4,TRUE,7.040013264002626e-4,4.6394299306970667e-4,4.504419836221857e-4,1.2007256928165819e-4,3.751414551358263,1.7641731006594073e-4,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
5,TRUE,7.061805836532883e-4,4.82601184008195e-4,4.122181676323245e-4,1.3206589680133887e-4,3.121306693221542,0.001803488008960938,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
6,TRUE,7.052682424062789e-4,4.8279564833355633e-4,3.9845556837213205e-4,1.3371905808659925e-4,2.9797964035469344,0.0028884337416031788,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
7,TRUE,7.530513471867398e-4,5.19291173056512e-4,4.785785326089846e-4,1.3934637237137973e-4,3.4344527558528646,5.951530391373967e-4,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
8,TRUE,7.426194851731584e-4,5.314578354938769e-4,4.421833135706776e-4,1.509747516473537e-4,2.9288560421250294,0.003406587363265292,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
-5,FALSE,3.799219520501321e-4,3.770800162399799e-4,-0.09908235444034183,9.22744428165646,-0.010737789513106126,0.9914327728023546,none,hhi_comp_sirze_eqtp_ma3_dlag4,22402,133215,17531,32603,0.8893866932654448,0.8723569525269441,0.004594438995343952,0.004370250495711048,panelpanSIZE3-acco_alt,NA
