distance,treatment_path,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_treated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-5,TRUE,8.998945895511557e-4,0.0015615462172809103,-6.638179216790305e-4,1.480435069754637e-4,-4.483938101986802,7.369120631311563e-6,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-4,TRUE,8.692441630022505e-4,0.0014714242309399753,-6.030342448465697e-4,1.359233125120802e-4,-4.43657702053851,9.189557829930974e-6,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-3,TRUE,8.14973821934758e-4,0.0014517330909944736,-6.360005379529285e-4,1.2695755280687512e-4,-5.0095525936956085,5.502832342593515e-7,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-2,TRUE,8.698229413776798e-4,0.0014513974723110276,0,NA,NA,NA,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-1,TRUE,8.702896615833263e-4,0.0014512548929020534,-5.818952132437496e-4,1.311799778263391e-4,-4.435853877137287,9.220433399751336e-6,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
0,TRUE,0.0010372130942147984,0.0014519298115864144,-4.204627825577746e-4,1.4743840255304275e-4,-2.851786069823349,0.004351953234623128,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
1,TRUE,3.110663505825181e-4,0.0015441145042465315,-0.0012205588611030073,1.192895765038768e-4,-10.231898686163417,1.6432635686695604e-24,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
2,TRUE,3.7508187670415153e-4,0.0014143211093568839,-0.001015517369847291,1.310644908741825e-4,-7.748226564448746,9.768145989957417e-15,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
3,TRUE,5.173815204246759e-4,0.001384776943671634,-8.602631393789777e-4,1.8644293423953557e-4,-4.614082817822105,3.973203080216933e-6,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
4,TRUE,6.249416556942253e-4,0.0017133763243363923,-0.0010884346686423274,3.7764704001078456e-4,-2.882148020043384,0.003954007099191417,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-5,FALSE,8.998945895511557e-4,0.0015615462172809103,-6.779474351289538e-5,1.1748114817127715e-4,-0.5770691261380645,0.563899349726235,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-4,FALSE,8.692441630022505e-4,0.0014714242309399753,-5.240307267639735e-5,5.389003403795742e-5,-0.9724074889150612,0.3308597997066034,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-2,FALSE,8.698229413776798e-4,0.0014513974723110276,-1.712087679675429e-4,5.807930141008092e-5,-2.947844822696609,0.003203727407729257,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-1,FALSE,8.702896615833263e-4,0.0014512548929020534,1.4427359539643858e-4,1.0429431535248873e-4,1.383331343696249,0.1665789578377516,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
0,FALSE,0.0010372130942147984,0.0014519298115864144,2.1239349749528508e-4,1.5913466371019115e-4,1.334677766260194,0.18199724909525253,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
1,FALSE,3.110663505825181e-4,0.0015441145042465315,3.5569990395349594e-4,2.2431295923693208e-4,1.5857305131344888,0.11281649483216472,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
2,FALSE,3.7508187670415153e-4,0.0014143211093568839,3.203523896078484e-4,2.7693339681079444e-4,1.156784964533254,0.24737424444379474,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
3,FALSE,5.173815204246759e-4,0.001384776943671634,3.955357657049011e-4,3.264390272404774e-4,1.2116681300288348,0.22565396764793544,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
4,FALSE,6.249416556942253e-4,0.0017133763243363923,7.604041186641905e-4,4.7177947379424355e-4,1.6117787248112119,0.10702610902465523,none,hhi_comp_sirzecs1_ma3_dlag4,21201,120848,18312,34424,0.0013211047321930458,0.0010979270284003917,0.0012398632201259252,0.0010910659807447098,le5_panelsize20-acco_alt,NA
-5,TRUE,0.0010496947778836478,0.001606041671638716,-5.590631774768066e-4,1.3933897684175966e-4,-4.012252638482532,6.036410098818446e-5,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
-4,TRUE,0.0010192238662101616,0.0015471818012459011,-5.287923135425487e-4,1.3211798164570215e-4,-4.002425006465806,6.292584747883708e-5,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
-3,TRUE,9.413776124255688e-4,0.0014983188353042852,-5.563532438787347e-4,1.2145144844015094e-4,-4.580869565774635,4.658814856927513e-6,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
-2,TRUE,9.926642756415123e-4,0.0014979638121369976,0,NA,NA,NA,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
-1,TRUE,9.931636384667647e-4,0.001497817620820416,-5.05508276702769e-4,1.2554219328941507e-4,-4.0266006468232565,5.680077001432828e-5,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
0,TRUE,0.001158693075736714,0.00149853857749709,-3.4325727372371505e-4,1.455978683628915e-4,-2.3575707363254295,0.018404666563076218,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
1,TRUE,3.9716708109289214e-4,0.0015995782259941363,-0.001189776718249187,1.1025198041353661e-4,-10.791431716569035,4.497862137808149e-27,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
2,TRUE,4.654550493138819e-4,0.0014421481501450029,-9.592520420635486e-4,1.1485508412094546e-4,-8.351846584809694,7.159669001145935e-17,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
3,TRUE,5.656286886300992e-4,0.0013495796834594646,-7.814703977529943e-4,1.598932164471315e-4,-4.887451857667687,1.029521156972917e-6,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
4,TRUE,6.853370711282185e-4,0.0016305261118891884,-9.451890407611034e-4,3.5340354047712753e-4,-2.6745318948559786,0.00748953908614853,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
-5,FALSE,0.0010496947778836478,0.001606041671638716,-1.0117137318945382e-4,1.1088548916973745e-4,-0.912395065819534,0.361571944257683,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
-4,FALSE,0.0010192238662101616,0.0015471818012459011,-4.5082004440980495e-5,5.743907216119237e-5,-0.7848665158529372,0.43254126835576945,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
-2,FALSE,9.926642756415123e-4,0.0014979638121369976,-1.1883580294964327e-4,6.500706759824922e-5,-1.8280443548701737,0.06755800122120359,none,hhi_comp_sirze_eqtp_ma3_dlag4,21202,120848,18312,34424,0.0012525642445182505,0.001029371223781661,0.0011532356927768106,0.0010044255474571662,le5_panelsize20-acco_alt,NA
