variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.03255293473307813,0.001072974185006005,30.338972910980093,1.4912351483620457e-52,fe0215_god2,~minmax_year,12,24911,24911,0.14258943421410697,0.13906412472885377,0.12303807413841916,0.12300272417365532,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
maxmfg,0.016995554538536743,0.0026206723438258655,6.485188649613971,3.3101628155619517e-9,fe0215_god2,~minmax_year,12,24911,24911,0.2388244132692352,0.2356023436620298,0.2214674799973022,0.22134193554739257,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.027223661163019556,0.0015930972510183985,17.08851179400168,1.4527910565061948e-31,fe0215_god2,~minmax_year,12,24911,24911,0.3275764928555014,0.3226821850800865,0.15945066512208006,0.15934869795650652,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.06686590002405625,0.010811618237680343,6.184633840567652,1.3347443271900643e-8,fe0215_god2,~minmax_year,12,24911,24911,0.3275764928555014,0.3226821850800865,0.15945066512208006,0.15934869795650652,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-5.192127153997618e-4,0.0016298836521373066,-0.31855814660077447,0.7507194039039253,fe0215_god2,~minmax_year,12,24911,24911,0.3275764928555014,0.3226821850800865,0.15945066512208006,0.15934869795650652,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03216337991867959,9.864014151945671e-4,32.606786064206304,2.0035482723051174e-55,fe0215_god2,~minmax_year,12,24911,24911,0.14454578052325262,0.14092462781028914,0.12503903061759225,0.12489793632702462,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.014915571769376353,0.006314139760121035,2.362249227294652,0.020081221214391032,fe0215_god2,~minmax_year,12,24911,24911,0.14454578052325262,0.14092462781028914,0.12503903061759225,0.12489793632702462,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005913690229040254,0.0022734488728582006,-2.6011978099184208,0.010684445532541113,fe0215_god2,~minmax_year,12,24911,24911,0.14454578052325262,0.14092462781028914,0.12503903061759225,0.12489793632702462,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0054549028677553305,0.002876855990700957,1.8961334475509226,0.060800435977124,fe0215_god2,~minmax_year,12,24911,24911,0.14454578052325262,0.14092462781028914,0.12503903061759225,0.12489793632702462,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.02880026219362364,0.0010983439262711794,26.221533624170924,7.172627140744113e-47,fe0215_god2,~minmax_year,12,24911,24911,0.28285718149571926,0.2776373793391981,0.10355019909095131,0.10344145063147991,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.012408936650880694,0.004449536137877681,2.788815792560222,0.006323212310867331,fe0215_god2,~minmax_year,12,24911,24911,0.28285718149571926,0.2776373793391981,0.10355019909095131,0.10344145063147991,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.001998025279415991,0.001855846306007651,-1.076611394460891,0.2842188080103875,fe0215_god2,~minmax_year,12,24911,24911,0.28285718149571926,0.2776373793391981,0.10355019909095131,0.10344145063147991,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03248003056665163,8.68516890619071e-4,37.397120214323245,5.569577757752207e-61,fe0215_god2,~minmax_year,12,24911,24911,0.14326372063978865,0.13963714094485524,0.12372773618137078,0.12358643043433293,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.0028619279349046105,0.00777649676967008,0.36802277679413586,0.7136264119547977,fe0215_god2,~minmax_year,12,24911,24911,0.14326372063978865,0.13963714094485524,0.12372773618137078,0.12358643043433293,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.006295783946811816,0.0023442419870665083,-2.685637396457569,0.008464107526145258,fe0215_god2,~minmax_year,12,24911,24911,0.14326372063978865,0.13963714094485524,0.12372773618137078,0.12358643043433293,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0063930651935142115,0.0024990133763108384,2.5582356837769136,0.012005074686286744,fe0215_god2,~minmax_year,12,24911,24911,0.14326372063978865,0.13963714094485524,0.12372773618137078,0.12358643043433293,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.029014473153515262,0.0010358146357602007,28.011260076684554,2.025009708738965e-49,fe0215_god2,~minmax_year,12,24911,24911,0.2820916675088416,0.2768662934753434,0.10259328389439282,0.10248441935139585,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,-0.004598328814660603,0.004097747429674616,-1.1221601364107832,0.2644550239987181,fe0215_god2,~minmax_year,12,24911,24911,0.2820916675088416,0.2768662934753434,0.10259328389439282,0.10248441935139585,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0021668649029090437,0.001850904284893899,-1.170706081667133,0.24447172100932787,fe0215_god2,~minmax_year,12,24911,24911,0.2820916675088416,0.2768662934753434,0.10259328389439282,0.10248441935139585,le5_panelsize10-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.030657282808595934,8.962747132727817e-4,34.205230109248184,2.3726771526837256e-57,fe0215_mlo_le,~minmax_year,12,24911,24911,0.12649968157309843,0.12290821783238803,0.11048331113877108,0.11044745509681442,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.048261251522440485,0.009332199398585336,-5.171476675665159,1.1791443820917088e-6,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2216794194947359,0.21844779052742658,0.20740825041664912,0.20734434976364124,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07599315903661319,0.007955221616893516,9.552613704090401,8.682997521741151e-16,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2216794194947359,0.21844779052742658,0.20740825041664912,0.20734434976364124,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.027810177345850548,0.0016617584358959775,16.735391104457378,6.940060417424429e-31,fe0215_mlo_le,~minmax_year,12,24911,24911,0.22813853118145966,0.22493372079373397,0.21398579540358909,0.2139224250480768,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08352037250324378,0.01140125022983348,7.325545077915865,5.957687627664604e-11,fe0215_mlo_le,~minmax_year,12,24911,24911,0.22813853118145966,0.22493372079373397,0.21398579540358909,0.2139224250480768,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.028145376526355247,0.0015301862141686815,18.393432293236316,5.152924402804829e-34,fe0215_mlo_le,~minmax_year,12,24911,24911,0.21968465903951762,0.21644474771936884,0.20537691433380412,0.20531284990959586,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08132762280130025,0.013380134757977398,6.078236450706279,2.1727260396616444e-8,fe0215_mlo_le,~minmax_year,12,24911,24911,0.21968465903951762,0.21644474771936884,0.20537691433380412,0.20531284990959586,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.030283960799218863,0.0010040114365659602,30.162963982561475,2.5330094343790008e-52,fe0215_mlo_le,~minmax_year,12,24911,24911,0.12810046887087223,0.12448029506080649,0.11211345023162367,0.11204186668264404,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.01635597797724668,0.006190204962524597,2.642235285627134,0.009546908215436217,fe0215_mlo_le,~minmax_year,12,24911,24911,0.12810046887087223,0.12448029506080649,0.11211345023162367,0.11204186668264404,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03067664836351871,8.788658662117959e-4,34.9048126032534,3.595549895708842e-58,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1265995322445359,0.12297312646476366,0.11058499265709909,0.11051328588019393,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.006563118466280622,0.008329219844187432,0.7879631693069924,0.43256367006740426,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1265995322445359,0.12297312646476366,0.11058499265709909,0.11051328588019393,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.010236842035093351,0.0026113935597355323,3.920068653355369,1.6137422468984265e-4,fe0215_mlo_le,~minmax_year,12,24911,24911,0.01891258974909915,0.014878773405758605,9.235185838682991e-4,8.832462329566582e-4,le5_panelsize10-fixed-one,fe0215_mlo_le~before1994 | minmax_year
maxmfg,0.021607081911306125,0.003025094036590624,7.1426149567429595,1.4470677484991267e-10,fe0215_mlo_le,~minmax_year,12,24911,24911,0.022214902534834158,0.018194663904495312,0.0042863820800616015,0.004246245284756922,le5_panelsize10-fixed-one,fe0215_mlo_le~maxmfg | minmax_year
ln_emp_mean_0215,0.02751100477775254,0.0014266295267898394,19.283916574793604,1.240333029555275e-35,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2211134513178652,0.2178164108981263,0.2068319047324283,0.20670400018168966,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08232396637484175,0.013302359730409946,6.188673892696235,1.3101878258081767e-8,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2211134513178652,0.2178164108981263,0.2068319047324283,0.20670400018168966,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,-9.196517007251493e-4,0.0020658974714660347,-0.4451584424819164,0.6571578743446196,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2211134513178652,0.2178164108981263,0.2068319047324283,0.20670400018168966,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.012857620665823523,0.001832610726679165,7.016012990998118,2.664087213632207e-10,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2211134513178652,0.2178164108981263,0.2068319047324283,0.20670400018168966,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.025621558518325,0.0014968989347927443,17.11642511247593,1.2847259407076329e-31,fe0215_mlo_le,~minmax_year,12,24911,24911,0.30822542783613016,0.30319027122515174,0.1482634608745811,0.14816013658758642,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.06653908473635158,0.010683239793120842,6.228361997378123,1.0914346257577315e-8,fe0215_mlo_le,~minmax_year,12,24911,24911,0.30822542783613016,0.30319027122515174,0.1482634608745811,0.14816013658758642,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,4.225676492052577e-4,0.0017318464444764545,0.24399833516013708,0.807727063070541,fe0215_mlo_le,~minmax_year,12,24911,24911,0.30822542783613016,0.30319027122515174,0.1482634608745811,0.14816013658758642,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.0304027269460931,8.675357425153351e-4,35.044927207198825,2.473506363757182e-58,fe0215_mlo_le,~minmax_year,12,24911,24911,0.12831237239921134,0.12462250338497705,0.11232923919118076,0.11218609534747037,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.016064823970391752,0.0062073444385970815,2.588034888236773,0.01107441979239534,fe0215_mlo_le,~minmax_year,12,24911,24911,0.12831237239921134,0.12462250338497705,0.11232923919118076,0.11218609534747037,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.004850198806568388,0.0023752642870705112,-2.041961744202491,0.04376177546227667,fe0215_mlo_le,~minmax_year,12,24911,24911,0.12831237239921134,0.12462250338497705,0.11232923919118076,0.11218609534747037,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0014029051470156456,0.0018800666423530587,0.7461996906980882,0.45728011752550357,fe0215_mlo_le,~minmax_year,12,24911,24911,0.12831237239921134,0.12462250338497705,0.11232923919118076,0.11218609534747037,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.027174572446189305,0.0010140503718778621,26.79804987977694,1.0482207399885566e-47,fe0215_mlo_le,~minmax_year,12,24911,24911,0.26330942202763596,0.25794733937357095,0.09296133663055517,0.09285130363459448,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.01318786524666749,0.004566527403833815,2.8879417729094663,0.004744346814550054,fe0215_mlo_le,~minmax_year,12,24911,24911,0.26330942202763596,0.25794733937357095,0.09296133663055517,0.09285130363459448,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0010387100676717068,0.0019699738051004367,-0.5272710048135637,0.5991617058687659,fe0215_mlo_le,~minmax_year,12,24911,24911,0.26330942202763596,0.25794733937357095,0.09296133663055517,0.09285130363459448,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.030752449008418954,7.604946889260244e-4,40.43742771149101,3.389090870191196e-64,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1268760848712911,0.12318013602676325,0.11086661611121551,0.110723236408109,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.006505273903290492,0.00823227014328166,0.7902162817870394,0.43125292284389904,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1268760848712911,0.12318013602676325,0.11086661611121551,0.110723236408109,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.00524430274587077,0.00244177563383736,-2.1477414522435514,0.03412624616191873,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1268760848712911,0.12318013602676325,0.11086661611121551,0.110723236408109,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.002428933852043045,0.0016261592454262625,1.4936629723532104,0.13838127523394259,fe0215_mlo_le,~minmax_year,12,24911,24911,0.1268760848712911,0.12318013602676325,0.11086661611121551,0.110723236408109,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.0274215810505394,9.45496918872763e-4,29.00229551591967,8.879375009676996e-51,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2623782723364251,0.2570094122078589,0.09181487324882254,0.09170470117521745,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,-5.491723314441917e-4,0.004406538852305105,-0.12462668544427201,0.9010668093861969,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2623782723364251,0.2570094122078589,0.09181487324882254,0.09170470117521745,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0012025799559355413,0.0019667132853506725,-0.61146683906247,0.5422644395123144,fe0215_mlo_le,~minmax_year,12,24911,24911,0.2623782723364251,0.2570094122078589,0.09181487324882254,0.09170470117521745,le5_panelsize10-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03183226739705138,9.420358533069765e-4,33.79092980941815,7.365946640202788e-57,fe0215_mlo,~minmax_year,12,24911,24911,0.13745442407668929,0.13390800160231897,0.11875863300928924,0.1187231105420613,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.04836733925182912,0.009368660145455497,-5.162674117845006,1.2238521016081807e-6,fe0215_mlo,~minmax_year,12,24911,24911,0.2351353682722097,0.2319596091289049,0.2185568247740074,0.21849382294587616,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07722674419138761,0.007911855668654084,9.76088890212591,3.0188243613860933e-16,fe0215_mlo,~minmax_year,12,24911,24911,0.2351353682722097,0.2319596091289049,0.2185568247740074,0.21849382294587616,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.028949434790277666,0.0017393295888172128,16.644019038372132,1.042842973391522e-30,fe0215_mlo,~minmax_year,12,24911,24911,0.2410092570574084,0.2378578866166825,0.2245580308865993,0.22449551289013747,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.084568434971167325,0.01145611913188774,7.38194444362697,4.525940051901891e-11,fe0215_mlo,~minmax_year,12,24911,24911,0.2410092570574084,0.2378578866166825,0.2245580308865993,0.22449551289013747,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.02929519006979,0.001604320931915693,18.260180670216087,9.077375724619188e-34,fe0215_mlo,~minmax_year,12,24911,24911,0.2319225584259904,0.2287334595231758,0.21527437684337747,0.21521111037639995,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0821425820493545,0.013519453359514643,6.075880426892014,2.1962082311094156e-8,fe0215_mlo,~minmax_year,12,24911,24911,0.2319225584259904,0.2287334595231758,0.21527437684337747,0.21521111037639995,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.03146110938481144,0.001052288112852788,29.897809355195818,5.653351382997039e-52,fe0215_mlo,~minmax_year,12,24911,24911,0.13902682398626554,0.13545201699108622,0.12036511489784107,0.12029419661791185,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.01626116896886083,0.006014080882208711,2.703849397331153,0.008043921584952783,fe0215_mlo,~minmax_year,12,24911,24911,0.13902682398626554,0.13545201699108622,0.12036511489784107,0.12029419661791185,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03184567079449683,9.244321927243103e-4,34.44889851861102,1.2252277207812925e-57,fe0215_mlo,~minmax_year,12,24911,24911,0.13750195757500405,0.1339208192523622,0.1188071968025568,0.118736152919524,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.0045425026876772705,0.007776172439973732,0.5841566301084515,0.5604174080007305,fe0215_mlo,~minmax_year,12,24911,24911,0.13750195757500405,0.1339208192523622,0.1188071968025568,0.118736152919524,le5_panelsize10-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.010106659993502975,0.0026317865419282415,3.840227857574683,2.1468115690767328e-4,fe0215_mlo,~minmax_year,12,24911,24911,0.02209373940109116,0.018073002599209187,8.974900178759793e-4,8.572166177638341e-4,le5_panelsize10-fixed-one,fe0215_mlo~before1994 | minmax_year
maxmfg,0.02464260140076446,0.003805896616897401,6.474847816768422,3.4742837237270154e-9,fe0215_mlo,~minmax_year,12,24911,24911,0.026656050350065907,0.022654071840541024,0.005558689668697325,0.005518604159574059,le5_panelsize10-fixed-one,fe0215_mlo~maxmfg | minmax_year
