variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.031048663921292297,5.56997249967806e-4,55.74293934680446,9.453693270664823e-79,fe0215_god2,~minmax_year,12,43479,43479,0.11057500690369415,0.108442388300798,0.0931504698576463,0.09312956218184643,panelpanSIZE3-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
tfp_tl_mean_0215,0.003324454103581555,0.008347933530910815,0.3982367721630427,0.6912799352489265,fe0215_god2,~minmax_year,12,43479,43479,0.11068491719201301,0.10849090013313822,0.09326253337519219,0.09317890722254418,panelpanSIZE3-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.003297607029197454,0.0014810473965850039,-2.22653713635436,0.028155763029046613,fe0215_god2,~minmax_year,12,43479,43479,0.11068491719201301,0.10849090013313822,0.09326253337519219,0.09317890722254418,panelpanSIZE3-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,2.9935776462610905e-4,0.002148842874491538,0.13931114656158539,0.8894763150067331,fe0215_god2,~minmax_year,12,43479,43479,0.11068491719201301,0.10849090013313822,0.09326253337519219,0.09317890722254418,panelpanSIZE3-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.028596276193388975,5.874768799382235e-4,48.6764282475185,6.592928969182564e-73,fe0215_god2,~minmax_year,12,43479,43479,0.24754774809399915,0.24436727085416088,0.0838015440202966,0.0837380587363622,panelpanSIZE3-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,-0.0039883826687774696,0.0050650149578978735,-0.7874374906945513,0.43283408666356515,fe0215_god2,~minmax_year,12,43479,43479,0.24754774809399915,0.24436727085416088,0.0838015440202966,0.0837380587363622,panelpanSIZE3-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0011241889812082621,0.00105578146462134,1.0647932539822118,0.28945929122970004,fe0215_god2,~minmax_year,12,43479,43479,0.24754774809399915,0.24436727085416088,0.0838015440202966,0.0837380587363622,panelpanSIZE3-fixed-one,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.029723683828517027,5.422886623428048e-4,54.811553131323564,5.069707209736961e-78,fe0215_mlo_le,~minmax_year,12,43479,43479,0.09988522418103696,0.09772697415371245,0.0849168113519978,0.08489571384684158,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.04680655368504699,0.010484987774420345,-4.464149571946893,2.0619477406936226e-5,fe0215_mlo_le,~minmax_year,12,43479,43479,0.18975323530506205,0.18779174058961778,0.17627927799077125,0.1762412948804487,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07494572633155658,0.009718169954229442,7.7119176433974035,8.15819752446638e-12,fe0215_mlo_le,~minmax_year,12,43479,43479,0.18975323530506205,0.18779174058961778,0.17627927799077125,0.1762412948804487,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.02858451854028383,0.0010952882267023809,26.097713682492646,3.354890529612598e-47,fe0215_mlo_le,~minmax_year,12,43479,43479,0.19733951800713434,0.19539638862689201,0.18399171639473044,0.18395408891756238,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.0825728206218412,0.012593849058099866,6.556599197028936,2.2344502082228523e-9,fe0215_mlo_le,~minmax_year,12,43479,43479,0.19733951800713434,0.19539638862689201,0.18399171639473044,0.18395408891756238,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.028237327458839646,9.246866112422392e-4,30.53718645380315,1.9825396244244458e-53,fe0215_mlo_le,~minmax_year,12,43479,43479,0.1928752585347807,0.19092132180331534,0.17945321874680964,0.17941538199208873,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0816675978516283,0.01433275184696079,5.69797054491986,1.1590649926713813e-7,fe0215_mlo_le,~minmax_year,12,43479,43479,0.1928752585347807,0.19092132180331534,0.17945321874680964,0.17941538199208873,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.029248604065910216,5.503740990418994e-4,53.14313321943508,1.0989305804159138e-76,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10175502091113708,0.0995804947588228,0.08681770177160797,0.08677559344162256,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.018082184185939217,0.005179851889646097,3.4908689613468167,7.102327609341329e-4,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10175502091113708,0.0995804947588228,0.08681770177160797,0.08677559344162256,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.029731124608898533,5.46659853638853e-4,54.38688136872073,1.1000244410085613e-77,fe0215_mlo_le,~minmax_year,12,43479,43479,0.0999541234756226,0.09777523760111395,0.08498685640389425,0.08494466365063325,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.005406043861705958,0.00876704014931426,0.6166327254847586,0.5388375671978931,fe0215_mlo_le,~minmax_year,12,43479,43479,0.0999541234756226,0.09777523760111395,0.08498685640389425,0.08494466365063325,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.010568946306756815,0.0011273992860424116,9.37462568728221,1.818479421804642e-15,fe0215_mlo_le,~minmax_year,12,43479,43479,0.01722151468186195,0.014865057761285438,8.784499050892292e-4,8.554148714262633e-4,panelpanSIZE3-fixed-one,fe0215_mlo_le~before1994 | minmax_year
maxmfg,0.014678895706687402,0.0021896374798744595,6.7038018126767724,1.1110503519677247e-9,fe0215_mlo_le,~minmax_year,12,43479,43479,0.01811557326862312,0.01576126007684775,0.0017873761935917054,0.0017643621154848077,panelpanSIZE3-fixed-one,fe0215_mlo_le~maxmfg | minmax_year
ln_emp_mean_0215,0.02780227834033448,9.023224426270686e-4,30.81191049553137,8.62474363411469e-54,fe0215_mlo_le,~minmax_year,12,43479,43479,0.19337343135624385,0.19138341399798875,0.17995967590783946,0.17988404561809812,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08222474839021258,0.014322156049782238,5.741087312860467,9.561177075330883e-8,fe0215_mlo_le,~minmax_year,12,43479,43479,0.19337343135624385,0.19138341399798875,0.17995967590783946,0.17988404561809812,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.001620550681783422,0.0012762348835435545,1.269790304809606,0.20702063242709792,fe0215_mlo_le,~minmax_year,12,43479,43479,0.19337343135624385,0.19138341399798875,0.17995967590783946,0.17988404561809812,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0077257866059713375,0.001963760940501186,3.9341787722896564,1.5173072087284304e-4,fe0215_mlo_le,~minmax_year,12,43479,43479,0.19337343135624385,0.19138341399798875,0.17995967590783946,0.17988404561809812,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.02631677851587913,9.778347954365488e-4,26.913317708366222,2.106214995071546e-48,fe0215_mlo_le,~minmax_year,12,43479,43479,0.27896808140610907,0.2759204121347687,0.13283384590934322,0.13277375817491033,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.06698505002025273,0.011833881875482193,5.660446058620415,1.3696875295383527e-7,fe0215_mlo_le,~minmax_year,12,43479,43479,0.27896808140610907,0.2759204121347687,0.13283384590934322,0.13277375817491033,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0038117678988817474,9.85160661262293e-4,3.8691840313616495,1.9169065551788897e-4,fe0215_mlo_le,~minmax_year,12,43479,43479,0.27896808140610907,0.2759204121347687,0.13283384590934322,0.13277375817491033,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.02944709065393897,5.356339860652729e-4,54.97614307533973,3.760548711941462e-78,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10184775003231694,0.09963193091939493,0.08691197292698649,0.08682776107786394,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.018215639287875403,0.005227940680307058,3.4842857640851284,7.260289711470809e-4,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10184775003231694,0.09963193091939493,0.08691197292698649,0.08682776107786394,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.002096405472580268,0.0014043495590223456,-1.492794624466365,0.13854780363072386,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10184775003231694,0.09963193091939493,0.08691197292698649,0.08682776107786394,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,-0.002649212357186523,0.0019526083911563796,-1.3567555937919527,0.17782503087824483,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10184775003231694,0.09963193091939493,0.08691197292698649,0.08682776107786394,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.02705560243853197,6.037359167957913e-4,44.81363736337605,2.2506744544318888e-69,fe0215_mlo_le,~minmax_year,12,43479,43479,0.23277542551098884,0.22953250838126282,0.07727915169009081,0.07721521445611623,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.015410714214160227,0.0031809889487346417,4.8446299130622315,4.490518240022252e-6,fe0215_mlo_le,~minmax_year,12,43479,43479,0.23277542551098884,0.22953250838126282,0.07727915169009081,0.07721521445611623,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0019352750765596373,0.0010194865730955868,1.8982840261283032,0.06045791703718784,fe0215_mlo_le,~minmax_year,12,43479,43479,0.23277542551098884,0.22953250838126282,0.07727915169009081,0.07721521445611623,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.02990198173284092,5.500559029383236e-4,54.361714096891994,1.1519043538525393e-77,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10002986585122087,0.0978095618611371,0.08506385833347052,0.0849794760373126,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.005368558765853427,0.008787668797219522,0.6109195612324484,0.5425986666888207,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10002986585122087,0.0978095618611371,0.08506385833347052,0.0849794760373126,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.0026567825747177923,0.0014890553918581943,-1.784206678438194,0.07733458297200754,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10002986585122087,0.0978095618611371,0.08506385833347052,0.0849794760373126,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,-0.0015600170537526468,0.0018147588116962706,-0.8596277608342265,0.3919906126219621,fe0215_mlo_le,~minmax_year,12,43479,43479,0.10002986585122087,0.0978095618611371,0.08506385833347052,0.0849794760373126,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.027386978166119673,5.740095975553085e-4,47.71170775325026,4.751891383397003e-72,fe0215_mlo_le,~minmax_year,12,43479,43479,0.23155574556882907,0.22830767307637256,0.07581227465262652,0.07574823577571144,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,-0.0022549446175083743,0.005364674092583609,-0.42033207956205976,0.6751184908996162,fe0215_mlo_le,~minmax_year,12,43479,43479,0.23155574556882907,0.22830767307637256,0.07581227465262652,0.07574823577571144,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0016462769699152995,0.0010354463825107132,1.5899200554677357,0.11491766103149154,fe0215_mlo_le,~minmax_year,12,43479,43479,0.23155574556882907,0.22830767307637256,0.07581227465262652,0.07574823577571144,panelpanSIZE3-fixed-one,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03047162067319581,5.528991264696171e-4,55.112441337652,2.938284796686716e-78,fe0215_mlo,~minmax_year,12,43479,43479,0.10643813349857834,0.10429559570828584,0.08992281650806677,0.08990183441779398,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.04718911210833493,0.010677278145082422,-4.419582544083912,2.453196987851101e-5,fe0215_mlo,~minmax_year,12,43479,43479,0.1995149337804949,0.1975770707792488,0.18471991497944973,0.18468232108070992,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07605281539497591,0.009898788237650434,7.683042971432201,9.415764651659697e-12,fe0215_mlo,~minmax_year,12,43479,43479,0.1995149337804949,0.1975770707792488,0.18471991497944973,0.18468232108070992,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.02931744511194177,0.0010986222291430937,26.68564710802263,4.532201633402202e-48,fe0215_mlo,~minmax_year,12,43479,43479,0.20705498195184502,0.20513537235843304,0.1923993225956706,0.19236208280698153,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08366084585789536,0.01275842106566347,6.557304029026792,2.2270175066917957e-9,fe0215_mlo,~minmax_year,12,43479,43479,0.20705498195184502,0.20513537235843304,0.1923993225956706,0.19236208280698153,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.02896800772770642,9.261380488555485e-4,31.278282717682206,2.1282194580869705e-54,fe0215_mlo,~minmax_year,12,43479,43479,0.20214918600672216,0.20021770016370244,0.18740285494871955,0.18736538476473186,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08261575747368233,0.01457390074961282,5.668747090642644,1.3200782874162426e-7,fe0215_mlo,~minmax_year,12,43479,43479,0.20214918600672216,0.20021770016370244,0.18740285494871955,0.18736538476473186,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.029996734955349137,5.595595434894483e-4,53.60776222006263,4.624176222168224e-77,fe0215_mlo,~minmax_year,12,43479,43479,0.10831718645599253,0.10615854639369293,0.09183659918750353,0.09179472228709029,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.018074798577522616,0.0050825423927228774,3.556251415315668,5.699910840104798e-4,fe0215_mlo,~minmax_year,12,43479,43479,0.10831718645599253,0.10615854639369293,0.09183659918750353,0.09179472228709029,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03047707634481998,5.569282975226099e-4,54.72351913233981,5.950065798137616e-78,fe0215_mlo,~minmax_year,12,43479,43479,0.10647538756771402,0.10431228876649223,0.08996075912802826,0.08991879572956041,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.0039637778005988545,0.008517368298111434,0.4653758839426666,0.6426447692855859,fe0215_mlo,~minmax_year,12,43479,43479,0.10647538756771402,0.10431228876649223,0.08996075912802826,0.08991879572956041,panelpanSIZE3-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.010523813519369173,0.0010984080826485362,9.580968754339125,6.326823046501094e-16,fe0215_mlo,~minmax_year,12,43479,43479,0.019008822299605987,0.016656650895519598,8.775872145070363e-4,8.545521609545359e-4,panelpanSIZE3-fixed-one,fe0215_mlo~before1994 | minmax_year
