distance,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_trated,n_ind,r2,ar2,wr2,war2_adj,sample,description
-5,0.0020418889742257963,0.0015771320667499653,1.3593544784886467e-5,3.542909910365692e-5,0.38368304949315996,0.70122003444407,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
-4,0.0020222075564619844,0.0014592969134569374,-1.4182236316042815e-5,1.670834252375612e-5,-0.8488116817020206,0.3960026710573066,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
-3,0.0019553177651452343,0.0014239870662289616,-8.602823286841117e-6,6.5723602474399035e-6,-1.3089397055178358,0.19057932293725074,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
-2,0.001957664754169611,0.0014218199581363296,4.79455534672273e-7,4.0664450671670537e-7,1.1790532682795896,0.23839985915515693,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
0,0.0018630475503661457,0.001421718890799886,-4.19245264015233e-6,6.090870816356359e-6,-0.688317445330471,0.49126592904004107,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
1,2.243342235247455e-4,0.001346331971486383,-1.9723410933564125e-4,1.567001552521036e-4,-1.2586720735427828,0.20817278293659933,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
2,2.543951191340575e-4,0.001212628082075766,-2.10178056102891e-4,0.00018288016331226411,-1.149266559566749,0.25046851517734375,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
3,3.364337384291609e-4,0.001084946215057248,-1.9357230975547548e-4,2.0731304571924413e-4,-0.93371986834645615,0.35046681256999546,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
4,2.5938866612494274e-4,0.00108213459644669,-4.961871072667971e-5,1.991716269797614e-4,-0.2491253974228049,0.8032679600142546,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
5,1.9623477823537032e-4,9.398192454469182e-4,-2.711926311063872e-4,2.1707989423103686e-4,-1.2492756736732076,0.2115881262497879,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
6,1.9347158764372645e-4,8.648213011409144e-4,-1.3371998957585388e-4,1.4701002021649462e-4,-0.9095977905378888,0.3630525556430232,none,hhi_comp_sirzecs1_ma3,21001,75896,11976,22167,0.9953335133024728,0.9944215756062748,0.0013786166012187406,0.0010483014384891076,le5_panelsize10-election,NA
-5,0.0022790750749951526,0.0016419904200755983,9.371556412600641e-6,3.9499748971219655e-5,0.23725610052430848,0.8124620830751959,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
-4,0.002262844435717658,0.0015234174383807048,-1.6893898876980443e-5,1.8091573631812064e-5,-0.9337993046262355,0.3504258290562655,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
-3,0.0021875842504536346,0.001469737554492804,-7.836119941034753e-6,5.632152201754772e-6,-1.3913189239795942,0.16415399765303826,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
-2,0.002189996288963033,0.0014677871678474045,3.4522395513490727e-7,4.406549627696266e-7,0.7834337164049814,0.43338760571711765,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
0,0.0020810606886900963,0.0014676989134803718,-7.063644825489852e-6,5.793812895077411e-6,-1.2191703379809393,0.22280301672687555,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
1,2.802579236441996e-4,0.0013814935161880226,-2.211092057269564e-4,1.379111751410037e-4,-1.603272581071759,0.10890026195707937,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
2,3.178267934744052e-4,0.001288334956019486,-1.8134335219290056e-4,1.5631737084172303e-4,-1.1600972509735803,0.24603181681731637,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
3,3.5623092829764803e-4,0.0011904274610786481,-2.045100221685993e-4,1.7087291079539722e-4,-1.1968545582598464,0.23138640449203188,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
4,3.2690700921129945e-4,0.0011198071235816634,-3.8669170548149305e-5,2.0310475359513127e-4,-0.1903902782365812,0.8490064692538336,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
5,2.6386641081068253e-4,0.0010385040803609017,-2.569260931809564e-4,1.9273151432698215e-4,-1.3330777484841623,0.1825310754011851,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
6,2.6446269405644115e-4,8.465908293232938e-4,-1.2421200913816926e-4,1.3153819494455643e-4,-0.9443037377130258,0.3450330757555694,none,hhi_comp_sirze_eqtp_ma3,21002,75896,11976,22167,0.9949331074588621,0.9939429213487642,0.0014725159446120628,0.0011422318410782006,le5_panelsize10-election,NA
-5,0.6457020686128346,0.6534979688407803,-0.00396336886493498,0.0018597843367500941,-2.13109057142659,0.03309695343945949,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
-4,0.6416621549271306,0.649318434847997,-0.0037035596124468137,0.0012935338048965805,-2.8631332234436018,0.004200216822369969,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
-3,0.6436988410788258,0.6463064714853652,-0.0017837468414462051,8.211096120930966e-4,-2.1723614182267856,0.029843114418012028,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
-2,0.6440648053304258,0.6461683729358523,-1.1445010162790405e-4,4.3368104223624416e-5,-2.6390386132110035,0.008322245673230642,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
0,0.6443771353731801,0.6462595571448634,-0.00148704468816536,9.541139507452821e-4,-1.5585608899270287,0.11912021837416356,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
1,0.6512385909833123,0.6552204864270336,-0.01070966531264958,0.0062665849813610605,-1.709011422410091,0.08746831917822602,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
2,0.6538976852899862,0.6563818175550508,-0.006869699280342869,0.006665872072849475,-1.0305777256547715,0.30275453828444576,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
3,0.6478713934273093,0.6521085962391331,-0.002125430244661701,0.00749933572490996,-0.28341580142916184,0.7768618013095837,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
4,0.6509812246011787,0.6495718393305099,0.008922604580811204,0.008281160259625601,1.0774582668461246,0.2812919072959273,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
5,0.661113480632044,0.6454728858673638,0.003934636986340507,0.009054472347419946,0.4345517701494415,0.6638936975951066,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
6,0.6696433957401493,0.6413640283017582,0.0012470567705976845,0.010117695134093342,0.12325502538572335,0.9019067092720999,none,mean_sx_eqtp_ma3,21003,96276,11976,22167,0.9513307235282211,0.9415588685992179,0.0013457604530788814,0.0010717368145037875,le5_panelsize10-election,NA
-5,38.60495260166293,38.37377978215674,-0.0541361002371218,0.050539088816727244,-1.0711728585657452,0.2841079485117236,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
-4,38.477577917916435,38.281868600425184,-0.07611263252297713,0.038032256056967535,-2.0012652525522014,0.04538075148139158,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
-3,38.56142827598416,38.28430230540356,-0.10147136054961658,0.023190541314462368,-4.375549461035469,1.2189738418010841e-5,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
-2,38.71773209967093,38.285118280014345,-0.002181395981349206,0.0016000613667405002,-1.363320199270199,0.17280089429177395,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
0,38.50380514290455,38.28566875089323,-0.1871120993172757,0.025953384227509552,-7.209545301569741,5.866085056719156e-13,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
1,35.9504115257112,38.455032200543826,-2.146854573916655,0.15748834438706397,-13.631831500115743,4.4612073734060123e-42,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
2,36.57170555800129,38.4284781851061,-1.7615790202907189,0.16682905320415262,-10.559186103723992,5.613597098295986e-26,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
3,36.95652720595851,38.39077389057628,-1.2769951208264432,0.1787461323425296,-7.144183228420009,9.445365573875296e-13,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
4,37.440868989811385,38.29993595479734,-0.929178696993415,0.19836100667311224,-4.68428101156317,2.83265938895456e-6,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
5,37.68013663725419,38.23126482718332,-0.8125623665064254,0.22437555396861972,-3.6214389318903573,2.93878894188701e-4,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
6,37.60849970083773,38.04510437378861,-0.7563740619147892,0.260155038208958,-2.9073973240036395,0.003649529361453132,none,mean_age_eqtp_ma3,21004,96272,11976,22167,0.9045627089264546,0.8854026386162609,0.03398939937859591,0.03373637508657157,le5_panelsize10-election,NA
-5,2.5197971689311673,2.4674581790805474,0.006089912289344166,0.00592075752733758,1.028569783718647,0.30369750578782717,none,mean_tenure_eqtp_ma3,21005,96276,11976,22167,0.9714156980404007,0.9656765198104142,0.040478255700571175,0.0402149697410743,le5_panelsize10-election,NA
-4,2.348552272691355,2.267445833462986,-0.003646600201502657,0.004135155273237833,-0.8818532704449966,0.3778694706473209,none,mean_tenure_eqtp_ma3,21005,96276,11976,22167,0.9714156980404007,0.9656765198104142,0.040478255700571175,0.0402149697410743,le5_panelsize10-election,NA
-3,2.3458625997329245,2.2525660579104674,-0.009775054468071736,0.0025987774825820126,-3.7614049427424394,1.695667356522213e-4,none,mean_tenure_eqtp_ma3,21005,96276,11976,22167,0.9714156980404007,0.9656765198104142,0.040478255700571175,0.0402149697410743,le5_panelsize10-election,NA
