distance,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_trated,n_ind,r2,ar2,wr2,war2_adj,sample,description
0,6.918720765237146,7.531063473713045,-0.5343041748627477,0.0077997831690140755,-68.50243952746779,0,sx:1,lnnbheur,15314,369455,17949,35898,0.3775064523519739,0.3103883370332663,0.06221918386612879,0.06209545717702347,panelpanSIZE2,NA
1,7.134356085371866,7.3991438241311265,-0.18487060539366118,0.008062841021528797,-22.92871766912351,1.8271803805439187e-115,sx:1,lnnbheur,15314,369455,17949,35898,0.3775064523519739,0.3103883370332663,0.06221918386612879,0.06209545717702347,panelpanSIZE2,NA
2,7.22103833935969,7.390451527520403,-0.07932165467904595,0.007943472051732143,-9.98576619423608,1.895966265939575e-23,sx:1,lnnbheur,15314,369455,17949,35898,0.3775064523519739,0.3103883370332663,0.06221918386612879,0.06209545717702347,panelpanSIZE2,NA
3,7.276174748062437,7.395647361529536,-0.02861232179872763,0.007531171237138215,-3.799186195320143,1.4542586036793705e-4,sx:1,lnnbheur,15314,369455,17949,35898,0.3775064523519739,0.3103883370332663,0.06221918386612879,0.06209545717702347,panelpanSIZE2,NA
4,7.298776371519064,7.396918367031738,-0.007914042884158395,0.007565430423676992,-1.0460796598420066,0.2955317269116684,sx:1,lnnbheur,15314,369455,17949,35898,0.3775064523519739,0.3103883370332663,0.06221918386612879,0.06209545717702347,panelpanSIZE2,NA
5,7.318622647902629,7.4015727451087185,0.007512932952426062,0.0073121604503638025,1.0274573436161771,0.30421250522659476,sx:1,lnnbheur,15314,369455,17949,35898,0.3775064523519739,0.3103883370332663,0.06221918386612879,0.06209545717702347,panelpanSIZE2,NA
6,7.321599774238733,7.401993151360013,0.011563243346560712,0.007487162965603856,1.5444091974066054,0.12249858396566712,sx:1,lnnbheur,15314,369455,17949,35898,0.3775064523519739,0.3103883370332663,0.06221918386612879,0.06209545717702347,panelpanSIZE2,NA
-3,7.295462358492756,7.299906238818305,0.11232612840803718,0.014999063435395027,7.488876148291246,7.115547287250446e-14,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-2,7.416298249047024,7.417755703604569,0.11615286081505269,0.010001169682512382,11.613927620701467,4.011772449723847e-31,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
0,6.9162408369760175,7.543227987292604,-0.5375485627415364,0.01582298757947272,-33.97263380519253,8.676074696009742e-249,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
1,7.148278921615076,7.379016890070745,-0.15005853565769803,0.017420999012665715,-8.613658467496604,7.377834473043495e-18,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
2,7.220294934710353,7.350141144946207,-0.04157752198417432,0.016246399091064744,-2.5591838382845884,0.01049613241929009,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
3,7.273799561000452,7.3932326779377595,-0.020781616741973246,0.01619167618875516,-1.2834753177935785,0.19933439000951997,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
4,7.278186432052495,7.3787591713247656,9.747935302690035e-5,0.01687855872166809,0.005775336308885179,0.9953920079844896,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
5,7.309615533402625,7.395038446838602,0.012554532787749612,0.015507059939212404,0.8096011002061846,0.4181751679267157,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
6,7.295160147662252,7.370113206199093,0.023332120267704773,0.017101241342618832,1.3643524350222265,0.1724657430787995,an_cl:2005,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-4,7.297692809743611,7.254255947565197,0.1919902575838574,0.01733589656933616,11.074723295445297,1.862366207158894e-28,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-3,7.31720880242192,7.294293743484515,0.17102130648857036,0.01638590765629862,10.437096929618729,1.835047412806274e-25,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-2,7.411238663933842,7.414422301039201,0.13889783748149853,0.011144101926400238,12.463798195568483,1.4083328396698496e-35,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
0,6.918706759866678,7.531950206430225,-0.498782606026138,0.01672603920464722,-29.82072443591753,6.643926558449135e-193,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
1,7.147528086916162,7.375848639495974,-0.10792888724747182,0.017187754941655288,-6.279405752167281,3.439908716502182e-10,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
2,7.254438015830565,7.400494486167965,-0.019251800800997372,0.01697782453161066,-1.1339380239884587,0.2568285783763161,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
3,7.268049140366964,7.393089479464275,0.008073314330110125,0.017159144010605965,0.47049633274946917,0.6380034859529626,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
4,7.264563915857756,7.39397769290009,-0.0010598880859123286,0.01756753073507699,-0.06033221753789541,0.9518913990526257,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
5,7.2883222880337195,7.401549631757328,0.019406834972288074,0.017046650082735832,1.1384544692415868,0.2549388199092749,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
6,7.299680523961347,7.408139922995542,0.024629014317596492,0.017543076087270255,1.4039165192624339,0.16035288654234828,an_cl:2006,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-5,7.25519364006472,7.2428413139675705,0.125905307641697,0.019762671619126617,6.370864732673284,1.9037792415922974e-10,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-4,7.29232896439856,7.254301822497441,0.1415423094080056,0.019544336626886753,7.242113769842087,4.5115069587756594e-13,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-3,7.296770628509248,7.3206169153398655,0.08744814027041287,0.01805896684247934,4.842366733002263,1.2886756576142147e-6,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-2,7.408498306713446,7.413418522876751,0.10338430090825773,0.011249229247198594,9.190345279344681,4.1324874804536534e-20,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
0,6.925037200040914,7.527649426423829,-0.5233863401654059,0.019110061628014468,-27.387998550362898,2.3164743657574864e-163,an_cl:2007,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
