variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.03878329657037621,0.0011648512327462409,33.294634954320415,6.063651205429656e-57,fe0215_god2,~minmax_year,12,46785,46785,0.16176846698008873,0.1599009417137205,0.14742135295209868,0.1474030886280403,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215 | minmax_year
maxmfg,0.038030931033762476,0.003879191311566133,9.803829710684822,2.0209257299458221e-16,fe0215_god2,~minmax_year,12,46785,46785,0.02556590497928879,0.023394929274872522,0.008887557144226621,0.008866325086753335,le5_panelsize20-fixed,fe0215_god2~maxmfg | minmax_year
ln_emp_mean_0215,0.03405643394714193,0.0017987802779322114,18.933070572850355,2.5485306117173905e-35,fe0215_god2,~minmax_year,12,46785,46785,0.2375770742776636,0.23582933442608167,0.2245274952270121,0.2244610408700678,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08612293739520176,0.012434031546792164,6.926388844286025,3.823547933921556e-10,fe0215_god2,~minmax_year,12,46785,46785,0.2375770742776636,0.23582933442608167,0.2245274952270121,0.2244610408700678,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.004365537736740176,0.001536885511973852,2.8405093956110177,0.005429022737559595,fe0215_god2,~minmax_year,12,46785,46785,0.2375770742776636,0.23582933442608167,0.2245274952270121,0.2244610408700678,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.01514894625813738,0.002591329438796616,5.8460132591911504,5.968555309188702e-8,fe0215_god2,~minmax_year,12,46785,46785,0.2375770742776636,0.23582933442608167,0.2245274952270121,0.2244610408700678,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03818501733223993,0.0011690798401121436,32.662454711884386,3.687772073482788e-56,fe0215_god2,~minmax_year,12,46785,46785,0.16272270213660422,0.16080336989864163,0.14839192073278873,0.14831894191416128,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.013215687388561517,0.0037059069098313974,3.566114236032651,5.512577928200752e-4,fe0215_god2,~minmax_year,12,46785,46785,0.16272270213660422,0.16080336989864163,0.14839192073278873,0.14831894191416128,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,2.66297094486969e-4,0.001255278477518765,0.2121418468142167,0.8324156144694714,fe0215_god2,~minmax_year,12,46785,46785,0.16272270213660422,0.16080336989864163,0.14839192073278873,0.14831894191416128,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0057604765350662834,0.002644006065443486,2.1786926324997156,0.03163464543312573,fe0215_god2,~minmax_year,12,46785,46785,0.16272270213660422,0.16080336989864163,0.14839192073278873,0.14831894191416128,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03844031200151039,0.0010875277640254061,35.34651093340949,2.093775125814789e-59,fe0215_god2,~minmax_year,12,46785,46785,0.16219024399900106,0.16026969118086565,0.14785034907784034,0.14777732384906195,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.010334261419547545,0.005490094012601448,1.8823468953040239,0.06261132992923348,fe0215_god2,~minmax_year,12,46785,46785,0.16219024399900106,0.16026969118086565,0.14785034907784034,0.14777732384906195,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-1.3315004669757447e-4,0.0012300545023807127,-0.1082472739540149,0.9140101355380914,fe0215_god2,~minmax_year,12,46785,46785,0.16219024399900106,0.16026969118086565,0.14785034907784034,0.14777732384906195,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.006782951341360852,0.0024936160674738166,2.7201265783599116,0.007661208891137102,fe0215_god2,~minmax_year,12,46785,46785,0.16219024399900106,0.16026969118086565,0.14785034907784034,0.14777732384906195,le5_panelsize20-fixed,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03764770086402358,0.0010417769442260456,36.13796703092976,2.532669990099204e-60,fe0215_mlo_le,~minmax_year,12,46785,46785,0.15011284012887094,0.1482193468849422,0.13673375093113171,0.13671525765244563,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.043110967255423405,0.008990768013641697,-4.795026096770722,5.499837086998037e-6,fe0215_mlo_le,~minmax_year,12,46785,46785,0.22010388458445584,0.21834958196189247,0.20782660804024145,0.20779266672222008,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.0770948413546424,0.0074560506710557445,10.339903087558564,1.2974778025358322e-17,fe0215_mlo_le,~minmax_year,12,46785,46785,0.22010388458445584,0.21834958196189247,0.20782660804024145,0.20779266672222008,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.03428375897496543,0.001765015005285967,19.424060912961355,3.230357135221806e-36,fe0215_mlo_le,~minmax_year,12,46785,46785,0.22538957787227498,0.22364716491734005,0.21319550974125767,0.21316179845822858,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08439713818963451,0.010072955106372178,8.378587742959825,2.887378475877745e-13,fe0215_mlo_le,~minmax_year,12,46785,46785,0.22538957787227498,0.22364716491734005,0.21319550974125767,0.21316179845822858,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.0340015534897365,0.0016337418197101927,20.812072678514156,1.1040896292787873e-38,fe0215_mlo_le,~minmax_year,12,46785,46785,0.2223650478885102,0.22061583153915165,0.2101233670174203,0.21008952410591908,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08452856979875925,0.012237138733289103,6.907543637534592,4.1868315496817044e-10,fe0215_mlo_le,~minmax_year,12,46785,46785,0.2223650478885102,0.22061583153915165,0.2101233670174203,0.21008952410591908,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.03732499059964902,0.0011136706152736376,33.51528727412636,3.250804069197088e-57,fe0215_mlo_le,~minmax_year,12,46785,46785,0.15096559648140873,0.14905577381234014,0.13759993154025696,0.13756298130274291,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.014720300731764717,0.003644873908608441,4.038630992693163,1.0367083134529927e-4,fe0215_mlo_le,~minmax_year,12,46785,46785,0.15096559648140873,0.14905577381234014,0.13759993154025696,0.13756298130274291,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03764221840918904,0.001038267047763027,36.254852246625916,1.8601898608703299e-60,fe0215_mlo_le,~minmax_year,12,46785,46785,0.150392378458148,0.14848126638929704,0.13701768980723217,0.13698071462309402,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.013820294437213497,0.006405114567150074,2.1576966801021285,0.03327578167035942,fe0215_mlo_le,~minmax_year,12,46785,46785,0.150392378458148,0.14848126638929704,0.13701768980723217,0.13698071462309402,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.03203185501377174,0.002052526093497536,15.606064700102772,6.800568549177079e-29,fe0215_mlo_le,~minmax_year,12,46785,46785,0.02183190386737599,0.019652609051656333,0.006433391186556725,0.006412106554834041,le5_panelsize20-fixed,fe0215_mlo_le~before1994 | minmax_year
maxmfg,0.033420246056736214,0.0030827293292400464,10.841122423477563,1.0002567415759664e-18,fe0215_mlo_le,~minmax_year,12,46785,46785,0.02214899205852583,0.019970403694645977,0.006755471041768768,0.006734193309785974,le5_panelsize20-fixed,fe0215_mlo_le~maxmfg | minmax_year
ln_emp_mean_0215,0.03314022590712852,0.0017141066418543622,19.333818035543356,4.71137187554259e-36,fe0215_mlo_le,~minmax_year,12,46785,46785,0.2232342572891869,0.22145363868751888,0.211006259681773,0.2109386466183526,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08531723887397177,0.012372173940490637,6.895897138558043,4.428218635027811e-10,fe0215_mlo_le,~minmax_year,12,46785,46785,0.2232342572891869,0.22145363868751888,0.211006259681773,0.2109386466183526,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.0046682175094041704,0.0018373704668207663,2.5407056408616753,0.012554597544445541,fe0215_mlo_le,~minmax_year,12,46785,46785,0.2232342572891869,0.22145363868751888,0.211006259681773,0.2109386466183526,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.011206728187789054,0.0023405519954287557,4.788070596028841,5.657909555831276e-6,fe0215_mlo_le,~minmax_year,12,46785,46785,0.2232342572891869,0.22145363868751888,0.211006259681773,0.2109386466183526,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03720131617786843,0.0011129747399379693,33.425121741704416,4.1922314381050406e-57,fe0215_mlo_le,~minmax_year,12,46785,46785,0.1509870885935678,0.14904085422716706,0.13762176198543163,0.13754786021470822,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.014554952970207504,0.003710683687322074,3.9224450793086927,1.5830068171746414e-4,fe0215_mlo_le,~minmax_year,12,46785,46785,0.1509870885935678,0.14904085422716706,0.13762176198543163,0.13754786021470822,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,6.507018830226368e-4,0.0014948058632733487,0.43530862368824264,0.664249243253711,fe0215_mlo_le,~minmax_year,12,46785,46785,0.1509870885935678,0.14904085422716706,0.13762176198543163,0.13754786021470822,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0017968629172498071,0.002230403604734523,0.8056223158156531,0.4223166264534526,fe0215_mlo_le,~minmax_year,12,46785,46785,0.1509870885935678,0.14904085422716706,0.13762176198543163,0.13754786021470822,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.037481161835599575,0.0010314741586961048,36.33747052178198,1.4964064916484406e-60,fe0215_mlo_le,~minmax_year,12,46785,46785,0.15044203614347096,0.1484945523263309,0.13706812921350897,0.1369941799990534,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.013858919885445981,0.006339162214842384,2.1862384043426104,0.031062280072294956,fe0215_mlo_le,~minmax_year,12,46785,46785,0.15044203614347096,0.1484945523263309,0.13706812921350897,0.1369941799990534,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,2.0895429930952673e-4,0.0014404731075666807,0.1450594934483038,0.8849473792242402,fe0215_mlo_le,~minmax_year,12,46785,46785,0.15044203614347096,0.1484945523263309,0.13706812921350897,0.1369941799990534,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0029315205042771686,0.002151741567184518,1.3623943269883312,0.17604519396090937,fe0215_mlo_le,~minmax_year,12,46785,46785,0.15044203614347096,0.1484945523263309,0.13706812921350897,0.1369941799990534,le5_panelsize20-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03823588656719316,0.0010688231565420725,35.77381939487205,6.6604115496239106e-60,fe0215_mlo,~minmax_year,12,46785,46785,0.15781031106691323,0.1559339672869423,0.14366882299274253,0.14365047828029598,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.043478467932802856,0.008925170179136797,-4.871444136094658,4.022415443079703e-6,fe0215_mlo,~minmax_year,12,46785,46785,0.23072817541743706,0.22899777113325848,0.2178110755335485,0.2177775620082173,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07800717053996575,0.007331354136940061,10.64021312882918,2.7916403060499034e-18,fe0215_mlo,~minmax_year,12,46785,46785,0.23072817541743706,0.22899777113325848,0.2178110755335485,0.2177775620082173,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.034842604190104556,0.0018172060758489597,19.1737220413083,9.225513560371398e-36,fe0215_mlo,~minmax_year,12,46785,46785,0.2357532677624825,0.23403416694873458,0.22292054588084553,0.22288725127495768,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08513325471736405,0.010052997836150478,8.468444548075572,1.8333436722673194e-13,fe0215_mlo,~minmax_year,12,46785,46785,0.2357532677624825,0.23403416694873458,0.22292054588084553,0.22288725127495768,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.03456561622158354,0.001683501757692518,20.531975130789707,3.4080858939060704e-38,fe0215_mlo,~minmax_year,12,46785,46785,0.2323095519833065,0.2305827048562954,0.21941900552098192,0.21938556088872851,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08508781221434829,0.012259404753371778,6.940615301158572,3.570141801522594e-10,fe0215_mlo,~minmax_year,12,46785,46785,0.2323095519833065,0.2305827048562954,0.21941900552098192,0.21938556088872851,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.03791889996124614,0.0011408150067073785,33.23843019096296,7.111100087659162e-57,fe0215_mlo,~minmax_year,12,46785,46785,0.15864755938095287,0.15675501656159085,0.1445201298225819,0.14448347608663303,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.014459218322431962,0.003503071001736262,4.127583573174907,7.458220379327274e-5,fe0215_mlo,~minmax_year,12,46785,46785,0.15864755938095287,0.15675501656159085,0.1445201298225819,0.14448347608663303,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03823126634099363,0.0010656677317507424,35.87540956897046,5.081420328511403e-60,fe0215_mlo,~minmax_year,12,46785,46785,0.15801232939385446,0.15611835768465654,0.1438742334768175,0.1438375520669105,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.01164676926140579,0.005606331215525983,2.077431534753356,0.04024909985416594,fe0215_mlo,~minmax_year,12,46785,46785,0.15801232939385446,0.15611835768465654,0.1438742334768175,0.1438375520669105,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.03261659520421566,0.0016556188206289031,19.700546283851693,1.0228897002744175e-36,fe0215_mlo,~minmax_year,12,46785,46785,0.02319659657754991,0.021020342208313947,0.006794764707811818,0.006773487817595569,le5_panelsize20-fixed,fe0215_mlo~before1994 | minmax_year
maxmfg,0.03640639889070418,0.0036447694475921473,9.988669904691893,7.840270149907962e-17,fe0215_mlo,~minmax_year,12,46785,46785,0.02454525781109551,0.022372008171257285,0.008166071762127691,0.008144824248669247,le5_panelsize20-fixed,fe0215_mlo~maxmfg | minmax_year
ln_emp_mean_0215,0.03356048038259506,0.0017045927378775434,19.68826901397137,1.076263473586133e-36,fe0215_mlo,~minmax_year,12,46785,46785,0.23359061770843625,0.23183373950492703,0.22072158204814618,0.2206548015422909,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08602852841653502,0.012358347906920877,6.96116738778309,3.2331623808328255e-10,fe0215_mlo,~minmax_year,12,46785,46785,0.23359061770843625,0.23183373950492703,0.22072158204814618,0.2206548015422909,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.004670175316511689,0.0015359036593922707,3.0406694377950716,0.0029935229294744624,fe0215_mlo,~minmax_year,12,46785,46785,0.23359061770843625,0.23183373950492703,0.22072158204814618,0.2206548015422909,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.013893946944819137,0.0024922040048072705,5.574963734115978,1.9996810368552887e-7,fe0215_mlo,~minmax_year,12,46785,46785,0.23359061770843625,0.23183373950492703,0.22072158204814618,0.2206548015422909,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.037668580203036706,0.0010815418190155493,34.828593347711454,8.525646481260316e-59,fe0215_mlo,~minmax_year,12,46785,46785,0.1587657668760344,0.15683736395930314,0.1446403221791548,0.14456702186612524,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.014009830939865676,0.0036082689572831334,3.8827014021744257,1.826312956062054e-4,fe0215_mlo,~minmax_year,12,46785,46785,0.1587657668760344,0.15683736395930314,0.1446403221791548,0.14456702186612524,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,5.994046109335893e-4,0.0012704356450282074,0.4718102906505593,0.6380601726411184,fe0215_mlo,~minmax_year,12,46785,46785,0.1587657668760344,0.15683736395930314,0.1446403221791548,0.14456702186612524,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0044553930136139175,0.002510654504922141,1.7745942362356566,0.07891932545621433,fe0215_mlo,~minmax_year,12,46785,46785,0.1587657668760344,0.15683736395930314,0.1446403221791548,0.14456702186612524,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03793880805142149,0.001001081517835636,37.89782088220565,2.654490712615989e-62,fe0215_mlo,~minmax_year,12,46785,46785,0.1581914513908731,0.1562617319422972,0.14405636317105452,0.14398301281547654,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.011720288319091766,0.005480585337679387,2.138510322704768,0.03483960456733822,fe0215_mlo,~minmax_year,12,46785,46785,0.1581914513908731,0.1562617319422972,0.14405636317105452,0.14398301281547654,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,1.753920180065831e-4,0.0012506107024728673,0.14024509598372667,0.888740233482313,fe0215_mlo,~minmax_year,12,46785,46785,0.1581914513908731,0.1562617319422972,0.14405636317105452,0.14398301281547654,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.005541954589299326,0.002376631068373999,2.331853127330748,0.021654668342411396,fe0215_mlo,~minmax_year,12,46785,46785,0.1581914513908731,0.1562617319422972,0.14405636317105452,0.14398301281547654,le5_panelsize20-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03785301733098139,0.0010740941112620309,35.24180696466639,2.7771229294089146e-59,fe0215_le,~minmax_year,12,46785,46785,0.15206110561370045,0.15017195297839248,0.13859386584798672,0.1385754124175208,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.04317776006763252,0.00903361257836644,-4.779678084826659,5.85451894062048e-6,fe0215_le,~minmax_year,12,46785,46785,0.2227007447463235,0.22095228351532803,0.2103554265759754,0.2103215936072561,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07735460568950575,0.007461581272481846,10.36705262124369,1.1291237286335247e-17,fe0215_le,~minmax_year,12,46785,46785,0.2227007447463235,0.22095228351532803,0.2103554265759754,0.2103215936072561,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.03448102432587731,0.0018032131239380943,19.121990555710415,1.1470685264010487e-35,fe0215_le,~minmax_year,12,46785,46785,0.22788767933619924,0.22615088562447228,0.21562474173859458,0.21559113453800072,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08459913072574823,0.010096352949820765,8.379177228273312,2.878794961790731e-13,fe0215_le,~minmax_year,12,46785,46785,0.22788767933619924,0.22615088562447228,0.21562474173859458,0.21559113453800072,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.034201329335212326,0.0016716780692314062,20.459279788803595,4.5732423407347284e-38,fe0215_le,~minmax_year,12,46785,46785,0.2247142299359367,0.22297029784962963,0.2124008905885827,0.2123671452594449,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0846570179281386,0.012263076207692573,6.903407961783164,4.271018463726467e-10,fe0215_le,~minmax_year,12,46785,46785,0.2247142299359367,0.22297029784962963,0.2124008905885827,0.2123671452594449,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.037538424884481385,0.0011472310803522711,32.720892527558405,3.1172025977589005e-56,fe0215_le,~minmax_year,12,46785,46785,0.1528735249829286,0.15096799401875216,0.13941918832439415,0.13938231603442752,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.014350009688711533,0.0036912784384821222,3.8875446347017784,1.7948586753604976e-4,fe0215_le,~minmax_year,12,46785,46785,0.1528735249829286,0.15096799401875216,0.13941918832439415,0.13938231603442752,le5_panelsize20-fixed,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
