variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
before1994,0.004458865371283792,0.0016800895491223377,2.6539450671620806,0.009217276318207917,fe0215_god2,~minmax_year,12,49152,49152,0.23197842042250938,0.23030281669902042,0.2204093456007148,0.22034576264219596,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.014203304568399449,0.002556979351695787,5.554720087582963,2.1862674212263195e-7,fe0215_god2,~minmax_year,12,49152,49152,0.23197842042250938,0.23030281669902042,0.2204093456007148,0.22034576264219596,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03923829805323515,0.00132144517100792,29.693474170635856,2.6539120879554834e-52,fe0215_god2,~minmax_year,12,49152,49152,0.16032536622907212,0.15849343600695553,0.14767694732734937,0.14760743235690055,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.014824052185519855,0.0041682046285797655,3.5564597965937343,5.695891422283175e-4,fe0215_god2,~minmax_year,12,49152,49152,0.16032536622907212,0.15849343600695553,0.14767694732734937,0.14760743235690055,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,8.9140106168193e-4,0.0014281224004287097,0.6241769342840217,0.5338914497169449,fe0215_god2,~minmax_year,12,49152,49152,0.16032536622907212,0.15849343600695553,0.14767694732734937,0.14760743235690055,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.004298118016159355,0.0026462921885647786,1.624203870884888,0.10738876082432645,fe0215_god2,~minmax_year,12,49152,49152,0.16032536622907212,0.15849343600695553,0.14767694732734937,0.14760743235690055,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.039501257170538095,0.001249665828855067,31.60945611094192,7.959962658868492e-55,fe0215_god2,~minmax_year,12,49152,49152,0.15971507862233947,0.157881816926976,0.14705746666774855,0.1469879011728189,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.011410314322227305,0.007919672420432722,1.440755843990307,0.15268671449424984,fe0215_god2,~minmax_year,12,49152,49152,0.15971507862233947,0.157881816926976,0.14705746666774855,0.1469879011728189,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,5.287416987968955e-4,0.0014065461690435572,0.3759149258189204,0.7077532771832071,fe0215_god2,~minmax_year,12,49152,49152,0.15971507862233947,0.157881816926976,0.14705746666774855,0.1469879011728189,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.005510321567653402,0.002468130109425645,2.232589581323045,0.02774043195808759,fe0215_god2,~minmax_year,12,49152,49152,0.15971507862233947,0.157881816926976,0.14705746666774855,0.1469879011728189,le5_panelsize0-fixed,fe0215_god2~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03864388376328651,0.001128106409119221,34.25553072910743,4.115728309348744e-58,fe0215_mlo_le,~minmax_year,12,49152,49152,0.1476796045124047,0.1458723314655168,0.1360407767090952,0.13602316178416018,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.04338482152993173,0.00963124479826751,-4.50459130036191,1.759616303995613e-5,fe0215_mlo_le,~minmax_year,12,49152,49152,0.2152396746411006,0.21355962256422,0.2045234107313344,0.20449097275110073,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07862560361689092,0.007959475059229325,9.878239837653794,1.3804293239028792e-16,fe0215_mlo_le,~minmax_year,12,49152,49152,0.2152396746411006,0.21355962256422,0.2045234107313344,0.20449097275110073,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.03553186626352699,0.0018668169386852043,19.03339611250368,1.6669949387927564e-35,fe0215_mlo_le,~minmax_year,12,49152,49152,0.220210340676936,0.2185409300373543,0.20956195350268503,0.20952972098437583,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08602038631133813,0.010320019981709639,8.335292612203624,3.592745864103149e-13,fe0215_mlo_le,~minmax_year,12,49152,49152,0.220210340676936,0.2185409300373543,0.20956195350268503,0.20952972098437583,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.03507564129175375,0.0017404431069999952,20.1532823168312,1.5880142543855386e-37,fe0215_mlo_le,~minmax_year,12,49152,49152,0.21707729741561665,0.21540117940861592,0.20638612709172888,0.20635376506942704,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.085857757901386,0.012037406877849592,7.132579198546121,1.409107476868379e-10,fe0215_mlo_le,~minmax_year,12,49152,49152,0.21707729741561665,0.21540117940861592,0.20638612709172888,0.20635376506942704,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.038280393366720025,0.001211950971379022,31.585760703803526,8.537861319030422e-55,fe0215_mlo_le,~minmax_year,12,49152,49152,0.14864264470144273,0.14682001854831406,0.137016967655744,0.13698177689473012,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.016365619797994682,0.004153083620336477,3.9405948191981657,1.4824920134389965e-4,fe0215_mlo_le,~minmax_year,12,49152,49152,0.14864264470144273,0.14682001854831406,0.137016967655744,0.13698177689473012,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.038615403812933505,0.001140257501332019,33.8655117531119,1.217020511077805e-57,fe0215_mlo_le,~minmax_year,12,49152,49152,0.14797797661989642,0.14615392751385503,0.13634322322522352,0.13630800499022888,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.014701851526691158,0.008839785504362277,1.6631457312438243,0.09932330305088122,fe0215_mlo_le,~minmax_year,12,49152,49152,0.14797797661989642,0.14615392751385503,0.13634322322522352,0.13630800499022888,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.034767589881115814,0.0027561762592677266,12.614429053370129,1.2830624473115882e-22,fe0215_mlo_le,~minmax_year,12,49152,49152,0.02051535477914157,0.018438440735408568,0.007140040540427939,0.007119797509060888,le5_panelsize0-fixed,fe0215_mlo_le~before1994 | minmax_year
maxmfg,0.035042860200060984,0.0030245552439981138,11.586120064958164,2.2600288670472995e-20,fe0215_mlo_le,~minmax_year,12,49152,49152,0.020387772840967044,0.01831058827056431,0.007010716412089946,0.006990470743984067,le5_panelsize0-fixed,fe0215_mlo_le~maxmfg | minmax_year
ln_emp_mean_0215,0.034196048675211525,0.0018158700624647233,18.831770720861172,3.9173346654350656e-35,fe0215_mlo_le,~minmax_year,12,49152,49152,0.21785254847107816,0.21614612612963802,0.2071719645576373,0.20710730196605076,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08662770415143844,0.012136246915862323,7.137931911900561,1.3728950750630945e-10,fe0215_mlo_le,~minmax_year,12,49152,49152,0.21785254847107816,0.21614612612963802,0.2071719645576373,0.20710730196605076,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.004767107958846677,0.0019566726661102186,2.4363339057234765,0.016552855276599433,fe0215_mlo_le,~minmax_year,12,49152,49152,0.21785254847107816,0.21614612612963802,0.2071719645576373,0.20710730196605076,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.01079594191089515,0.002271358554217477,4.753076915509072,6.522528838875596e-6,fe0215_mlo_le,~minmax_year,12,49152,49152,0.21785254847107816,0.21614612612963802,0.2071719645576373,0.20710730196605076,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03816342243523498,0.001218150766705837,31.328981172369783,1.8297612116403319e-54,fe0215_mlo_le,~minmax_year,12,49152,49152,0.14865620157831005,0.14679881257188487,0.137030709658013,0.1369603263866369,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.016306907713675392,0.004258807121675903,3.828984794986063,2.212327092980776e-4,fe0215_mlo_le,~minmax_year,12,49152,49152,0.14865620157831005,0.14679881257188487,0.137030709658013,0.1369603263866369,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,0.0012747650739113527,0.0016315254372856237,0.781333250943476,0.4363987571888287,fe0215_mlo_le,~minmax_year,12,49152,49152,0.14865620157831005,0.14679881257188487,0.137030709658013,0.1369603263866369,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,8.588564234248419e-4,0.002271318241887743,0.37813125769246114,0.7061112672158577,fe0215_mlo_le,~minmax_year,12,49152,49152,0.14865620157831005,0.14679881257188487,0.137030709658013,0.1369603263866369,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.038447963808755335,0.0011453003613606898,33.57020141255933,2.785103076967021e-57,fe0215_mlo_le,~minmax_year,12,49152,49152,0.1480093273167976,0.1461505270154947,0.13637500203033914,0.13630456527983192,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.014736185465689432,0.008784451280139842,1.6775305589098608,0.09647092864880162,fe0215_mlo_le,~minmax_year,12,49152,49152,0.1480093273167976,0.1461505270154947,0.13637500203033914,0.13630456527983192,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,8.767970009475614e-4,0.0015750176846403398,0.556690257828934,0.5789466303965136,fe0215_mlo_le,~minmax_year,12,49152,49152,0.1480093273167976,0.1461505270154947,0.13637500203033914,0.13630456527983192,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0022004560887434466,0.002163688045617178,1.0169932274667537,0.3115395849353997,fe0215_mlo_le,~minmax_year,12,49152,49152,0.1480093273167976,0.1461505270154947,0.13637500203033914,0.13630456527983192,le5_panelsize0-fixed,fe0215_mlo_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03929356741029802,0.0011977535996966578,32.80605244705546,2.441057869318336e-56,fe0215_mlo,~minmax_year,12,49152,49152,0.15548940654832755,0.15369869352369858,0.1429580861858818,0.14294061229525012,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.043724246433041514,0.009626906256872904,-4.5418793188959965,1.5191587429282418e-5,fe0215_mlo,~minmax_year,12,49152,49152,0.2257404218688671,0.22408285028904884,0.21425152535000003,0.21421948406326308,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07957367730058401,0.007859074973103682,10.125069117283026,3.898395089322991e-17,fe0215_mlo,~minmax_year,12,49152,49152,0.2257404218688671,0.22408285028904884,0.21425152535000003,0.21421948406326308,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.036155318565010044,0.001956751697100956,18.477213342181482,1.7818155100656666e-34,fe0215_mlo,~minmax_year,12,49152,49152,0.230369162792195,0.22872150064019847,0.2189489501191374,0.21891710038419954,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08674545629439495,0.01027442799406867,8.442850185379886,2.0867197947264806e-13,fe0215_mlo,~minmax_year,12,49152,49152,0.230369162792195,0.22872150064019847,0.2189489501191374,0.21891710038419954,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.035700328594099176,0.0018282449965782155,19.527103129458425,2.1020527913995806e-36,fe0215_mlo,~minmax_year,12,49152,49152,0.22693247903555325,0.22527745946818245,0.21546127092741996,0.2154292789717428,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08645921089284676,0.012044172624450499,7.178509773043988,1.1267819975557082e-10,fe0215_mlo,~minmax_year,12,49152,49152,0.22693247903555325,0.22527745946818245,0.21546127092741996,0.2154292789717428,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.03893832490145255,0.001278795860112193,30.449210946019456,2.591377246015721e-53,fe0215_mlo,~minmax_year,12,49152,49152,0.15642321978969131,0.1546172506602601,0.14390575587022802,0.14387084602053057,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.015994270799909446,0.003918785606489503,4.081435527736694,8.852748377525159e-5,fe0215_mlo,~minmax_year,12,49152,49152,0.15642321978969131,0.1546172506602601,0.14390575587022802,0.14387084602053057,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03926878250307323,0.0012090508919473677,32.47901537033288,6.260575743746405e-56,fe0215_mlo,~minmax_year,12,49152,49152,0.1557188131985171,0.1539113360420893,0.14319089690021103,0.14315595789996227,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.012794405243167294,0.008009205687055636,1.5974624379850086,0.1132261500586319,fe0215_mlo,~minmax_year,12,49152,49152,0.1557188131985171,0.1539113360420893,0.14319089690021103,0.14315595789996227,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.035475534700568,0.002259525743073874,15.700433955802975,4.3845498161293454e-29,fe0215_mlo,~minmax_year,12,49152,49152,0.02206669823603613,0.019993073684413165,0.007555577129288449,0.007535342570133552,le5_panelsize0-fixed,fe0215_mlo~before1994 | minmax_year
maxmfg,0.03765679662127374,0.0034072565094066263,11.051940620646631,3.412776821580626e-19,fe0215_mlo,~minmax_year,12,49152,49152,0.022729550728580072,0.020657331699399317,0.008228265397726253,0.008208044553747906,le5_panelsize0-fixed,fe0215_mlo~maxmfg | minmax_year
ln_emp_mean_0215,0.03469202921623621,0.001853686425291825,18.715155240333953,6.435919950713214e-35,fe0215_mlo,~minmax_year,12,49152,49152,0.22801760070811816,0.22633335560730605,0.2165624942420682,0.21649859753659895,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08736133349493812,0.012117664454931716,7.209420084196448,9.69139233114389e-11,fe0215_mlo,~minmax_year,12,49152,49152,0.22801760070811816,0.22633335560730605,0.2165624942420682,0.21649859753659895,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.004838742093858547,0.0016630709453385978,2.909522355267525,0.004435644369726573,fe0215_mlo,~minmax_year,12,49152,49152,0.22801760070811816,0.22633335560730605,0.2165624942420682,0.21649859753659895,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.013025502313904789,0.002463784017402649,5.286787405836179,7.012604456968729e-7,fe0215_mlo,~minmax_year,12,49152,49152,0.22801760070811816,0.22633335560730605,0.2165624942420682,0.21649859753659895,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03870783856315381,0.0012346696649883913,31.350765035211058,1.714844567648195e-54,fe0215_mlo,~minmax_year,12,49152,49152,0.15648581530212657,0.154645508276544,0.14396928020987465,0.14389946284426092,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.01568031469152689,0.00403427521806675,3.886773669110506,1.7998308772088333e-4,fe0215_mlo,~minmax_year,12,49152,49152,0.15648581530212657,0.154645508276544,0.14396928020987465,0.14389946284426092,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,0.0012978548781205413,0.0014073887535127059,0.9221722675282301,0.3585937948568636,fe0215_mlo,~minmax_year,12,49152,49152,0.15648581530212657,0.154645508276544,0.14396928020987465,0.14389946284426092,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.003064600040355185,0.002509650829013786,1.221126064600579,0.2248261331401977,fe0215_mlo,~minmax_year,12,49152,49152,0.15648581530212657,0.154645508276544,0.14396928020987465,0.14389946284426092,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03898427735029266,0.0011645291636361822,33.47642855810177,3.627129347923395e-57,fe0215_mlo,~minmax_year,12,49152,49152,0.1558289961575482,0.15398725614019348,0.1433027148155931,0.14323284308529505,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.012860208607720932,0.007896937726592881,1.628505764255209,0.10647268766654211,fe0215_mlo,~minmax_year,12,49152,49152,0.1558289961575482,0.15398725614019348,0.1433027148155931,0.14323284308529505,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,9.145982091987291e-4,0.001385748321915403,0.6600031150927588,0.5107250328958923,fe0215_mlo,~minmax_year,12,49152,49152,0.1558289961575482,0.15398725614019348,0.1433027148155931,0.14323284308529505,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.004349768935108758,0.0023570699259013086,1.8454136159942183,0.06785001914377731,fe0215_mlo,~minmax_year,12,49152,49152,0.1558289961575482,0.15398725614019348,0.1433027148155931,0.14323284308529505,le5_panelsize0-fixed,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.038856358100665025,0.001165370781081113,33.34248526860956,5.295349693375524e-57,fe0215_le,~minmax_year,12,49152,49152,0.14950007893299522,0.1476966660475798,0.13781342671822583,0.13779584793515487,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0434041884755233,0.009669414586435096,-4.488812439215669,1.8720967294869637e-5,fe0215_le,~minmax_year,12,49152,49152,0.21757148531066728,0.2158964252845208,0.2068201969124025,0.20678785259061927,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07884782656618267,0.007959335783453552,9.906332476900557,1.195404720625794e-16,fe0215_le,~minmax_year,12,49152,49152,0.21757148531066728,0.2158964252845208,0.2068201969124025,0.20678785259061927,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.03573671817931759,0.0019076371971910155,18.733498294088466,5.951761722370788e-35,fe0215_le,~minmax_year,12,49152,49152,0.22252483699354275,0.22086038133730823,0.2118416122093726,0.21180947265108896,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08623108038669952,0.010352114361405144,8.329803688045322,3.693642706142202e-13,fe0215_le,~minmax_year,12,49152,49152,0.22252483699354275,0.22086038133730823,0.2118416122093726,0.21180947265108896,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.03528217197941245,0.0017818737033097243,19.80060198086874,6.762457110174491e-37,fe0215_le,~minmax_year,12,49152,49152,0.21926125738579672,0.2175898149037495,0.2085331880121023,0.20850091354274758,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08600077184810255,0.012088125193630946,7.114483881538146,1.538680873988254e-10,fe0215_le,~minmax_year,12,49152,49152,0.21926125738579672,0.2175898149037495,0.2085331880121023,0.20850091354274758,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.038502983626425714,0.0012507216071701314,30.78461538178918,9.365783492457022e-54,fe0215_le,~minmax_year,12,49152,49152,0.15041198906935094,0.14859315081245505,0.13873786733971238,0.13870274675362337,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.0159101652927966,0.004218007659891654,3.771962162156263,2.706603160218623e-4,fe0215_le,~minmax_year,12,49152,49152,0.15041198906935094,0.14859315081245505,0.13873786733971238,0.13870274675362337,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03882968022370191,0.0011775940035499,32.9737414649263,1.5106001827295855e-56,fe0215_le,~minmax_year,12,49152,49152,0.1497623832633579,0.14794215429958213,0.1380793353516665,0.1380441879119304,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.013771589532203768,0.008833401585043985,1.5590358255103822,0.12205531879474614,fe0215_le,~minmax_year,12,49152,49152,0.1497623832633579,0.14794215429958213,0.1380793353516665,0.1380441879119304,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.03483656878779278,0.0026878567685009354,12.96072365017491,2.2941714961675414e-23,fe0215_le,~minmax_year,12,49152,49152,0.020639915281386867,0.018563265357625314,0.007182605739518233,0.007162363575996311,le5_panelsize0-fixed,fe0215_le~before1994 | minmax_year
maxmfg,0.035592944087148755,0.0031314807469841875,11.366170499827277,6.898087010451824e-20,fe0215_le,~minmax_year,12,49152,49152,0.020703315686557255,0.018626800197972804,0.007246877324646572,0.007226636471532655,le5_panelsize0-fixed,fe0215_le~maxmfg | minmax_year
ln_emp_mean_0215,0.03438752864010256,0.0018453334339020668,18.634859157885682,9.067920539000777e-35,fe0215_le,~minmax_year,12,49152,49152,0.22007945976057441,0.21837789590351497,0.20936263324106297,0.20929814931913504,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08679066133656788,0.012178392496115515,7.1266106232206825,1.4506036574730137e-10,fe0215_le,~minmax_year,12,49152,49152,0.22007945976057441,0.21837789590351497,0.20936263324106297,0.20929814931913504,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.0046315675567534876,0.0019360967209170383,2.3922191007894127,0.018559627123771245,fe0215_le,~minmax_year,12,49152,49152,0.22007945976057441,0.21837789590351497,0.20936263324106297,0.20929814931913504,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.011206080629961729,0.0022864064941649238,4.90117599760168,3.558803465255865e-6,fe0215_le,~minmax_year,12,49152,49152,0.22007945976057441,0.21837789590351497,0.20936263324106297,0.20929814931913504,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03837287219662968,0.0012464763355776636,30.785078786791615,9.352681360905795e-54,fe0215_le,~minmax_year,12,49152,49152,0.15042869835389272,0.1485751764291693,0.13875480622521275,0.1386845635701459,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.015796067421015702,0.004327889559261427,3.6498314489594716,4.1408818391160004e-4,fe0215_le,~minmax_year,12,49152,49152,0.15042869835389272,0.1485751764291693,0.13875480622521275,0.1386845635701459,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,0.0011192226329671544,0.0016266762837883566,0.6880426327730085,0.49297256915951815,fe0215_le,~minmax_year,12,49152,49152,0.15042869835389272,0.1485751764291693,0.13875480622521275,0.1386845635701459,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0012930305471263587,0.002312265123041065,0.5592051422830697,0.5772356249169541,fe0215_le,~minmax_year,12,49152,49152,0.15042869835389272,0.1485751764291693,0.13875480622521275,0.1386845635701459,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.038649501222292916,0.0011727800361157749,32.95545629366213,1.5916014740533373e-56,fe0215_le,~minmax_year,12,49152,49152,0.14980257143776676,0.1479476834829474,0.1381200757486044,0.13804978132529055,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.013811260823955928,0.008766691894338102,1.5754244577565024,0.11822513991035705,fe0215_le,~minmax_year,12,49152,49152,0.14980257143776676,0.1479476834829474,0.1381200757486044,0.13804978132529055,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,7.335162083795005e-4,0.001575164628752442,0.46567590142019516,0.6424306939522151,fe0215_le,~minmax_year,12,49152,49152,0.14980257143776676,0.1479476834829474,0.1381200757486044,0.13804978132529055,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.002590876315579513,0.00218825254525232,1.1839932832253452,0.23914089486653486,fe0215_le,~minmax_year,12,49152,49152,0.14980257143776676,0.1479476834829474,0.1381200757486044,0.13804978132529055,le5_panelsize0-fixed,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
