name,Treated,Control,Norm. Diff.,sample,n_treated,n_control
nbheur2_sd,381.77090395866963,360.6252254707361,NA,panelpanSIZE3,21610,21610
nbheur3,1577.7283440537115,1577.2225566738782,0.001374780553469274,panelpanSIZE3,21610,21610
nbheur3_sd,530.182427148284,510.21588881539566,NA,panelpanSIZE3,21610,21610
nbsa_ent1,565.3293581858303,531.3685918540118,0.017181155199843687,panelpanSIZE3,21610,21610
nbsa_ent1_sd,2252.1608338171704,3249.002518534989,NA,panelpanSIZE3,21610,21610
participation_siren0912,0.5554084856988472,0.5992411855015336,-0.21554320012106198,panelpanSIZE3,21610,21610
participation_siren0912_sd,0.29260571318335143,0.2824921358252645,NA,panelpanSIZE3,21610,21610
prod_res_ma3,-0.19331935704244213,0.21759185341488607,-1.5640273437970333,panelpanSIZE3,21610,21610
prod_res_ma3_sd,0.15289615546556304,0.5027159495200848,NA,panelpanSIZE3,21610,21610
prod_res_ma3_d2FE,0.0584682410700353,0.019051361711291574,0.44940296861993273,panelpanSIZE3,21610,21610
prod_res_ma3_d2FE_sd,0.1121142115303148,0.13491546167061436,NA,panelpanSIZE3,21610,21610
prod_res_ma3_d2res,-0.3070764141677724,0.14325167564800853,-1.746013126680318,panelpanSIZE3,21610,21610
prod_res_ma3_d2res_sd,0.18450976136973823,0.4817081902618719,NA,panelpanSIZE3,21610,21610
prod_res_ma3_dlag4,0.07047592746691077,0.23709625351875727,-0.6062703627788054,panelpanSIZE3,21610,21610
prod_res_ma3_dlag4_sd,0.31713537102641814,0.44894075195992245,NA,panelpanSIZE3,21610,21610
prod_res_ma3_dlag4_d2FE,-0.05537917579252664,0.025739594740534378,-0.7161062862445854,panelpanSIZE3,21610,21610
prod_res_ma3_dlag4_d2FE_sd,0.17450856705211293,0.14447830130057368,NA,panelpanSIZE3,21610,21610
prod_res_ma3_dlag4_d2res,0.09167535284041661,0.15094032890342235,-0.18031275973910013,panelpanSIZE3,21610,21610
prod_res_ma3_dlag4_d2res_sd,0.49071825629503146,0.43739516228823583,NA,panelpanSIZE3,21610,21610
prod_res_mean_0215,0.19510873216038888,0.15888948642569217,0.0809209225171464,panelpanSIZE3,21610,21610
prod_res_mean_0215_sd,0.7462889124623916,0.49436166439535884,NA,panelpanSIZE3,21610,21610
prod_res_mean_0215_d2FE,0.1269705325127876,0.07255392291929783,0.260870970754243,panelpanSIZE3,21610,21610
prod_res_mean_0215_d2FE_sd,0.35014362493852674,0.22682241021450256,NA,panelpanSIZE3,21610,21610
prod_res_mean_0215_d2res,0.16900463075979796,0.18720199461858625,-0.05062723727817202,panelpanSIZE3,21610,21610
prod_res_mean_0215_d2res_sd,0.5708533775365623,0.4369321989019438,NA,panelpanSIZE3,21610,21610
sbrhour2,17.339153011374815,16.76535691112345,0.021852497672801813,panelpanSIZE3,21610,21610
sbrhour2_sd,51.47360264750858,10.40832729071665,NA,panelpanSIZE3,21610,21610
sbrhour3,16.626951627761574,16.353013004115564,0.030510229951766936,panelpanSIZE3,21610,21610
sbrhour3_sd,14.31024486541347,10.84788841407902,NA,panelpanSIZE3,21610,21610
shinscrit_carence_siren0912,0.19302169222686344,0.3387568341145831,-0.49459900789931605,panelpanSIZE3,21610,21610
shinscrit_carence_siren0912_sd,0.37384516642709437,0.4555454325311921,NA,panelpanSIZE3,21610,21610
shinscrit_sup10cgt_siren0912,0.516426997415658,0.4260403057677817,0.3120168630431731,panelpanSIZE3,21610,21610
shinscrit_sup10cgt_siren0912_sd,0.39701589977385554,0.4219580737645182,NA,panelpanSIZE3,21610,21610
sx,0.6721911826846331,0.6779700874800113,-0.01744990133405135,panelpanSIZE3,21610,21610
sx_sd,0.4694257584078449,0.46726536019899884,NA,panelpanSIZE3,21610,21610
tfp_cd_ma3,-0.04448962370918341,0.025113885082700575,-0.31948989553941476,panelpanSIZE3,21610,21610
tfp_cd_ma3_sd,0.2479921054949833,0.35825797957777755,NA,panelpanSIZE3,21610,21610
tfp_cd_ma3_d2FE,0.07824971608239867,0.06318797876448207,0.2239769101983997,panelpanSIZE3,21610,21610
tfp_cd_ma3_d2FE_sd,0.11028809649774254,0.07697454530317026,NA,panelpanSIZE3,21610,21610
tfp_cd_ma3_d2res,0.029422835982763747,0.11408808209283437,-0.37289249491302123,panelpanSIZE3,21610,21610
tfp_cd_ma3_d2res_sd,0.26798877752749395,0.3665908484361787,NA,panelpanSIZE3,21610,21610
tfp_cd_ma3_dlag4,-0.05405476502879581,0.024616696644848102,-0.38405398443387556,panelpanSIZE3,21610,21610
tfp_cd_ma3_dlag4_sd,0.2549071699682684,0.3207302655359576,NA,panelpanSIZE3,21610,21610
tfp_cd_ma3_dlag4_d2FE,0.08808861701856097,0.06034273225879805,0.4016882373750138,panelpanSIZE3,21610,21610
tfp_cd_ma3_dlag4_d2FE_sd,0.11222679081608196,0.08055783856321352,NA,panelpanSIZE3,21610,21610
tfp_cd_ma3_dlag4_d2res,0.024891090025737164,0.09410113129675779,-0.29837142266808164,panelpanSIZE3,21610,21610
tfp_cd_ma3_dlag4_d2res_sd,0.3322262549998113,0.3237997463910449,NA,panelpanSIZE3,21610,21610
tfp_cd_mean_0215,-0.1255307482781524,-0.08200508176286157,-0.16444451299318433,panelpanSIZE3,21610,21610
tfp_cd_mean_0215_sd,0.398691079555757,0.3482438490165668,NA,panelpanSIZE3,21610,21610
tfp_cd_mean_0215_d2FE,0.026478024531969433,0.03118104759351482,-0.07727385490938124,panelpanSIZE3,21610,21610
tfp_cd_mean_0215_d2FE_sd,0.08464144339852575,0.08747824274878034,NA,panelpanSIZE3,21610,21610
tfp_cd_mean_0215_d2res,0.027902062425132858,0.06672470587886638,-0.15209942550028413,panelpanSIZE3,21610,21610
tfp_cd_mean_0215_d2res_sd,0.38512007858004177,0.3350864198237473,NA,panelpanSIZE3,21610,21610
tfp_tl_ma3,-0.06611466727909289,-0.02931494372691059,-0.3193982770976787,panelpanSIZE3,21610,21610
tfp_tl_ma3_sd,0.14381539212646036,0.18004400125752862,NA,panelpanSIZE3,21610,21610
tfp_tl_ma3_d2FE,-0.03247367379489023,0.012520923150564954,-1.5546522145993251,panelpanSIZE3,21610,21610
tfp_tl_ma3_d2FE_sd,0.03880166061335434,0.04295307474296962,NA,panelpanSIZE3,21610,21610
tfp_tl_ma3_d2res,0.029088673918107353,0.02089380052522377,0.07767381981468344,panelpanSIZE3,21610,21610
tfp_tl_ma3_d2res_sd,0.12023442547707376,0.17340064634644228,NA,panelpanSIZE3,21610,21610
tfp_tl_ma3_dlag4,-0.07593800347254914,-0.030216419178561507,-0.5232926627764376,panelpanSIZE3,21610,21610
tfp_tl_ma3_dlag4_sd,0.05661805578938794,0.16531930541373094,NA,panelpanSIZE3,21610,21610
tfp_tl_ma3_dlag4_d2FE,-0.026246792090993634,0.013007359539267445,-1.3926863577923079,panelpanSIZE3,21610,21610
tfp_tl_ma3_dlag4_d2FE_sd,0.035462047986714616,0.04382041038283201,NA,panelpanSIZE3,21610,21610
tfp_tl_ma3_dlag4_d2res,0.013609222478998472,0.030719982452833736,-0.2138548488876174,panelpanSIZE3,21610,21610
tfp_tl_ma3_dlag4_d2res_sd,0.04087101168876844,0.15471476894691422,NA,panelpanSIZE3,21610,21610
tfp_tl_mean_0215,-0.12040716777912973,-0.07355632474358936,-0.2638753152811813,panelpanSIZE3,21610,21610
tfp_tl_mean_0215_sd,0.279467180339903,0.21907287654017862,NA,panelpanSIZE3,21610,21610
tfp_tl_mean_0215_d2FE,0.003952142286114136,0.0029482408059310168,0.03512165772873104,panelpanSIZE3,21610,21610
tfp_tl_mean_0215_d2FE_sd,0.04068313187566802,0.040161659999780976,NA,panelpanSIZE3,21610,21610
tfp_tl_mean_0215_d2res,-0.02578923989481391,0.022065504620919357,-0.2712675467177357,panelpanSIZE3,21610,21610
tfp_tl_mean_0215_d2res_sd,0.2787030589402936,0.21635348107290442,NA,panelpanSIZE3,21610,21610
wage_agreement_fail_07,0.19695652173913045,0.09668091526276087,0.40472577285183836,panelpanSIZE3,21610,21610
wage_agreement_fail_07_sd,0.3977424309518736,0.2955413627834912,NA,panelpanSIZE3,21610,21610
wage_agreement_fail_07_alt,0.12350054525627045,0.06025229178092925,0.31151738258330264,panelpanSIZE3,21610,21610
wage_agreement_fail_07_alt_sd,0.3290333088555691,0.23796300106907076,NA,panelpanSIZE3,21610,21610
wage_agreement_ind_07,0.39456521739130435,0.30148353029922054,0.27765386558689176,panelpanSIZE3,21610,21610
wage_agreement_ind_07_sd,0.48881023833916676,0.45893103046734907,NA,panelpanSIZE3,21610,21610
wage_agreement_ind_07_alt,0.24741003271537623,0.18788686045600564,0.20451769068173606,panelpanSIZE3,21610,21610
wage_agreement_ind_07_alt_sd,0.4315364333822546,0.39063710058376644,NA,panelpanSIZE3,21610,21610
wage_agreement_num_07,1.2056521739130435,0.9009303495096807,0.1897570460276256,panelpanSIZE3,21610,21610
wage_agreement_num_07_sd,2.3774806476471193,2.159313459830767,NA,panelpanSIZE3,21610,21610
wage_agreement_num_07_alt,0.7559978189749182,0.5614667397947191,0.14725926893302582,panelpanSIZE3,21610,21610
wage_agreement_num_07_alt_sd,1.9707899687733692,1.759620595624144,NA,panelpanSIZE3,21610,21610
wage_agreement_share_07,0.3410865693766138,0.27353154247037004,0.21960877822379193,panelpanSIZE3,21610,21610
wage_agreement_share_07_sd,0.44129526386049406,0.428680832865025,NA,panelpanSIZE3,21610,21610
wage_agreement_share_07_alt,0.21387652932557571,0.1704669661372188,0.1636632302658828,panelpanSIZE3,21610,21610
wage_agreement_share_07_alt_sd,0.38640999349731797,0.3634421930755387,NA,panelpanSIZE3,21610,21610
year_cre,1992.1698556834765,1988.4443811585122,0.3586640436707024,panelpanSIZE3,21610,21610
year_cre_sd,15.052461443344553,14.317460899696435,NA,panelpanSIZE3,21610,21610
